lagoslakeid,lake_nhdid,lake_nets_upstreamlake_km,lake_nets_downstreamlake_km,lake_nets_bidirectionallake_km,lake_nets_upstreamlake_n,lake_nets_downstreamlake_n,lake_nets_lakeorder,lake_nets_lnn,net_id,net_lakes_n,net_averagelakedistance_km,net_averagelakearea_ha,lake_nets_nearestdamdown_km,lake_nets_nearestdamdown_id,lake_nets_totaldamdown_n,lake_nets_nearestdamup_km,lake_nets_nearestdamup_id,lake_nets_totaldamup_n,lake_nets_damonlake_flag,lake_nets_multidam_flag,net_dams_n,nhdplusv2_comid
28990,53541731,0.646,33.581,0.646,1,1,1,2,10,2659,463.991,24.86,33.581,33305,1,NA,NA,0,N,N,1099,22739197
101696,47724117,0.481,1.067,0.481,1,1,1,2,10,2659,463.991,24.86,NA,NA,0,NA,NA,0,N,N,1099,22295166
66525,47724991,0.27,53.518,0.27,1,1,1,2,10,2659,463.991,24.86,NA,NA,0,NA,NA,0,N,N,1099,22295252
61297,47726449,NA,18.801,8.765,0,1,1,1,10,2659,463.991,24.86,NA,NA,0,NA,NA,0,N,N,1099,22295396
55143,89365115,0.992,10.045,0.992,2,1,3,2,10,2659,463.991,24.86,0,33303,1,NA,NA,0,Y,N,1099,22305301
27912,47723853,NA,15.892,15.892,0,1,0,1,10,2659,463.991,24.86,NA,NA,0,NA,NA,0,N,N,1099,22295140
53123,47722741,NA,21.306,5.353,0,1,0,1,10,2659,463.991,24.86,NA,NA,0,NA,NA,0,N,N,1099,22295034
70578,37100701,0.561,0.057,0.057,1,1,1,2,10,2659,463.991,24.86,NA,NA,0,NA,NA,0,N,N,1099,6216450
17394,89361867,0.917,0.421,0.421,1,1,1,2,10,2659,463.991,24.86,NA,NA,0,NA,NA,0,N,N,1099,22302759
95560,89362763,NA,1.029,1.029,0,1,1,1,10,2659,463.991,24.86,NA,NA,0,NA,NA,0,N,N,1099,22303695
116127,89363585,NA,5.707,3.026,0,1,0,1,10,2659,463.991,24.86,NA,NA,0,NA,NA,0,N,N,1099,22303773
117170,52845407,NA,12.086,10.149,0,1,0,1,10,2659,463.991,24.86,3.525,33508,1,NA,NA,0,N,N,1099,6185610
132061,89361887,NA,4.045,4.045,0,1,0,1,10,2659,463.991,24.86,NA,NA,0,NA,NA,0,N,N,1099,22302769
92525,{CE57E4DF-187C-4AFB-9523-1D0345861DE0},0.849,NA,0.849,14,0,5,3,10,2659,463.991,24.86,0,32800,16,0.849,32796,3,Y,N,1099,120052962
68549,53541235,0.347,1.67,0.347,1,1,1,2,10,2659,463.991,24.86,NA,NA,0,NA,NA,0,N,N,1099,22739137
106829,53540403,NA,0.12,0.12,0,1,0,1,10,2659,463.991,24.86,NA,NA,0,NA,NA,0,N,N,1099,22738973
72614,33530029,NA,131.834,6.004,0,1,0,1,10,2659,463.991,24.86,0,33005,12,NA,NA,0,N,N,1099,3245562
103722,53542371,NA,1.457,1.457,0,1,0,1,10,2659,463.991,24.86,NA,NA,0,NA,NA,0,N,N,1099,22739301
11253,53539927,NA,1.16,1.16,0,1,0,1,10,2659,463.991,24.86,NA,NA,0,NA,NA,0,N,N,1099,22738077
140303,47725511,1.217,53.808,1.217,2,1,2,2,10,2659,463.991,24.86,NA,NA,0,NA,NA,0,N,N,1099,22295294
115061,53542099,0.82,0.07,0.07,1,1,1,3,10,2659,463.991,24.86,NA,NA,0,NA,NA,0,N,N,1099,22739265
138250,53542015,2.223,0.82,0.82,1,1,1,2,10,2659,463.991,24.86,NA,NA,0,NA,NA,0,N,N,1099,22739253
7137,61769335,NA,0.176,0.176,0,1,0,1,10,2659,463.991,24.86,0,33084,1,NA,NA,0,N,N,1099,6200712
6396,120023802,2.509,NA,2.509,2,0,2,2,10,2659,463.991,24.86,0,32591,3,NA,NA,0,Y,N,1099,6199572
24857,53542063,2.234,0.786,0.786,3,1,2,4,10,2659,463.991,24.86,NA,NA,0,NA,NA,0,N,N,1099,22739257
6508,61769339,NA,85.468,4.906,0,1,0,1,10,2659,463.991,24.86,0,32602,3,NA,NA,0,Y,N,1099,6200708
77877,33529405,NA,118.884,3.901,0,1,1,1,10,2659,463.991,24.86,0,32517,11,NA,NA,0,Y,N,1099,3245480
126841,47725041,NA,70.584,11.343,0,1,0,1,10,2659,463.991,24.86,NA,NA,0,NA,NA,0,N,N,1099,22295240
131019,61771519,NA,NA,18.639,0,0,0,1,10,2659,463.991,24.86,24.844,33080,2,NA,NA,0,N,N,1099,6199590
95577,89363715,NA,NA,4.532,0,0,0,1,10,2659,463.991,24.86,111.189,32766; 32767,15,NA,NA,0,N,N,1099,22305179
115059,89364181,NA,1.491,1.491,0,1,0,1,10,2659,463.991,24.86,NA,NA,0,NA,NA,0,N,N,1099,22305237
6433,53545233,0.097,72.619,0.097,1,1,2,3,10,2659,463.991,24.86,29.35,33321,8,NA,NA,0,N,N,1099,22744495
82081,37100721,NA,0.561,0.561,0,1,1,1,10,2659,463.991,24.86,NA,NA,0,NA,NA,0,N,N,1099,6216456
112017,47720715,NA,30.994,2.802,0,1,1,1,10,2659,463.991,24.86,NA,NA,0,NA,NA,0,N,N,1099,22294028
41653,47722049,NA,33.167,18.988,0,1,0,1,10,2659,463.991,24.86,NA,NA,0,NA,NA,0,N,N,1099,22294986
66524,89365253,NA,NA,13.402,0,0,0,1,10,2659,463.991,24.86,7.707,33722,16,NA,NA,0,N,N,1099,22304001
40554,47727591,NA,9.312,9.312,0,1,0,1,10,2659,463.991,24.86,NA,NA,0,NA,NA,0,N,N,1099,22294678
78996,89363841,NA,23.515,11.242,0,1,0,1,10,2659,463.991,24.86,12.601,33719,1,NA,NA,0,N,N,1099,22303831
70584,89363421,NA,3.142,3.142,0,1,0,1,10,2659,463.991,24.86,NA,NA,0,NA,NA,0,N,N,1099,22303757
77852,89363595,NA,2.551,2.551,0,1,0,1,10,2659,463.991,24.86,NA,NA,0,NA,NA,0,N,N,1099,22303779
70604,60437911,NA,1.599,1.599,0,1,0,1,46,258,36.702,25.044,NA,NA,0,NA,NA,0,N,N,175,6244750
6554,60458319,NA,0.265,0.265,0,1,2,1,46,258,36.702,25.044,NA,NA,0,0,32833,1,Y,N,175,6244722
64457,120023601,NA,0.14,0.14,0,1,2,1,46,258,36.702,25.044,NA,NA,0,NA,NA,0,N,N,175,6229662
6545,55497579,NA,0.132,0.132,0,1,0,1,10,2659,463.991,24.86,NA,NA,0,NA,NA,0,N,N,1099,6225428
6947,60458307,0.265,0.046,0.046,1,1,2,2,46,258,36.702,25.044,0,32834,1,NA,NA,0,N,N,175,6244718
7040,55499739,NA,6.215,6.215,0,1,1,1,10,2659,463.991,24.86,0,32657,3,NA,NA,0,Y,N,1099,6225198
86303,55488935,NA,1.115,1.115,0,1,0,1,10,2659,463.991,24.86,NA,NA,0,NA,NA,0,N,N,1099,6224900
103751,139726725,NA,NA,2.561,0,0,0,1,141,25,4.322,5.598,NA,NA,0,NA,NA,0,N,N,2,9495758
52069,55506225,0.14,0.112,0.112,2,1,2,2,46,258,36.702,25.044,0,32667,1,0.22,33601,1,N,N,175,6229656
57194,55500787,NA,NA,9.397,0,0,0,1,10,2659,463.991,24.86,0,32666,2,NA,NA,0,N,N,1099,6229626
6562,55506183,NA,2.392,2.392,0,1,0,1,10,2659,463.991,24.86,NA,NA,0,NA,NA,0,N,N,1099,6224998
6423,55494919,0.967,1.639,0.825,1,1,1,2,10,2659,463.991,24.86,0,33135,1,NA,NA,0,Y,N,1099,6225910
6484,55489337,NA,1.887,1.887,0,1,0,1,10,2659,463.991,24.86,0,33123,1,NA,NA,0,N,N,1099,6224708
7161,55486193,NA,0.358,0.358,0,1,1,1,10,2659,463.991,24.86,0,33133,1,NA,NA,0,Y,N,1099,6225260
103754,139736530,0.622,NA,0.622,1,0,1,4,553,4,1.263,6.281,0,33679,1,0.622,33678,1,N,N,2,9497890
30070,55503197,1.65,9.38,1.65,1,1,1,2,10,2659,463.991,24.86,NA,NA,0,NA,NA,0,N,N,1099,6229660
41684,55490421,NA,0.293,0.293,0,1,0,1,10,2659,463.991,24.86,NA,NA,0,NA,NA,0,N,N,1099,6225524
11264,139737020,0.608,NA,0.608,1,0,2,2,744,2,0.608,9.087,NA,NA,0,NA,NA,0,N,N,1,9497920
37377,133271814,1.164,NA,1.164,1,0,1,4,692,4,0.462,8.094,NA,NA,0,NA,NA,0,N,N,0,9508590
7291,139732883,NA,0.915,0.915,0,1,1,1,620,2,0.915,14.248,0,33677,1,NA,NA,0,N,N,2,9497566
108911,139732429,0.591,NA,0.591,1,0,1,2,337,2,0.591,8.95,0,33242,1,0.591,33240,1,N,N,2,9495892
57190,60458349,0.343,30.222,0.343,1,1,3,4,46,258,36.702,25.044,0,33150,1,NA,NA,0,N,N,175,6244716
6526,60458277,0.046,31.744,0.046,2,1,3,3,46,258,36.702,25.044,0,32677,1,0.046,32834,1,N,N,175,6244710
62344,132168558,NA,0.795,0.795,0,1,1,1,22,4,1.439,9.736,0,32672,1,NA,NA,0,Y,N,3,6240503
7381,{087f9907-50d6-4b15-af4c-10d42476032d},1.397,9.227,1.397,1,1,1,2,10,2659,463.991,24.86,0,32656,1,NA,NA,0,Y,N,1099,6224906
6510,55486249,NA,4.3,4.3,0,1,0,1,10,2659,463.991,24.86,0,32665,1,NA,NA,0,Y,N,1099,6225196
7399,55497985,0.338,10.381,0.338,1,1,2,3,10,2659,463.991,24.86,NA,NA,0,NA,NA,0,N,N,1099,6225430
7379,55497575,0.132,0.338,0.132,2,1,2,2,10,2659,463.991,24.86,NA,NA,0,NA,NA,0,N,N,1099,6225436
79019,60444321,NA,1.306,1.306,0,1,0,1,46,258,36.702,25.044,NA,NA,0,NA,NA,0,N,N,175,6244680
18468,132168303,NA,10.108,4.985,0,1,2,1,394,6,5.681,7.695,0,33146,1,NA,NA,0,N,N,5,6240055
75792,60440901,NA,0.953,0.953,0,1,0,1,19,21,4.353,64.705,NA,NA,0,NA,NA,0,N,N,13,6243834
42729,139736402,1.232,0.622,0.622,1,1,1,3,553,4,1.263,6.281,0,33678,1,NA,NA,0,N,N,2,9497878
16365,133271783,0.19,NA,0.19,2,0,2,3,38,6,1.409,9.608,0,33686,2,1.721,33683,1,N,N,4,9508636
4808,60437711,0.087,7.489,0.087,5,1,3,4,46,258,36.702,25.044,0,31599,1,2.721,31263,1,Y,N,175,6244708
6723,55506359,1.115,9.463,1.115,1,1,1,2,10,2659,463.991,24.86,0,33125,1,NA,NA,0,N,N,1099,6224916
76835,60458185,NA,5.147,5.147,0,1,0,1,46,258,36.702,25.044,0,33153,1,NA,NA,0,Y,N,175,6244686
6512,55493619,NA,23.299,8.422,0,1,0,1,10,2659,463.991,24.86,0,32664,3,NA,NA,0,Y,N,1099,6224700
6507,55497601,NA,11.686,3.217,0,1,1,1,10,2659,463.991,24.86,0,33583,1,NA,NA,0,N,N,1099,6225496
122517,151957878,9.01,NA,9.01,2,0,3,2,47,1463,239.507,21.65,0,32492,1,23.385,32985,1,Y,N,754,1748473
135130,26168626,NA,12.351,12.351,0,1,0,1,47,1463,239.507,21.65,NA,NA,0,NA,NA,0,N,N,754,4152118
16405,149269406,0.593,0.264,0.264,2,1,2,3,47,1463,239.507,21.65,0,33036,1,NA,NA,0,Y,N,754,4146988
70643,25534084,0.131,NA,0.131,1,0,1,3,47,1463,239.507,21.65,0,32987,1,0.131,32988,1,N,N,754,1749487
38457,26152502,NA,0.757,0.757,0,1,0,1,47,1463,239.507,21.65,NA,NA,0,NA,NA,0,N,N,754,4146820
6548,26160524,NA,NA,4.557,0,0,0,1,47,1463,239.507,21.65,0,33048,1,NA,NA,0,N,N,754,4148718
7157,120022934,7.809,NA,7.809,1,0,3,3,47,1463,239.507,21.65,0.74,38227,2,NA,NA,0,N,N,754,4648662
20641,149269408,0.256,3.139,0.256,5,1,3,5,47,1463,239.507,21.65,0,32529,1,0.542,33016,1,N,N,754,4147042
38456,26148816,1.388,0.849,0.849,3,1,3,6,47,1463,239.507,21.65,0,32531,1,3.139,32529,1,N,N,754,4147126
124607,120022970,0.838,NA,0.838,8,0,4,9,47,1463,239.507,21.65,0,32547,1,1.288,33028,4,Y,N,754,4148582
6635,120022942,NA,NA,9.012,0,0,0,1,47,1463,239.507,21.65,0,38354,3,NA,NA,0,Y,N,754,4648254
6480,25858802,NA,NA,13.544,0,0,0,1,47,1463,239.507,21.65,0,33464,1,NA,NA,0,N,N,754,2613284
17452,25860294,0.228,NA,0.228,1,0,1,2,47,1463,239.507,21.65,NA,NA,0,0.228,38531,1,N,N,754,2616124
57242,120022749,NA,NA,5.881,0,0,0,1,47,1463,239.507,21.65,NA,NA,0,NA,NA,0,N,N,754,2615050
21721,25866134,NA,1.299,1.299,0,1,0,1,47,1463,239.507,21.65,0,32512,1,NA,NA,0,Y,N,754,2614736
58281,120022964,0.401,0.578,0.401,1,1,1,2,47,1463,239.507,21.65,NA,NA,0,NA,NA,0,N,N,754,4147078
63474,26150132,NA,0.435,0.435,0,2,0,1,47,1463,239.507,21.65,NA,NA,0,NA,NA,0,N,N,754,4147028
104835,120023042,0.901,NA,0.901,7,0,4,4,47,1463,239.507,21.65,1.065,38177,6,0.901,38176,2,N,N,754,4186689
6475,25921640,NA,4.793,2.321,0,1,1,1,47,1463,239.507,21.65,0,38079,1,NA,NA,0,N,N,754,2739026
25980,149269381,NA,0.305,0.305,0,1,3,1,47,1463,239.507,21.65,0.305,32525,1,NA,NA,0,N,N,754,4146742
11307,26161948,NA,4.563,4.563,0,1,0,1,47,1463,239.507,21.65,NA,NA,0,NA,NA,0,N,N,754,4152136
96643,120022751,0.65,NA,0.65,1,0,2,3,47,1463,239.507,21.65,0,33004,1,NA,NA,0,N,N,754,120053082
104831,25859456,NA,1.282,1.282,0,1,0,1,47,1463,239.507,21.65,NA,NA,0,NA,NA,0,N,N,754,2614898
6504,25859460,3.025,NA,3.025,2,0,2,3,47,1463,239.507,21.65,0,33003,1,NA,NA,0,N,N,754,2614828
83193,26172396,NA,NA,8.829,0,0,1,1,47,1463,239.507,21.65,NA,NA,0,NA,NA,0,N,N,754,4148792
134108,26149030,NA,0.906,0.906,0,1,0,1,47,1463,239.507,21.65,NA,NA,0,NA,NA,0,N,N,754,4147330
9319,120022692,NA,0.071,0.071,0,1,0,1,47,1463,239.507,21.65,0,32496,1,NA,NA,0,N,N,754,1749577
30090,25537326,NA,NA,9.244,0,0,0,1,47,1463,239.507,21.65,NA,NA,0,NA,NA,0,N,N,754,1749483
72641,120022795,0.316,NA,0.316,40,0,5,6,47,1463,239.507,21.65,0,38116,1,0.316,38551,8,Y,N,754,2741600
59349,26154124,NA,12.982,4.689,0,1,2,1,47,1463,239.507,21.65,0,32536,1,6.341,32526,1,N,N,754,4146814
92561,120022969,NA,0.209,0.209,0,1,0,1,47,1463,239.507,21.65,NA,NA,0,NA,NA,0,N,N,754,4147072
42761,25935612,NA,0.922,0.922,0,1,0,1,47,1463,239.507,21.65,0,38123,1,NA,NA,0,Y,N,754,2741900
9311,25859764,NA,NA,12.04,0,0,0,1,47,1463,239.507,21.65,NA,NA,0,NA,NA,0,N,N,754,2615482
6550,25863648,NA,6.528,6.209,0,1,0,1,47,1463,239.507,21.65,NA,NA,0,NA,NA,0,N,N,754,2614354
121468,25858106,NA,45.433,22.112,0,1,0,1,47,1463,239.507,21.65,0,32998,1,NA,NA,0,N,N,754,2612692
115132,26176766,0.264,0.542,0.264,4,1,3,4,47,1463,239.507,21.65,0.542,33016,1,0.76,33015,1,N,N,754,4146990
119315,120022971,0.507,2.073,0.507,13,1,4,6,47,1463,239.507,21.65,0,33038,1,0.916,33485,2,Y,N,754,4147012
27014,26280777,NA,NA,9.666,0,0,2,1,47,1463,239.507,21.65,0,38162,5,NA,NA,0,N,N,754,4185111
7216,26279205,2.719,6.177,2.719,2,2,3,2,47,1463,239.507,21.65,0,38604,1,2.719,38602,1,N,N,754,4185045
132003,26158192,1.689,0.488,0.488,1,1,2,2,47,1463,239.507,21.65,NA,NA,0,0,38584,1,N,N,754,4152640
6555,26052808,1.859,NA,1.859,1,0,2,2,47,1463,239.507,21.65,17.149,38513,1,NA,NA,0,N,N,754,2590363
6535,25924834,NA,NA,2.315,0,0,0,1,47,1463,239.507,21.65,0,38084,1,NA,NA,0,N,N,754,2739202
6428,25859748,NA,0.44,0.44,0,1,0,1,47,1463,239.507,21.65,NA,NA,0,NA,NA,0,N,N,754,2615494
62377,26156414,NA,0.762,0.762,0,1,0,1,47,1463,239.507,21.65,NA,NA,0,NA,NA,0,N,N,754,4146934
106907,26156452,NA,0.472,0.472,0,1,0,1,47,1463,239.507,21.65,NA,NA,0,NA,NA,0,N,N,754,4146890
21711,120022990,1.438,NA,1.438,3,0,2,4,47,1463,239.507,21.65,0,32527,2,1.438,33014,1,N,N,754,4146924
135134,26181910,0.895,0.056,0.056,2,1,2,2,47,1463,239.507,21.65,0,33018,1,0.895,33019,1,N,N,754,4147092
40610,120022743,0.061,NA,0.061,14,0,4,3,47,1463,239.507,21.65,0,32505,1,1.952,33461,7,N,N,754,2613174
6401,{6162C94A-0792-41FD-85A5-CE304CA3C826},NA,9.693,9.693,0,1,1,1,47,1463,239.507,21.65,0,38776,1,NA,NA,0,N,N,754,4779199
9357,26283685,1.668,3.069,1.668,1,1,2,4,47,1463,239.507,21.65,0,38610,1,1.668,38609,1,N,N,754,4185101
6933,26278969,NA,1.545,1.545,0,1,1,1,47,1463,239.507,21.65,0,38158,1,NA,NA,0,N,N,754,4184997
7123,26279049,NA,2.719,2.719,0,1,2,1,47,1463,239.507,21.65,0,38602,1,NA,NA,0,N,N,754,4185013
7414,25861706,NA,NA,4.326,0,0,2,1,47,1463,239.507,21.65,0,38066,1,NA,NA,0,N,N,754,2615500
6430,26157758,7.808,NA,3.807,1,0,2,2,47,1463,239.507,21.65,0,38593,2,7.808,38575,1,Y,N,754,4152436
77924,26140664,NA,1.857,1.857,0,1,0,1,47,1463,239.507,21.65,0,38145,1,NA,NA,0,N,N,754,4152498
7120,120023014,4.801,1.375,1.375,1,1,2,2,47,1463,239.507,21.65,0,38569,1,NA,NA,0,N,N,754,4152060
116195,25536002,NA,1.106,1.106,0,1,0,1,47,1463,239.507,21.65,0,32495,1,NA,NA,0,N,N,754,1749561
133046,26143488,NA,5.074,4.526,0,1,0,1,47,1463,239.507,21.65,0,33023,1,NA,NA,0,N,N,754,4147194
13337,120022690,NA,NA,14.711,0,0,0,1,47,1463,239.507,21.65,NA,NA,0,NA,NA,0,N,N,754,1749579
116194,26148646,NA,NA,3.935,0,0,0,1,47,1463,239.507,21.65,NA,NA,0,NA,NA,0,N,N,754,4147276
16410,26165320,4.331,NA,4.331,1,0,2,3,47,1463,239.507,21.65,0,33049,1,NA,NA,0,N,N,754,4148748
52107,120022985,0.663,5.389,0.663,1,1,1,3,47,1463,239.507,21.65,0,33034,1,NA,NA,0,Y,N,754,4146852
116191,26181876,NA,1.168,1.168,0,1,0,1,47,1463,239.507,21.65,0,32542,1,NA,NA,0,Y,N,754,4147102
6429,26181826,0.408,NA,0.408,1,0,1,2,47,1463,239.507,21.65,0,32534,1,NA,NA,0,N,N,754,4147160
32228,26282527,1.813,15.517,1.813,6,1,4,5,47,1463,239.507,21.65,0,38617,1,3.069,38610,3,Y,N,754,4185105
6868,25920192,2.161,NA,2.161,10,0,3,3,47,1463,239.507,21.65,0.982,38092,1,2.751,38545,5,N,N,754,2739068
6542,25861152,2.357,0.809,0.809,1,1,1,2,47,1463,239.507,21.65,0,33463,1,NA,NA,0,N,N,754,2613242
112057,26276595,7.414,3.759,3.759,3,1,3,4,47,1463,239.507,21.65,0,38944,1,8.314,38165,1,N,N,754,4185035
7172,25935766,NA,4.662,4.662,0,1,0,1,47,1463,239.507,21.65,0,38122,1,NA,NA,0,Y,N,754,2741832
133041,25865814,NA,8.335,3.811,0,1,0,1,47,1463,239.507,21.65,NA,NA,0,NA,NA,0,N,N,754,2614614
89507,25536012,1.106,NA,1.106,1,0,1,2,47,1463,239.507,21.65,0,32494,1,1.106,32495,1,N,N,754,1749545
67615,25865912,0.573,NA,0.573,1,0,2,3,47,1463,239.507,21.65,0,32508,1,0.573,32509,1,N,N,754,2614510
114040,26143382,0.465,0.893,0.465,1,1,1,2,47,1463,239.507,21.65,NA,NA,0,NA,NA,0,N,N,754,4147310
54198,26143600,0.578,2.444,0.578,1,1,1,3,47,1463,239.507,21.65,NA,NA,0,NA,NA,0,N,N,754,4147114
24926,26148662,2.073,1.167,1.167,3,1,4,8,47,1463,239.507,21.65,0,32540,1,2.18,32533,1,Y,N,754,4147242
21712,26146982,NA,10.461,6.948,0,1,1,1,47,1463,239.507,21.65,0,32530,1,NA,NA,0,N,N,754,4147134
122514,26152472,0.757,0.663,0.663,1,1,1,2,47,1463,239.507,21.65,0,32538,1,NA,NA,0,Y,N,754,4146834
97708,26182130,NA,0.895,0.895,0,1,0,1,47,1463,239.507,21.65,0,33019,1,NA,NA,0,N,N,754,4147110
31169,26160910,NA,1.593,1.593,0,1,0,1,47,1463,239.507,21.65,NA,NA,0,0,32549,1,Y,N,754,4148598
6601,66542379,NA,NA,5.119,0,0,1,1,10,2659,463.991,24.86,0,38342,7,NA,NA,0,Y,N,1099,8142956
7131,62635430,0.162,0.163,0.162,2,1,3,5,10,2659,463.991,24.86,0,33231,1,NA,NA,0,N,N,1099,9421571
7171,62634938,NA,NA,9.737,0,0,1,1,10,2659,463.991,24.86,121.181,33643,6,NA,NA,0,N,N,1099,9419563
6563,65612498,NA,NA,22.291,0,0,3,1,10,2659,463.991,24.86,0,38256,6,NA,NA,0,N,N,1099,4683504
30101,46466535,NA,NA,25.176,0,0,3,1,10,2659,463.991,24.86,325.375,38221,5,NA,NA,0,N,N,1099,8100185
117225,65646633,NA,NA,9.663,0,0,2,1,10,2659,463.991,24.86,0,38043,7,NA,NA,0,Y,N,1099,2599465
101772,66418139,NA,2.254,2.254,0,1,0,1,10,2659,463.991,24.86,NA,NA,0,NA,NA,0,N,N,1099,4195036
6519,62634806,0.084,2.045,0.084,1,1,2,2,10,2659,463.991,24.86,0,32713,1,1.704,32712,1,N,N,1099,9419507
6546,62635496,NA,NA,9.632,0,0,0,1,10,2659,463.991,24.86,0,33660,7,NA,NA,0,N,N,1099,9419615
6488,62634912,0.997,NA,0.997,1,0,2,2,10,2659,463.991,24.86,0,32715,7,NA,NA,0,N,N,1099,9419549
7162,65644389,3.254,1.228,1.228,2,1,2,3,10,2659,463.991,24.86,0,38013,1,NA,NA,0,N,N,1099,2598065
139178,48525254,0.485,NA,0.485,1,0,1,2,10,2659,463.991,24.86,61.933,33654,6,NA,NA,0,N,N,1099,8118657
6495,57484299,NA,NA,26.355,0,0,2,1,10,2659,463.991,24.86,0,38298,4,NA,NA,0,N,N,1099,4726731
74796,43498546,NA,NA,12.795,0,0,1,1,10,2659,463.991,24.86,0,38322,8,NA,NA,0,Y,N,1099,8088311
7129,65645285,NA,0.73,0.73,0,1,0,1,10,2659,463.991,24.86,0,38047,1,NA,NA,0,Y,N,1099,2599207
7352,43493971,NA,12.243,12.243,0,1,0,1,10,2659,463.991,24.86,NA,NA,0,NA,NA,0,N,N,1099,8084835
6556,65852375,NA,107.56,9.439,0,1,3,1,10,2659,463.991,24.86,0,38728,1,NA,NA,0,Y,N,1099,4688553
6923,120022434,NA,NA,26.34,0,0,3,1,10,2659,463.991,24.86,0,38288,4,7.876,38974,1,N,N,1099,4720503
7185,57357147,0.363,NA,0.363,1,0,2,2,10,2659,463.991,24.86,0,38330,8,NA,NA,0,N,N,1099,8111387
140238,66416197,NA,NA,6.802,0,0,0,1,10,2659,463.991,24.86,189.96,38221,5,NA,NA,0,N,N,1099,4194954
6745,65644517,NA,NA,6.893,0,0,0,1,10,2659,463.991,24.86,177.407,38221,5,NA,NA,0,N,N,1099,2598217
32250,62634920,NA,NA,11.087,0,0,0,1,10,2659,463.991,24.86,125.277,33643,6,NA,NA,0,N,N,1099,9419561
134097,{18702AB1-14B5-4A38-BFF3-7F41D3335699},NA,NA,9.797,0,0,1,1,10,2659,463.991,24.86,0,32686,9,NA,NA,0,N,N,1099,8084657
6649,61842257,NA,NA,21.978,0,0,4,1,10,2659,463.991,24.86,0.22,38240,7,80.57,38238,1,N,N,1099,4672717
6756,65851063,42.894,NA,19.605,7,0,5,3,10,2659,463.991,24.86,0.708,38262,5,93.636,38263,3,N,N,1099,4690013
7152,57488257,NA,11.684,11.684,0,1,3,1,10,2659,463.991,24.86,0,38757,1,NA,NA,0,N,N,1099,4724191
46877,57354289,NA,NA,15.331,0,0,3,1,10,2659,463.991,24.86,109.038,33654,6,NA,NA,0,N,N,1099,8110289
6427,48525182,NA,NA,20.15,0,0,0,1,10,2659,463.991,24.86,85.827,33654,6,NA,NA,0,N,N,1099,8118639
65570,57354715,NA,NA,34.217,0,0,0,1,10,2659,463.991,24.86,66.727,33654,6,NA,NA,0,N,N,1099,8110377
50019,62635136,NA,0.103,0.103,0,1,0,1,10,2659,463.991,24.86,NA,NA,0,NA,NA,0,N,N,1099,9421527
7160,62635816,NA,NA,2.615,0,0,1,1,10,2659,463.991,24.86,0,33237,8,NA,NA,0,Y,N,1099,9422465
6412,62635730,NA,NA,6.977,0,0,1,1,10,2659,463.991,24.86,68.066,33643,6,0,33226,1,Y,N,1099,9419637
7170,66414119,NA,NA,5.142,0,0,0,1,10,2659,463.991,24.86,205.339,38221,5,NA,NA,0,N,N,1099,4194900
6564,65645191,NA,NA,8.952,0,0,1,1,10,2659,463.991,24.86,0,38035,6,NA,NA,0,Y,N,1099,2599121
25998,43495642,NA,3.869,3.869,0,1,1,1,10,2659,463.991,24.86,0,32688,1,NA,NA,0,N,N,1099,8084893
88487,48524764,NA,1.124,1.124,0,1,2,1,10,2659,463.991,24.86,NA,NA,0,NA,NA,0,N,N,1099,8118603
6648,57485385,NA,0.067,0.067,0,1,3,1,10,2659,463.991,24.86,0,38294,1,NA,NA,0,Y,N,1099,4724153
86349,43492729,0.208,31.833,0.208,4,1,4,4,10,2659,463.991,24.86,3.611,32683,1,5.648,33157,1,N,N,1099,8083243
88483,65646649,NA,1.24,1.24,0,1,0,1,10,2659,463.991,24.86,NA,NA,0,NA,NA,0,N,N,1099,2601495
6424,62636158,NA,NA,12.863,0,0,0,1,10,2659,463.991,24.86,42.797,33643,6,NA,NA,0,N,N,1099,9422521
126778,62634790,1.937,5.711,1.937,1,1,2,3,10,2659,463.991,24.86,NA,NA,0,1.937,33218,1,N,N,1099,9419519
7274,43496740,NA,NA,15.372,0,0,1,1,10,2659,463.991,24.86,0,33633,9,NA,NA,0,N,N,1099,8086129
95650,43498446,NA,NA,3.46,0,0,0,1,10,2659,463.991,24.86,28.465,38871,8,NA,NA,0,N,N,1099,8088379
59370,43496886,1.236,NA,1.236,6,0,4,3,10,2659,463.991,24.86,0,33183,9,1.236,33172,2,Y,N,1099,8086179
129899,54977955,NA,NA,15.087,0,0,3,1,10,2659,463.991,24.86,0,38708,5,NA,NA,0,N,N,1099,4519066
6547,62634788,NA,3.903,3.903,0,1,2,1,10,2659,463.991,24.86,0,32714,1,NA,NA,0,N,N,1099,9419513
7090,43492303,1.705,45.484,1.705,2,1,3,2,10,2659,463.991,24.86,NA,NA,0,NA,NA,0,N,N,1099,120051973
59358,66420821,NA,NA,8.945,0,0,0,1,10,2659,463.991,24.86,0,38665,6,NA,NA,0,N,N,1099,4196860
6945,65646173,NA,NA,10.869,0,0,2,1,10,2659,463.991,24.86,0,38032,6,NA,NA,0,N,N,1099,2599307
7159,43499518,NA,NA,3.486,0,0,0,1,10,2659,463.991,24.86,0,38320,8,NA,NA,0,N,N,1099,8088491
7402,62636010,NA,NA,10.907,0,0,1,1,10,2659,463.991,24.86,54.251,33643,6,NA,NA,0,N,N,1099,9422505
