lagoslakeid,lake_nhdid,lake_glaciatedlatewisc,lake_lat_decdeg,lake_lon_decdeg,lake_huc12,ws_area_ha,ws_lake_arearatio
139662,157362583,Glaciated,44.0559142795,-90.2785672705,070700031402,398.7768,7.517629
9801,157359786,Glaciated,44.2691402088,-90.290607127,070700031301,198.3809,15.43126
10865,152373158,Glaciated,45.3196123961,-90.2240637199,070700020803,42.65305,4.266605
51586,152377985,Not_Glaciated,44.7276765417,-90.1901761627,070700021702,725.5554,16.58744
74300,157362651,Glaciated,44.0474363712,-90.1803712103,070700031301,376.8923,15.86515
58832,157364059,Glaciated,43.8853621582,-90.162808627,070700031605,64716.79,1309.728
104345,157076189,Not_Glaciated,43.589404598,-90.1453940948,070700040206,68.73266,7.595944
276509,{1DD8E60C-CDEA-421C-9135-1B1AEC740538},Glaciated,45.379342427,-90.1348293871,070700011202,437.6798,7.975701
128279,157076200,Not_Glaciated,43.5809649514,-90.1352106564,070700040206,49592.05,4941.722
3108,141291849,Not_Glaciated,43.0088329831,-90.1106797629,070700050701,1578.185,47.81844
2890,157364339,Glaciated,43.807456016,-90.0851918054,070700031702,14020.39,117.4933
2685,70334975,Glaciated,45.715785995,-89.9981936379,070700010901,12178.5,73.40822
44352,152372591,Glaciated,45.3792702361,-89.9533385308,070700020101,1649.388,89.5331
136559,157363954,Glaciated,43.8914100666,-89.9059725669,070700031805,122.5422,28.3149
110522,70333799,Glaciated,45.8020959668,-89.905618605,070700010804,60.66415,13.25747
62950,70335923,Glaciated,45.6384696281,-89.8888321499,070700011002,24.15311,3.070222
57797,70332679,Glaciated,45.8925596505,-89.8752689336,070700010804,28.54522,6.451221
3524,70332941,Glaciated,45.8696390054,-89.8672989374,070700010804,79.58384,1.234597
131480,69887126,Glaciated,45.8994390513,-89.8634589526,070700010804,10.56915,1.553217
81664,141290093,Not_Glaciated,43.2123768968,-89.8432648433,070700051201,58397,14469.63
111577,157358770,Glaciated,44.3250199213,-89.8414187449,070700030704,35.64358,3.4847
4088,70334443,Glaciated,45.7449942988,-89.8438661724,070700010903,254.5951,4.912603
96190,70333023,Glaciated,45.8639276991,-89.8404020652,070700010806,51.31609,9.273027
4756,157364186,Not_Glaciated,43.8402066559,-89.8006899975,070700031806,7106.101,537.9873
5201,70333177,Glaciated,45.850584361,-89.7987158506,070700010806,101.984,5.954942
66101,70332863,Glaciated,45.8764160008,-89.804110113,070700010806,314.4436,33.01377
1016,70332827,Glaciated,45.8780013716,-89.7726058347,070700010806,113.6928,6.129905
14955,70332329,Glaciated,45.9140130532,-89.7496976918,070700010803,50.92422,7.738379
83790,70332287,Glaciated,45.9191929311,-89.7417272586,070700010803,20.91868,4.070921
40108,70333205,Glaciated,45.8479190411,-89.7239282616,070700010803,18.04979,3.074808
4739,70331867,Glaciated,45.9562585613,-89.6947271242,070700010803,983.101,25.14636
1865,70336971,Glaciated,45.5151237438,-89.6825710092,070700011306,52.84992,4.274619
117760,70334069,Glaciated,45.7695469378,-89.6933548634,070700010904,341.9017,70.81121
2870,70332363,Glaciated,45.9063360079,-89.6902515779,070700010803,766.3804,19.63731
4528,70333719,Glaciated,45.7977415057,-89.6664785666,070700010802,234.5197,5.949205
97217,70334689,Glaciated,45.718732296,-89.6536573436,070700010906,188.0089,28.0562
276514,{F3CF360D-3E0D-48F0-96CC-8E66AEE1B29C},Glaciated,45.798688787,-89.6529498031,070700010802,75.14503,4.532096
720,70335803,Glaciated,45.6321091597,-89.6328061379,070700011001,1737.866,16.81706
52664,152373168,Not_Glaciated,45.2912334451,-89.6148462701,070700020302,78.77785,18.18449
119909,70334275,Glaciated,45.7460117428,-89.6177122606,070700010906,101.8478,15.37849
4452,70333835,Glaciated,45.7855674379,-89.6065304971,070700010601,207.076,3.415028
25487,70332193,Glaciated,45.9242559679,-89.6245284451,070700010801,74.61742,6.875548
566,70331829,Glaciated,45.959650975,-89.6197475489,070700010801,114.4214,5.846335
19125,70337537,Glaciated,45.4680618977,-89.6069681488,070700011305,192.0807,14.16597
138666,70336449,Glaciated,45.566516232,-89.6125729032,070700011001,90.84372,7.006154
3026,70334743,Glaciated,45.7084710058,-89.5938215998,070700011001,195.646,2.426215
51602,70333375,Glaciated,45.8277779266,-89.6072759629,070700010802,67.04885,13.87818
99267,70333357,Glaciated,45.8295732364,-89.5976502287,070700010802,64.46868,5.963066
4076,70332197,Glaciated,45.9224527379,-89.5974997367,070700010801,113.8574,9.150615
58831,70334151,Glaciated,45.7568803623,-89.5902005151,070700010601,139.0012,22.31577
116742,70336891,Glaciated,45.5168745505,-89.5676404974,070700011304,19.84127,3.291121
19138,70336131,Glaciated,45.5985000064,-89.5705094923,070700011305,91.38939,5.306974
79579,70331521,Glaciated,45.9868433462,-89.5651187685,070700010502,275.8957,9.809741
85848,157356647,Not_Glaciated,44.5490920834,-89.5519400205,070700030302,102.1098,12.26888
90046,157076425,Glaciated,43.516914705,-89.5226938947,070700040406,24.60195,4.48282
133555,70334775,Glaciated,45.7054453066,-89.5322489734,070700010603,128.8896,18.95321
61908,70335383,Glaciated,45.6706596808,-89.5073455135,070700010603,60.76381,7.271708
56757,70331383,Glaciated,45.9981941373,-89.5057172665,070700010502,16.89903,3.04983
25491,141286933,Glaciated,43.4609746857,-89.493878947,070700050203,121.6209,11.42077
91053,157356053,Glaciated,44.598452408,-89.4896863284,070700030103,6322.429,290.709
54774,70334449,Glaciated,45.7268644777,-89.4922906826,070700010601,383.2674,25.85613
2905,70333827,Glaciated,45.780326161,-89.4921703539,070700010601,163.8389,4.414822
41200,157360049,Glaciated,44.2067497574,-89.4724710407,070700030501,78.08439,6.563777
5045,70337757,Glaciated,45.4399440411,-89.4761864474,070700011303,38.98427,1.884597
27551,70336113,Glaciated,45.5971826712,-89.4756555272,070700011302,116.1867,13.15332
75331,70334009,Glaciated,45.7608489098,-89.4768101122,070700010601,139.2447,16.86398
3531,152372278,Glaciated,45.416976597,-89.4570268079,070700020301,44.21215,6.899686
2290,70334031,Glaciated,45.7614493719,-89.4635250619,070700010601,210.7909,15.62476
5345,70331799,Glaciated,45.9506536173,-89.4469195709,070700010501,511.2663,3.753178
25508,152372187,Glaciated,45.4330367673,-89.4465463645,070700020301,66.24157,4.05931
128265,70331887,Glaciated,45.9454854859,-89.4380347258,070700010501,175.0546,18.61224
4999,157355639,Glaciated,44.6727902274,-89.425107305,070700030103,142.2102,9.998738
5551,157355581,Glaciated,44.6932614226,-89.4242109883,070700030103,105.0969,5.796265
67115,70336099,Glaciated,45.5974187637,-89.4239327764,070700011302,12.22599,2.91511
13887,70334171,Glaciated,45.7483841732,-89.436292635,070700010603,103.3673,10.5852
89034,70334007,Glaciated,45.7610296512,-89.4322716539,070700010402,107.1723,20.61928
105416,157355714,Glaciated,44.6448315481,-89.4140713919,070700030103,473.9911,34.09304
129337,157355505,Glaciated,44.7873828052,-89.4029902495,070700030102,17443.53,2997.494
99269,70334963,Glaciated,45.6901700275,-89.4194523014,070700010602,54.30343,11.34495
115697,70335145,Glaciated,45.6826595434,-89.417990402,070700010602,68.54722,12.52509
125203,70331135,Glaciated,46.0155934108,-89.417149148,070700010307,99.85473,14.69477
74299,70331071,Glaciated,46.0227343294,-89.4154230827,070700010307,117.6858,25.89808
74284,152372177,Glaciated,45.4395181071,-89.390877324,070700020301,1102.71,135.2953
276516,{D8A9DD23-94AD-4C15-B242-FE519B5EDF8C},Glaciated,45.8268919898,-89.3811216071,070700010402,86.77873,2.233978
54768,70331335,Glaciated,45.9968240991,-89.3843599824,070700010307,31.47213,2.342047
114616,70334179,Glaciated,45.7465508159,-89.3603344963,070700010602,27.51833,1.860456
718,157355460,Glaciated,44.8330764926,-89.3419434547,070700030102,518.7129,50.35795
44361,70334023,Glaciated,45.7539745351,-89.3414188718,070700010602,183.9324,4.497394
1217,70330587,Glaciated,46.1124198897,-89.3474625162,070700010303,638.7988,30.64259
1738,70330397,Glaciated,46.1476240428,-89.3446087938,070700010303,183.6063,15.63391
123054,141286764,Glaciated,43.4848470236,-89.3340891632,070700050105,250.9647,14.77169
114608,70332525,Glaciated,45.8794054784,-89.3412084815,070700010404,39.71846,6.243522
5430,70331183,Glaciated,46.0035369616,-89.3220985748,070700010307,395.3582,5.581646
27548,70331141,Glaciated,46.0109956698,-89.3301824452,070700010307,94.84568,23.33614
964,70330747,Glaciated,46.0801499839,-89.3328816477,070700010303,80.30662,6.990016
2462,70330457,Glaciated,46.1362288969,-89.3339693396,070700010303,163.3594,4.280655
97203,70330267,Glaciated,46.1743499734,-89.3327570573,070700010301,48.02492,6.273687
276518,{65974C9C-979C-4650-A573-6D2F5B407C85},Glaciated,45.6637645968,-89.2995294324,070700010705,301.3243,7.222243
2305,70332215,Glaciated,45.9100599664,-89.2924482974,070700010308,25969.52,832.4587
55711,75653761,Glaciated,44.9384250806,-89.2829041484,070700030101,336.0236,72.62514
115690,141286683,Glaciated,43.4965546548,-89.2668797921,070700050101,7024.488,990.5539
82677,152372205,Glaciated,45.4223679794,-89.2636334115,070700020301,224.2917,45.80314
108440,70333201,Glaciated,45.8249922627,-89.2735137118,070700010401,259.4213,10.91552
3166,70330683,Glaciated,46.0875018976,-89.2674884614,070700010303,37.45956,1.423212
110521,152372611,Glaciated,45.3433796806,-89.2428397684,070700021204,196.2504,44.10537
123039,70332939,Glaciated,45.8417824449,-89.2311521566,070700010401,28.28892,0.8278618
276519,{38627CA7-4D8D-46E9-85B3-9BD2F4416354},Glaciated,45.9453850178,-89.2367145925,070700010206,142.2992,3.17906
1118,70330719,Glaciated,46.0794968804,-89.2384383541,070700010304,93.7643,8.590365
24470,152372583,Glaciated,45.3468396586,-89.2006587067,070700021201,32.60441,5.420632
120969,70337185,Glaciated,45.4729386153,-89.2020568846,070700010702,137.5562,15.22871
23382,70332855,Glaciated,45.8503489961,-89.2068473085,070700010401,44.14677,10.35523
25499,70335019,Glaciated,45.6756045798,-89.1874050153,070700010705,240.576,36.8758
581,70336029,Glaciated,45.5891201643,-89.1741511784,070700010707,1094.243,21.27979
5236,70333395,Glaciated,45.8027580434,-89.1622286951,070700010205,97.5221,1.833585
4731,70333185,Glaciated,45.8190404585,-89.1767085773,070700010205,503.2118,9.66077
99263,70330215,Glaciated,46.1746144364,-89.1264513057,070700010302,93.24686,5.36805
1844,152378876,Glaciated,45.2678306089,-89.1050412986,070700021201,86.12553,6.395847
798,70330959,Glaciated,46.0270651383,-89.1054342774,070700010305,321.7301,10.30007
94173,70330635,Glaciated,46.091733272,-89.1096501944,070700010304,298.3691,54.82835
2082,70332513,Glaciated,45.8653565606,-89.0825560199,070700010204,186.4366,2.695987
25512,70330525,Glaciated,46.1151380265,-89.0942493971,070700010302,50.59777,6.451961
64014,152372678,Glaciated,45.3192439853,-89.0529344037,070700021201,317.2122,65.03295
29619,70332213,Glaciated,45.8929757127,-89.0335072787,070700010204,345.0286,7.306931
138668,70333113,Glaciated,45.8175374448,-89.0214975465,070700010202,59.78943,4.796714
2651,141291858,Not_Glaciated,43.0210797577,-90.2849464033,070700050802,4083.285,47.44508
4541,157362207,Not_Glaciated,44.0586914805,-89.8147009771,070700030803,18984.01,216.4926
75336,157360221,Not_Glaciated,44.2058424236,-89.7589633033,070700030603,20197.42,227.1895
122025,157358077,Glaciated,44.408369335,-89.8113279981,070700030701,19061.27,169.6971
3543,70336879,Glaciated,45.5251243112,-89.6848030844,070700011306,776.6091,12.00649
4493,70332307,Glaciated,45.912910103,-89.8200383812,070700010806,297.9259,2.788243
5325,70332997,Glaciated,45.871654761,-89.6918329412,070700010803,1017.366,1.895469
5021,70332421,Glaciated,45.8937772686,-89.6257838468,070700010801,512.6048,3.631299
276520,{2B16E533-E2CF-49F4-A1BE-CD65378EDEB4},Glaciated,45.8248737317,-89.6720386958,070700010802,2195.206,1.51599
3860,70337825,Glaciated,45.4289742932,-89.4879959663,070700020301,211.878,2.325467
5548,70330809,Glaciated,46.0513802399,-89.3234119566,070700010306,163.4476,0.7718079
5394,70330479,Glaciated,46.1221531245,-89.2922300793,070700010301,313.77,1.321415
4748,70331069,Glaciated,46.0168649353,-89.206088695,070700010305,680.971,3.915691
276521,{534E9BB3-278B-4CF0-A03F-A7C44EBD8069},Glaciated,45.8238378737,-89.1485218171,070700010205,611.5179,1.475051
4831,70330821,Glaciated,46.0493489858,-89.1384903519,070700010305,3551.937,2.506883
5150,70331641,Glaciated,45.943392849,-89.0638937319,070700010102,775.3021,5.078688
4666,70330783,Glaciated,46.0644902636,-89.0224793523,070700010101,2791.467,7.781589
5587,70330495,Glaciated,46.0959031338,-88.9418152682,070700010101,361.9149,1.5088
100275,155455107,Not_Glaciated,43.1074597702,-90.8773047055,070700060507,45.19666,10.57646
109501,155455024,Not_Glaciated,43.1753287719,-90.8762745051,070700060507,35.97472,5.687453
74287,141291429,Not_Glaciated,43.1059258653,-90.795785581,070700051707,1002.242,113.9234
1426,155454476,Not_Glaciated,43.6918948685,-90.7943061844,070700060202,1958.464,93.30112
74302,157361548,Not_Glaciated,44.1349436612,-90.5011544881,070700031505,242.3269,33.09082
33767,157361608,Not_Glaciated,44.1292233552,-90.475589978,070700031505,454.8854,58.04283
109502,157363421,Not_Glaciated,43.9879389515,-90.4476405399,070700031504,4402.159,595.0004
97208,157361686,Not_Glaciated,44.1264846516,-90.4459928947,070700031506,5.465949,0.9433561
18005,157361574,Not_Glaciated,44.1302607633,-90.4480062207,070700031506,18.88848,1.126349
51607,157360730,Not_Glaciated,44.1871574141,-90.4518840845,070700031506,3.838621,0.3017457
77452,157362623,Not_Glaciated,44.0627414712,-90.4129438157,070700031507,39.53024,1.436037
76365,157361716,Not_Glaciated,44.1239304954,-90.4143922896,070700031506,12.11857,0.498071
76359,157360886,Not_Glaciated,44.174356939,-90.4231169767,070700031506,335.3378,5.722116
50535,157363568,Not_Glaciated,43.9692136772,-90.4008815705,070700031601,11.41961,1.669439
83784,157360576,Not_Glaciated,44.2006247308,-90.3991792828,070700031401,177.1731,20.14036
54777,157360648,Not_Glaciated,44.1928028225,-90.3936024053,070700031401,1222.704,175.6374
14945,157360672,Not_Glaciated,44.1933470262,-90.3911088771,070700031401,18.8506,2.407669
11848,157360541,Glaciated,44.2030317597,-90.3237301587,070700031401,18.38521,1.741129
58814,157360984,Glaciated,44.1626482633,-90.3081326102,070700031402,48.74156,2.12211
135585,157360845,Glaciated,44.1665090908,-90.2947344215,070700031401,232.845,4.136161
1237,157360255,Glaciated,44.2218366998,-90.2394793131,070700031401,25.31681,0.6171783
5225,152372787,Glaciated,45.3542304486,-90.2293316258,070700020803,37.60327,2.069394
73218,157360418,Glaciated,44.2165853937,-90.191192819,070700031301,33511.58,6154.195
3719,141290603,Not_Glaciated,43.1750744586,-90.1625611815,070700051205,32.7764,4.233777
106411,152372702,Glaciated,45.3683981478,-90.1614802105,070700020801,63.39897,14.11683
4563,70338015,Glaciated,45.4061909756,-90.1635607607,070700011202,1153.105,32.78932
34806,157362820,Glaciated,44.0297385103,-90.0718312651,070700031301,60016.58,783.0071
1268,70334103,Glaciated,45.7789809122,-89.9987333012,070700010901,975.0695,86.1276
73210,152378160,Not_Glaciated,44.7000153038,-89.9680396306,070700021706,403.7082,11.69733
21197,152377838,Not_Glaciated,44.7134591618,-89.9165869532,070700021706,383.2359,60.60207
2482,70333523,Glaciated,45.8246395836,-89.9239258432,070700010902,368.4124,4.448177
99260,152378064,Not_Glaciated,44.7050214158,-89.9103862873,070700021705,71.8619,8.547506
113562,152377874,Not_Glaciated,44.7131667963,-89.8853995012,070700021706,119.0517,0.8636542
4305,157076994,Not_Glaciated,43.432386716,-89.8679742766,070700040303,7740.424,367.472
95166,152377889,Not_Glaciated,44.7127645388,-89.8431210948,070700021707,294.7074,5.892666
137601,70337221,Glaciated,45.5023794975,-89.8501846163,070700011103,292.1448,58.24736
61897,70333221,Glaciated,45.8507090664,-89.8414708183,070700010806,171.179,14.53574
40112,70332917,Glaciated,45.8708707991,-89.7569708034,070700010803,34.49575,6.758244
73231,70336399,Glaciated,45.5726843882,-89.7361196463,070700011004,420.24,18.43962
648,70332495,Glaciated,45.8997417769,-89.7206241525,070700010803,195.893,5.708264
641,70333889,Glaciated,45.7848692222,-89.7197156851,070700010805,86.00029,3.255156
3544,70331855,Glaciated,45.9603604028,-89.7206445707,070700010803,287.6015,9.749958
49503,157357790,Glaciated,44.4413103066,-89.7024174688,070700030306,16.03018,3.393456
4711,70336605,Glaciated,45.5467356193,-89.6950690682,070700011004,92.95657,1.533033
64017,70335957,Glaciated,45.621043383,-89.668632848,070700011001,118.2901,2.89724
2171,70334529,Glaciated,45.7299881552,-89.6567049011,070700010906,207.4183,2.592992
25514,157355830,Not_Glaciated,44.6397259988,-89.649699049,070700030302,498.4363,116.4886
12887,152373118,Not_Glaciated,45.2993840771,-89.6612489718,070700020306,51.7788,11.30244
102311,152372158,Glaciated,45.4657320176,-89.6513536174,070700020402,142.1356,6.428346
3858,70335895,Glaciated,45.6277371043,-89.6503382141,070700011001,79.64494,7.776718
18023,70334605,Glaciated,45.7247123654,-89.6510335493,070700010906,55.97644,3.748367
89031,152373231,Not_Glaciated,45.2832610081,-89.6337089964,070700020306,108.5095,14.46441
39030,152372950,Glaciated,45.3119381729,-89.6299550269,070700020302,33.21309,5.376974
2568,70335693,Glaciated,45.6482327725,-89.6422956185,070700011001,382.375,24.90233
52655,70331787,Glaciated,45.9655899068,-89.6313268511,070700010801,26.98584,3.228052
3496,70331961,Glaciated,45.9473850775,-89.62254031,070700010801,144.0616,3.24149
745,70334827,Glaciated,45.7001756574,-89.611122332,070700010906,216.6063,2.793342
2137,70332107,Glaciated,45.9288535522,-89.6013476265,070700010801,102.4793,2.444603
1719,70331831,Glaciated,45.9557247715,-89.5947564664,070700010801,417.8926,6.932877
97195,70335757,Glaciated,45.6395309673,-89.5921092345,070700011001,103.9035,14.16244
3947,70335169,Glaciated,45.6896828581,-89.5938168444,070700011001,58.45204,6.021044
42290,70334053,Glaciated,45.7654007144,-89.5861982494,070700010601,18.32532,4.475395
811,70333447,Glaciated,45.8184240767,-89.5831734137,070700010802,311.8856,7.998216
79585,152373311,Not_Glaciated,45.2683519055,-89.5748992361,070700020306,113.3975,4.598132
649,70336911,Glaciated,45.5114397044,-89.5709978484,070700011304,81.76505,2.415871
