lagoslakeid,lake_nets_upstreamlake_km,lake_nets_downstreamlake_km,lake_nets_bidirectionallake_km,lake_nets_upstreamlake_n,lake_nets_downstreamlake_n,lake_nets_lakeorder,lake_nets_lnn,net_id,net_lakes_n,net_averagelakedistance_km,net_averagelakearea_ha,lake_nets_nearestdamdown_km,lake_nets_nearestdamdown_id,lake_nets_totaldamdown_n,lake_nets_nearestdamup_km,lake_nets_nearestdamup_id,lake_nets_totaldamup_n,lake_nets_damonlake_flag,lake_nets_multidam_flag,net_dams_n,nhdplusv2_comid
1864,NA,0.579,0.579,0,1,0,1,164,30,10.463,58.612,NA,NA,0,NA,NA,0,N,N,0,4796406
37458,0.139,0.325,0.139,1,1,1,2,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4796264
65581,0.452,0.44,0.44,1,1,2,7,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4795664
54244,NA,NA,15.015,0,0,0,1,130,45,61.623,36.693,NA,NA,0,NA,NA,0,N,N,7,1813947
114095,NA,0.513,0.513,0,1,0,1,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4795870
92615,1.226,NA,1.226,2,0,2,4,277,50,3.038,24.274,NA,NA,0,NA,NA,0,N,N,0,4796504
988,2.054,0.307,0.307,1,1,3,8,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,12002059
2751,NA,1.378,1.378,0,1,0,1,277,50,3.038,24.274,NA,NA,0,NA,NA,0,N,N,0,4796006
23967,0.171,1.061,0.171,1,1,3,5,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4795824
119366,0.415,0.042,0.042,1,1,2,7,200,64,15.207,92.513,NA,NA,0,NA,NA,0,N,N,0,4792802
113142,0.15,0.522,0.15,1,1,2,5,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4795860
9259,0.047,0.158,0.047,1,1,1,4,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4793516
81126,NA,NA,7.311,0,0,0,1,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4796660
83245,NA,1.457,1.457,0,1,0,1,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4795450
18570,NA,0.192,0.192,0,1,1,1,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4793542
84340,3.335,3.254,3.254,1,1,2,3,200,64,15.207,92.513,NA,NA,0,NA,NA,0,N,N,0,4794958
27057,11.404,192.368,11.404,1,1,3,2,13,240,122.384,76.87,43.589,20373,3,NA,NA,0,N,N,26,1768816
132976,NA,0.255,0.255,0,1,0,1,13,240,122.384,76.87,NA,NA,0,NA,NA,0,N,N,26,1768804
102779,NA,63.669,23.372,0,1,1,1,13,240,122.384,76.87,NA,NA,0,NA,NA,0,N,N,26,1790301
2600,NA,2.244,2.244,0,1,1,1,293,23,4.989,75.214,NA,NA,0,NA,NA,0,N,N,2,4796816
72706,0.566,0.098,0.098,3,1,4,13,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4796314
105948,0.538,0.415,0.415,1,1,2,6,200,64,15.207,92.513,NA,NA,0,NA,NA,0,N,N,0,4792804
3260,NA,0.076,0.076,0,1,1,1,200,64,15.207,92.513,NA,NA,0,NA,NA,0,N,N,0,4793018
37469,0.202,2.248,0.202,1,1,2,3,200,64,15.207,92.513,NA,NA,0,NA,NA,0,N,N,0,4792874
130904,0.862,0.709,0.709,4,1,3,4,200,64,15.207,92.513,NA,NA,0,NA,NA,0,N,N,0,4793334
1101,0.42,0.098,0.098,4,1,3,9,200,64,15.207,92.513,NA,NA,0,NA,NA,0,N,N,0,4792982
309,0.657,0.527,0.527,1,1,3,4,200,64,15.207,92.513,NA,NA,0,NA,NA,0,N,N,0,4792730
27071,NA,172.023,27.553,0,1,0,1,13,240,122.384,76.87,165.181,20376; 20375,2,NA,NA,0,N,N,26,1773048
52146,NA,158.06,11.622,0,1,0,1,13,240,122.384,76.87,151.218,20376; 20375,2,NA,NA,0,N,N,26,1768576
3472,NA,1.955,1.955,0,1,0,1,304,16,39.924,13.623,NA,NA,0,NA,NA,0,N,N,4,1799769
4182,1.955,2.815,1.955,1,1,2,2,304,16,39.924,13.623,NA,NA,0,NA,NA,0,N,N,4,1799759
106948,NA,141.794,10.651,0,1,0,1,13,240,122.384,76.87,134.952,20376; 20375,2,NA,NA,0,N,N,26,1769130
37463,NA,53.071,24.577,0,1,0,1,13,240,122.384,76.87,46.229,20376; 20375,2,NA,NA,0,N,N,26,1792865
81120,0.353,183.447,0.353,1,1,2,3,13,240,122.384,76.87,34.668,20373,3,NA,NA,0,N,N,26,1768510
16459,NA,39.238,10.985,0,1,2,1,304,16,39.924,13.623,NA,NA,0,NA,NA,0,N,N,4,1803831
44881,NA,0.335,0.335,0,1,0,1,13,240,122.384,76.87,NA,NA,0,NA,NA,0,N,N,26,1768948
1042,1.078,3.157,1.078,1,1,2,2,13,240,122.384,76.87,NA,NA,0,NA,NA,0,N,N,26,120053093
5138,0.45,12.192,0.45,1,1,1,2,338,6,9.469,65.832,NA,NA,0,NA,NA,0,N,N,1,1803579
110002,NA,16.532,16.532,0,1,0,1,13,240,122.384,76.87,NA,NA,0,NA,NA,0,N,N,26,1768978
3213,1.61,0.576,0.576,1,1,1,2,13,240,122.384,76.87,NA,NA,0,NA,NA,0,N,N,26,120053092
61397,0.386,NA,0.386,1,0,1,2,338,6,9.469,65.832,NA,NA,0,NA,NA,0,N,N,1,1801953
1788,0.984,14.591,0.984,1,1,1,2,13,240,122.384,76.87,NA,NA,0,NA,NA,0,N,N,26,1790675
54251,NA,NA,9.022,0,0,1,1,251,2,9.022,8.801,NA,NA,0,NA,NA,0,N,N,0,1754826
39594,NA,7.474,7.474,0,1,1,1,13,240,122.384,76.87,NA,NA,0,NA,NA,0,N,N,26,1790355
1331,0.39,2.127,0.39,1,1,1,2,216,7,25.473,42.837,NA,NA,0,NA,NA,0,N,N,1,1797513
125723,2.896,5.257,2.896,2,1,2,2,180,11,17.878,33.759,NA,NA,0,NA,NA,0,N,N,0,4802226
134057,NA,50.745,12.219,0,1,1,1,130,45,61.623,36.693,NA,NA,0,NA,NA,0,N,N,7,1816535
40652,0.258,5.583,0.258,1,1,2,8,293,23,4.989,75.214,NA,NA,0,NA,NA,0,N,N,2,4801784
2140,0.391,0.177,0.177,1,1,2,4,293,23,4.989,75.214,NA,NA,0,NA,NA,0,N,N,2,166766522
4036,NA,NA,13.245,0,0,1,1,308,4,14.898,15.827,NA,NA,0,NA,NA,0,N,N,0,4796876
114091,NA,0.138,0.138,0,1,0,1,293,23,4.989,75.214,NA,NA,0,NA,NA,0,N,N,2,4796830
117264,1.186,0.675,0.675,1,1,1,2,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4796124
30126,NA,1.122,1.122,0,1,0,1,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4796600
129877,0.226,0.566,0.226,2,1,4,12,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4796130
60361,3.069,0.687,0.687,1,1,2,4,164,30,10.463,58.612,NA,NA,0,NA,NA,0,N,N,0,4796774
140205,1.285,0.11,0.11,1,1,2,5,164,30,10.463,58.612,NA,NA,0,NA,NA,0,N,N,0,4796680
2397,NA,0.139,0.139,0,1,0,1,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4796292
92600,1.452,4.323,1.452,1,1,2,2,164,30,10.463,58.612,NA,NA,0,NA,NA,0,N,N,0,4796650
1576,NA,0.06,0.06,0,1,1,1,164,30,10.463,58.612,NA,NA,0,NA,NA,0,N,N,0,4796738
45879,0.112,0.497,0.112,3,1,2,2,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4795902
74821,0.528,0.682,0.528,1,1,2,2,277,50,3.038,24.274,NA,NA,0,NA,NA,0,N,N,0,4796206
45880,NA,0.558,0.558,0,1,1,1,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4793524
115173,0.156,0.289,0.156,1,1,2,6,277,50,3.038,24.274,NA,NA,0,NA,NA,0,N,N,0,4796372
18554,NA,0.203,0.203,0,1,0,1,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4793278
210,NA,4.347,4.347,0,1,0,1,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4796376
140196,NA,0.538,0.538,0,1,0,1,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4795648
97766,1.803,5.767,1.803,1,1,2,2,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4793616
4749,NA,NA,75.304,0,0,1,1,130,45,61.623,36.693,NA,NA,0,NA,NA,0,N,N,7,1813649
1179,27.201,NA,27.201,4,0,4,4,243,15,23.045,105.183,0,50903,3,30.256,50428,1,Y,N,5,1812717
267,NA,1.262,1.262,0,1,0,1,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4795788
45863,NA,1.337,1.337,0,1,2,1,200,64,15.207,92.513,NA,NA,0,NA,NA,0,N,N,0,4793584
49010,NA,3.892,3.892,0,1,1,1,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4795378
609,0.169,NA,0.169,1,0,1,2,581,6,8.683,21.735,NA,NA,0,NA,NA,0,N,N,0,4796306
140209,NA,0.474,0.474,0,1,0,1,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4795312
1731,NA,0.513,0.513,0,1,0,1,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4795360
125728,NA,4.38,4.38,0,1,0,1,200,64,15.207,92.513,NA,NA,0,NA,NA,0,N,N,0,166766516
140194,NA,3.751,3.751,0,1,0,1,200,64,15.207,92.513,NA,NA,0,NA,NA,0,N,N,0,4794952
1676,0.11,0.349,0.11,3,1,2,6,13,240,122.384,76.87,NA,NA,0,NA,NA,0,N,N,26,1774200
4633,NA,4.6,4.6,0,1,0,1,130,45,61.623,36.693,0,50907,1,NA,NA,0,Y,N,7,1816509
3293,0.096,212.469,0.096,1,1,4,3,13,240,122.384,76.87,0,20378,4,0.096,20364,1,Y,N,26,166766543
12396,2.232,260.943,2.232,1,1,3,2,13,240,122.384,76.87,112.164,20373,3,NA,NA,0,N,N,26,120053084
130906,0.213,4.127,0.213,1,1,2,6,293,23,4.989,75.214,NA,NA,0,NA,NA,0,N,N,2,4796814
45865,0.579,2.732,0.579,2,1,2,2,164,30,10.463,58.612,NA,NA,0,NA,NA,0,N,N,0,4796420
111077,NA,0.128,0.128,0,1,1,1,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4796104
1866,0.073,0.133,0.073,2,1,2,2,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4793292
139161,0.048,0.11,0.048,4,1,3,7,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4793748
12398,0.528,0.081,0.081,3,1,3,12,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,166766517
81118,NA,0.184,0.184,0,1,1,1,200,64,15.207,92.513,NA,NA,0,NA,NA,0,N,N,0,4793036
2096,0.486,1.617,0.486,1,1,2,2,200,64,15.207,92.513,NA,NA,0,NA,NA,0,N,N,0,166766525
119369,5.135,0.124,0.124,1,1,2,3,13,240,122.384,76.87,NA,NA,0,NA,NA,0,N,N,26,1774100
48981,NA,6.149,6.149,0,1,0,1,13,240,122.384,76.87,NA,NA,0,NA,NA,0,N,N,26,1775994
28024,NA,0.139,0.139,0,1,1,1,13,240,122.384,76.87,NA,NA,0,NA,NA,0,N,N,26,1766186
36380,NA,71.182,7.629,0,1,1,1,13,240,122.384,76.87,64.34,20376; 20375,2,NA,NA,0,N,N,26,1792739
101803,0.458,2.372,0.458,3,1,2,2,13,240,122.384,76.87,NA,NA,0,NA,NA,0,N,N,26,1791853
22882,NA,91.196,28.83,0,1,0,1,13,240,122.384,76.87,84.354,20376; 20375,2,NA,NA,0,N,N,26,1791773
128827,NA,27.197,11.495,0,1,0,1,13,240,122.384,76.87,NA,NA,0,NA,NA,0,N,N,26,1790507
1973,2.48,41.143,2.48,10,1,4,3,13,240,122.384,76.87,NA,NA,0,NA,NA,0,N,N,26,1790461
61,NA,0.243,0.243,0,1,0,1,13,240,122.384,76.87,0,20379,1,NA,NA,0,N,N,26,1790479
3010,NA,26.395,5.855,0,1,1,1,13,240,122.384,76.87,NA,NA,0,NA,NA,0,N,N,26,1790401
59394,NA,29.627,29.627,0,1,0,1,216,7,25.473,42.837,NA,NA,0,NA,NA,0,N,N,1,1797495
76915,NA,5.12,5.12,0,1,0,1,130,45,61.623,36.693,NA,NA,0,NA,NA,0,N,N,7,1816175
97760,5.12,63.884,5.12,1,1,1,2,130,45,61.623,36.693,NA,NA,0,NA,NA,0,N,N,7,1816149
5386,0.905,52.829,0.905,1,1,1,3,130,45,61.623,36.693,0,50432,1,0.905,50431,1,N,N,7,1816379
55217,NA,NA,10.65,0,0,1,1,144,15,25.744,10.299,NA,NA,0,NA,NA,0,N,N,0,4803358
352,NA,0.806,0.806,0,1,1,1,293,23,4.989,75.214,NA,NA,0,NA,NA,0,N,N,2,4802130
119,NA,NA,8.339,0,0,1,1,308,4,14.898,15.827,NA,NA,0,NA,NA,0,N,N,0,7109339
14435,NA,1.328,1.328,0,1,0,1,293,23,4.989,75.214,NA,NA,0,NA,NA,0,N,N,2,4801488
44877,NA,0.623,0.623,0,1,0,1,293,23,4.989,75.214,NA,NA,0,NA,NA,0,N,N,2,4801630
136070,NA,0.773,0.773,0,1,0,1,293,23,4.989,75.214,NA,NA,0,NA,NA,0,N,N,2,4796858
45857,NA,NA,34.361,0,0,0,1,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4796856
76928,NA,0.054,0.054,0,1,0,1,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4796596
121521,NA,0.883,0.883,0,1,1,1,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4795978
5255,NA,NA,37.942,0,0,0,1,130,45,61.623,36.693,NA,NA,0,NA,NA,0,N,N,7,1813639
105955,NA,3.876,3.876,0,1,1,1,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4796244
2260,4.323,3.069,3.069,1,1,2,3,164,30,10.463,58.612,NA,NA,0,NA,NA,0,N,N,0,4796726
88497,NA,0.944,0.944,0,1,0,1,164,30,10.463,58.612,NA,NA,0,NA,NA,0,N,N,0,4796386
16452,0.06,4.765,0.06,1,1,1,2,164,30,10.463,58.612,NA,NA,0,NA,NA,0,N,N,0,4796754
109005,0.44,0.276,0.276,2,1,2,8,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4795702
112108,NA,0.073,0.073,0,1,0,1,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4793374
3031,NA,NA,11.397,0,0,1,1,277,50,3.038,24.274,NA,NA,0,NA,NA,0,N,N,0,4796698
103845,NA,NA,12.312,0,0,0,1,130,45,61.623,36.693,NA,NA,0,NA,NA,0,N,N,7,1813937
34302,0.167,0.619,0.167,2,1,1,4,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4795680
114089,NA,1.967,1.298,0,1,0,1,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4795730
132985,0.522,8.275,0.522,1,2,2,6,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4795810
1174,NA,0.181,0.181,0,1,1,1,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4795356
56236,NA,0.578,0.578,0,1,0,1,277,50,3.038,24.274,NA,NA,0,NA,NA,0,N,N,0,4796248
18568,0.443,10.646,0.443,2,2,2,2,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4795616
126754,0.309,1.391,0.309,2,1,2,9,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4796156
140193,0.093,3.167,0.093,1,1,1,2,200,64,15.207,92.513,NA,NA,0,NA,NA,0,N,N,0,4792812
63529,NA,0.228,0.228,0,1,0,1,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4795948
45878,0.114,2.845,0.114,1,1,3,8,200,64,15.207,92.513,NA,NA,0,NA,NA,0,N,N,0,4793134
97757,NA,15.391,11.937,0,1,0,1,243,15,23.045,105.183,NA,NA,0,NA,NA,0,N,N,5,1813765
1247,NA,1.573,1.489,0,1,0,1,200,64,15.207,92.513,NA,NA,0,NA,NA,0,N,N,0,4795348
114076,NA,113.828,36.771,0,1,0,1,13,240,122.384,76.87,106.986,20376; 20375,2,NA,NA,0,N,N,26,1769208
4197,2.97,42.696,2.97,2,1,2,2,13,240,122.384,76.87,0,20381,1,NA,NA,0,Y,N,26,1790421
3606,4.148,30.407,4.148,5,1,3,3,243,15,23.045,105.183,0,50430,1,NA,NA,0,Y,N,5,1813525
58317,0.044,2.13,0.044,1,1,2,4,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4793272
1363,0.184,1.386,0.184,1,1,1,2,200,64,15.207,92.513,NA,NA,0,NA,NA,0,N,N,0,4792866
123605,8.275,0.054,0.054,3,1,3,7,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4796068
992,1.275,NA,1.275,2,0,3,3,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4796342
73763,0.527,NA,0.527,2,0,4,14,200,64,15.207,92.513,NA,NA,0,NA,NA,0,N,N,0,120052965
63508,NA,0.44,0.44,0,1,2,1,13,240,122.384,76.87,NA,NA,0,NA,NA,0,N,N,26,1776170
131961,NA,1.121,1.121,0,1,0,1,13,240,122.384,76.87,NA,NA,0,NA,NA,0,N,N,26,1768890
3599,6.141,155.491,6.141,1,1,1,2,13,240,122.384,76.87,148.649,20376; 20375,2,NA,NA,0,N,N,26,1768996
128824,NA,189.389,2.654,0,1,1,1,13,240,122.384,76.87,40.61,20373,3,NA,NA,0,N,N,26,1768568
37455,NA,6.151,6.151,0,1,2,1,13,240,122.384,76.87,NA,NA,0,NA,NA,0,N,N,26,1790357
95663,0.36,7.253,0.36,3,1,2,3,13,240,122.384,76.87,NA,NA,0,NA,NA,0,N,N,26,1790533
70686,NA,0.91,0.91,0,1,1,1,296,7,4.037,91.395,NA,NA,0,NA,NA,0,N,N,0,1797609
105947,0.198,NA,0.198,1,0,2,2,296,7,4.037,91.395,NA,NA,0,NA,NA,0,N,N,0,1801877
5142,0.269,61.203,0.269,1,1,1,3,130,45,61.623,36.693,NA,NA,0,NA,NA,0,N,N,7,1816107
377,NA,NA,5.476,0,0,0,1,144,15,25.744,10.299,NA,NA,0,NA,NA,0,N,N,0,4803296
87437,NA,5.156,5.156,0,1,0,1,180,11,17.878,33.759,NA,NA,0,NA,NA,0,N,N,0,4802188
127791,NA,NA,8.032,0,0,0,1,180,11,17.878,33.759,NA,NA,0,NA,NA,0,N,N,0,4802354
130915,NA,0.471,0.471,0,1,1,1,293,23,4.989,75.214,NA,NA,0,NA,NA,0,N,N,2,4801688
124654,15.997,0.9,0.9,1,1,3,3,130,45,61.623,36.693,NA,NA,0,NA,NA,0,N,N,7,1813609
129882,0.138,1.765,0.138,1,1,1,2,293,23,4.989,75.214,NA,NA,0,NA,NA,0,N,N,2,4796832
54246,45.439,NA,37.126,11,0,4,4,130,45,61.623,36.693,0,50904,1,52.829,50432,1,N,N,7,1813495
46899,0.054,1.121,0.054,1,1,1,2,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4796578
128818,NA,0.787,0.787,0,1,1,1,164,30,10.463,58.612,NA,NA,0,NA,NA,0,N,N,0,4796664
91564,0.3,0.126,0.126,1,1,1,3,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4795494
26026,NA,NA,11.307,0,0,0,1,322,2,11.307,76.16,NA,NA,0,NA,NA,0,N,N,0,4796818
126755,NA,0.928,0.928,0,1,0,1,277,50,3.038,24.274,NA,NA,0,NA,NA,0,N,N,0,4796266
72702,NA,0.148,0.148,0,1,1,1,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4795914
127788,0.648,0.525,0.525,1,1,1,3,130,45,61.623,36.693,NA,NA,0,NA,NA,0,N,N,7,1813691
88499,0.043,0.323,0.043,3,1,3,14,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4793696
2626,NA,0.092,0.092,0,1,0,1,277,50,3.038,24.274,NA,NA,0,NA,NA,0,N,N,0,4796174
2242,0.092,0.123,0.092,1,1,1,2,277,50,3.038,24.274,NA,NA,0,NA,NA,0,N,N,0,4796190
19624,0.214,0.15,0.15,4,2,3,4,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4795834
135092,0.181,0.138,0.138,1,1,2,2,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4795354
66628,NA,0.323,0.323,0,1,0,1,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4796108
100764,NA,0.249,0.249,0,1,0,1,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4796028
3374,NA,2.795,1.038,0,1,1,1,200,64,15.207,92.513,NA,NA,0,NA,NA,0,N,N,0,4793120
42826,NA,0.179,0.179,0,1,1,1,575,4,2.161,17.135,NA,NA,0,NA,NA,0,N,N,0,4796334
70678,NA,NA,4.176,0,0,0,1,581,6,8.683,21.735,NA,NA,0,NA,NA,0,N,N,0,4796360
4905,NA,62.091,38.526,0,1,2,1,243,15,23.045,105.183,NA,NA,0,NA,NA,0,N,N,5,1813727
18556,NA,1.138,1.138,0,1,0,1,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4795816
120457,1.377,14.046,1.377,1,1,2,8,13,240,122.384,76.87,4.118,20374,1,NA,NA,0,N,N,26,1774280
2655,0.691,10.603,0.691,1,1,2,2,13,240,122.384,76.87,0,20384,1,NA,NA,0,N,N,26,1793523
4501,0.91,NA,0.91,2,0,2,4,296,7,4.037,91.395,NA,NA,0,NA,NA,0,N,N,0,166766569
4916,NA,0.92,0.92,0,1,0,1,55,2,0.92,62.533,NA,NA,0,NA,NA,0,N,N,0,1797367
54240,0.292,176.966,0.292,4,1,4,3,13,240,122.384,76.87,0,20369,3,NA,NA,0,N,N,26,1768752
2832,0.928,4.07,0.928,2,1,2,2,277,50,3.038,24.274,NA,NA,0,NA,NA,0,N,N,0,4796352
3103,NA,1.944,1.944,0,1,1,1,164,30,10.463,58.612,NA,NA,0,NA,NA,0,N,N,0,4796746
2448,0.054,0.639,0.054,2,1,1,8,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4796088
878,2.547,0.185,0.185,3,1,3,12,23,237,8.113,38.907,0,20388,1,NA,NA,0,N,N,1,4796552
122548,NA,0.349,0.349,0,1,2,1,200,64,15.207,92.513,NA,NA,0,NA,NA,0,N,N,0,4792722
77969,0.776,1.862,0.776,1,1,2,2,200,64,15.207,92.513,NA,NA,0,NA,NA,0,N,N,0,4792834
4013,0.098,0.063,0.063,1,1,3,10,200,64,15.207,92.513,NA,NA,0,NA,NA,0,N,N,0,4793012
46895,0.983,NA,0.983,4,0,3,4,200,64,15.207,92.513,NA,NA,0,NA,NA,0,N,N,0,4794884
44866,3.086,14.966,3.086,1,1,2,2,13,240,122.384,76.87,NA,NA,0,NA,NA,0,N,N,26,1774470
28011,NA,61.81,17.47,0,1,0,1,13,240,122.384,76.87,54.968,20376; 20375,2,NA,NA,0,N,N,26,1775880
3681,0.502,0.292,0.292,1,1,2,2,13,240,122.384,76.87,NA,NA,0,NA,NA,0,N,N,26,1768538
15426,2.815,NA,2.815,1,0,3,3,304,16,39.924,13.623,NA,NA,0,NA,NA,0,N,N,4,1799755
3869,0.185,160.139,0.185,1,1,1,4,13,240,122.384,76.87,11.36,20373,3,NA,NA,0,N,N,26,1768610
3529,NA,3.37,3.37,0,1,2,1,304,16,39.924,13.623,NA,NA,0,NA,NA,0,N,N,4,1803719
116233,0.044,0.087,0.044,1,1,1,2,13,240,122.384,76.87,NA,NA,0,NA,NA,0,N,N,26,1792929
140190,NA,1.414,1.414,0,1,1,1,13,240,122.384,76.87,NA,NA,0,NA,NA,0,N,N,26,1792885
30150,NA,164.211,14.678,0,1,1,1,13,240,122.384,76.87,157.369,20376; 20375,2,NA,NA,0,N,N,26,1768882
3824,0.722,170.318,0.722,1,1,3,3,13,240,122.384,76.87,163.476,20376; 20375,2,NA,NA,0,N,N,26,1769008
29065,NA,0.458,0.458,0,1,0,1,13,240,122.384,76.87,NA,NA,0,NA,NA,0,N,N,26,1791841
514,NA,0.176,0.176,0,1,0,1,13,240,122.384,76.87,NA,NA,0,NA,NA,0,N,N,26,1792691
5457,12.192,NA,10.137,2,0,3,3,338,6,9.469,65.832,NA,NA,0,NA,NA,0,N,N,1,1801977
134054,NA,0.742,0.742,0,1,0,1,13,240,122.384,76.87,NA,NA,0,NA,NA,0,N,N,26,1790531
380,NA,8.71,8.71,0,1,0,1,13,240,122.384,76.87,NA,NA,0,NA,NA,0,N,N,26,1790567
14445,1.163,6.661,1.163,1,1,1,2,13,240,122.384,76.87,NA,NA,0,NA,NA,0,N,N,26,1790585
98775,NA,7.537,7.537,0,1,1,1,13,240,122.384,76.87,NA,NA,0,NA,NA,0,N,N,26,1790373
28022,NA,1.297,1.297,0,1,0,1,13,240,122.384,76.87,NA,NA,0,NA,NA,0,N,N,26,1790535
1530,NA,0.196,0.196,0,1,0,1,296,7,4.037,91.395,NA,NA,0,NA,NA,0,N,N,0,1801981
3449,NA,56.672,23.131,0,1,1,1,13,240,122.384,76.87,NA,NA,0,NA,NA,0,N,N,26,1790475
13383,NA,0.39,0.39,0,1,0,1,216,7,25.473,42.837,NA,NA,0,NA,NA,0,N,N,1,1797535
68652,NA,27.575,27.575,0,1,0,1,216,7,25.473,42.837,NA,NA,0,NA,NA,0,N,N,1,1797413
2595,0.262,NA,0.262,1,0,1,2,220,7,29.331,21.102,NA,NA,0,NA,NA,0,N,N,4,1754498
124658,1.462,NA,1.462,1,0,2,2,144,15,25.744,10.299,NA,NA,0,NA,NA,0,N,N,0,4803238
126763,NA,1.462,1.462,0,1,1,1,144,15,25.744,10.299,NA,NA,0,NA,NA,0,N,N,0,4803232
5468,0.92,NA,0.92,1,0,1,2,55,2,0.92,62.533,NA,NA,0,NA,NA,0,N,N,0,1797365
103841,0.806,7.745,0.806,1,1,1,2,293,23,4.989,75.214,NA,NA,0,NA,NA,0,N,N,2,4802102
9261,NA,NA,4.633,0,0,0,1,293,23,4.989,75.214,NA,NA,0,NA,NA,0,N,N,2,4802064
46898,0.399,0.242,0.242,1,1,1,2,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4796286
2451,0.242,0.971,0.242,1,1,4,15,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4796526
91553,NA,NA,32.017,0,0,1,1,130,45,61.623,36.693,NA,NA,0,NA,NA,0,N,N,7,1813891
94681,NA,NA,8.645,0,0,0,1,164,30,10.463,58.612,NA,NA,0,NA,NA,0,N,N,0,4796768
63524,0.346,3.962,0.346,1,1,1,2,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4796302
134063,NA,NA,4.118,0,0,0,1,164,30,10.463,58.612,NA,NA,0,NA,NA,0,N,N,0,4796838
24989,0.154,0.163,0.154,1,1,1,2,23,237,8.113,38.907,NA,NA,0,NA,NA,0,N,N,1,4795692
82171,NA,0.383,0.383,0,1,0,1,277,50,3.038,24.274,NA,NA,0,NA,NA,0,N,N,0,4796194
135084,0.172,3.742,0.172,2,1,3,10,277,50,3.038,24.274,NA,NA,0,NA,NA,0,N,N,0,4796198
