lagoslakei,area,perimeter,bbox_lw_rat,dist_pole,SDI
"4192",804169.277374267578125,8616.197059932055708,2.177,112.144492527607,2.710
"4194",1842172.437622070312500,19597.764499980032269,1.406,143.760843917071,4.073
"102166",696291.447692871093750,7169.985554649303594,1.181,106.633563988239,2.424
"118639",2530228.778076171875000,27704.520703343165223,2.184,143.722103978614,4.913
"4193",413792.329010009765625,4417.479438487454900,1.177,111.923879108903,1.937
"4188",1113811.392639160156250,11459.411666875777883,2.026,121.216108583757,3.063
"4187",448462.188110351562500,5865.910482181008774,1.553,117.424950092545,2.471
"4190",1659461.885932922363281,16736.379569738790451,1.462,162.747364024101,3.665
"4189",1105351.971618652343750,11751.332752346892448,1.522,128.345288355914,3.153
"110401",2110241.253097534179688,23152.069721446547192,1.455,151.200913188961,4.496
"4183",398733.946289062500000,4112.995227670678105,1.115,104.922877769465,1.837
"4186",689032.657958984375000,7220.810394425863706,1.742,110.559873115822,2.454
"4276",1666429.536499023437500,17816.305604262939596,1.080,124.360087771683,3.893
"4275",2026392.235168457031250,20851.950023909234005,4.065,120.047557902877,4.132
"4278",1744494.072143554687500,18605.460748898243764,2.110,159.391968238584,3.974
"4277",467826.283325195312500,4823.929531465948457,1.184,109.46045896316,1.990
"4272",851196.722412109375000,8648.517723123237374,1.407,136.899997212066,2.644
"4271",3050777.781494140625000,31342.859292984685453,3.846,109.442267276051,5.062
"4274",1960942.106323242187500,21480.148200058432849,2.238,130.045548435472,4.327
"4273",665123.150451660156250,6947.342441433270324,1.143,118.621346455929,2.403
"4268",821274.468322753906250,8581.406012134577395,1.320,108.032597479898,2.671
"77796",866639.949218750000000,9422.856539120228263,1.882,119.379237523934,2.855
"4267",1954512.031005859375000,26620.152515315701748,1.358,138.401787475005,5.371
"4270",1455483.477416992187500,15195.877000752345339,1.310,139.112757813619,3.553
"4269",426180.113769531250000,4400.550178245135612,1.154,101.952742713922,1.902
"4264",2135932.963378906250000,21930.803979584161425,3.413,112.364698152075,4.233
"4263",457358.680541992187500,4695.830011385241960,1.584,106.806909254678,1.959
"4266",121873.883300781250000,1801.655855201094482,1.739,106.389216857011,1.456
"110347",4270951.059432983398438,43223.605853622764698,1.137,143.64855065455,5.900
"4265",1087083.788574218750000,11212.810134309824207,1.671,132.709607399965,3.034
"135092",480896.997436523437500,5404.632382228093775,1.897,104.752614046467,2.199
"4291",736310.944580078125000,7589.011217645459510,2.135,108.951448899003,2.495
"4294",2021338.378479003906250,21788.948704763151909,1.654,136.868740112663,4.323
"12470",332371.119995117187500,3419.193225623958824,1.340,100.072323165669,1.673
"4293",564163.201171875000000,5826.019196710085453,1.272,109.182517282094,2.188
"4288",365860.819702148437500,3780.865705157657430,1.156,107.767862481663,1.763
"4287",721439.542114257812500,7401.125660026022160,2.498,111.561404181227,2.458
"4290",653472.839355468750000,6748.025890183222145,1.098,114.196406157174,2.355
"86052",683350.708557128906250,7788.212545650262655,1.946,113.159765080238,2.658
"4289",422480.559204101562500,4931.435724541913260,1.353,104.81394248799,2.140
"4284",2084966.912475585937500,22798.091908101854642,2.560,134.051099333707,4.454
"4283",511672.810913085937500,5250.732550275024551,1.291,100.990227362139,2.071
"4286",2052047.991699218750000,22740.984905582183274,1.650,173.093892485976,4.478
"4285",807441.379272460937500,8424.883317363543028,1.490,135.201414892388,2.645
"4280",507963.062042236328125,5667.656086662916096,1.294,113.778234726687,2.243
"4279",450233.592163085937500,4691.123078305786294,1.738,106.829071632664,1.972
"4282",771576.459350585937500,8423.295967424306582,1.277,116.215393649529,2.705
"36870",1631406.777587890625000,18011.618323495626100,1.639,145.121383888705,3.978
"4281",1065024.031921386718750,11741.709953053990830,1.864,114.32923343542,3.210
"4244",1232604.107910156250000,13897.445664616796421,1.124,114.530493154158,3.531
"4243",5112567.587646484375000,52843.957702898522257,2.748,130.19254657517,6.593
"4246",404678.113098144531250,4162.292159661785263,1.598,104.889574528921,1.846
"4245",784369.347778320312500,8249.956238948305327,1.653,113.769866065064,2.628
"4240",754345.446777343750000,7764.696968627375099,1.078,122.082801043418,2.522
"86042",650434.453689575195313,6921.633942525182647,1.481,110.641794468596,2.421
"4239",3181805.398071289062500,36018.946417689730879,2.586,143.011368313052,5.696
"4242",708085.642883300781250,7310.089463368192810,1.703,109.073709079825,2.451
"4241",559596.206787109375000,5747.574893157541737,1.245,108.550143209026,2.167
"4236",758549.324401855468750,9018.686925231684654,1.600,110.181405211116,2.921
"4235",3642330.806945800781250,40623.776744942842925,2.972,139.810439224071,6.005
"4238",841178.855224609375000,8833.452647943251577,2.185,121.047162877939,2.717
"4237",479289.212402343750000,4938.573151042890458,1.825,109.967770174818,2.012
"4232",497253.545959472656250,5442.789531809208711,1.480,112.219938635715,2.177
"4231",1079825.790954589843750,11455.419934974015632,1.729,117.998718428833,3.110
"4233",2933095.078613281250000,31653.538337494097505,1.071,157.852598554164,5.214
"4260",640440.644531250000000,7082.344779355202263,1.825,117.026768688779,2.497
"135059",612724.875610351562500,6190.737633283057221,1.730,107.80458429679,2.231
"4259",2436429.598999023437500,28349.856206412710890,2.470,122.576108392214,5.124
"4262",3212643.711914062500000,33536.927876908397593,1.365,120.697311702269,5.278
"4261",793786.273681640625000,8709.035851777320204,1.608,113.302162013965,2.757
"4256",1130264.798583984375000,12083.403216127888300,1.419,114.275491122549,3.206
"28911",332300.986816406250000,3423.754058077062382,1.101,108.728174020327,1.675
"4255",723890.134887695312500,7621.116139617317458,1.251,113.469515227614,2.527
"4258",715906.208496093750000,7409.297994437406487,1.479,114.752928334324,2.470
"4257",1464755.978881835937500,15624.374183207884926,1.324,135.060485156551,3.642
"53290",413984.741088867187500,4232.613000825735071,1.266,109.001302252614,1.856
"4252",885035.370788574218750,9108.578504758042982,1.173,121.545639695396,2.731
"4254",1588098.684326171875000,16463.655113985802018,1.387,150.321517256317,3.685
"4253",732250.859741210937500,7544.987104606297180,2.118,108.961689751911,2.487
"4248",602842.481811523437500,6970.973691601030623,2.307,156.55488805468,2.533
"4247",2395677.594848632812500,25316.663023923996661,1.468,134.716858266183,4.614
"4250",1137590.891662597656250,12054.163876915044966,1.458,124.368105325201,3.188
"4249",3696792.667846679687500,39106.824027751878020,2.777,128.98034234334,5.738
"4340",1290128.291442871093750,13848.812171599751309,1.402,124.806671349372,3.439
"4339",798451.937988281250000,8269.925086612347513,1.035,133.657559867649,2.611
"69662",438418.544067382812500,4526.359086009750172,1.459,107.376131477242,1.928
"4342",1478488.999145507812500,14927.271325881010853,1.144,156.811040274323,3.463
"135077",689943.127929687500000,7082.536584034241969,1.273,121.881530536354,2.405
"4341",424931.106201171875000,4364.713768439502019,1.343,107.469867950775,1.889
"4336",680660.281738281250000,8209.270710048160254,2.359,106.116476921509,2.807
"4335",1015739.158203125000000,10256.376808052769775,1.059,158.108840013088,2.871
"4338",1136823.473510742187500,12591.926026300485319,1.152,119.989411391285,3.332
"4337",696229.361328125000000,7450.645766213363459,1.588,115.78950191392,2.519
"4332",391777.780395507812500,4009.201453024023522,1.397,102.710458558513,1.807
"4331",616108.012939453125000,9299.920580426583911,1.155,119.434022561652,3.342
"4334",375090.389648437500000,3865.524001755677091,1.062,100.719733940525,1.780
"4333",741436.037353515625000,7668.874971012928654,1.032,117.359891117108,2.512
"4328",5907353.785300523042679,60166.667630534924683,1.018,139.257422593161,6.983
"4327",539235.783569335937500,5537.748825261986894,1.211,114.200204118337,2.127
"4330",960078.727172851562500,10448.804752388037741,1.330,119.863881016228,3.008
"4329",569019.622314453125000,6271.890902209366686,1.517,114.889748739745,2.345
"4356",713107.221679687500000,7554.894116024968753,1.955,112.660395321404,2.524
"110413",635842.294769287109375,6528.383325670401973,1.119,111.884185047945,2.310
"4355",816546.592895507812500,8388.062947419279226,2.059,140.030209579514,2.619
"4358",723398.935913085937500,8196.849138369800130,1.314,108.35075248734,2.719
"4357",608749.041503906250000,6607.618277409168513,1.615,113.509488553364,2.389
"4352",759510.991333007812500,8093.766043423818701,1.261,114.068303224683,2.620
"4351",1304140.369354248046875,14015.918423760133010,1.540,122.554007325857,3.462
"4354",417360.589355468750000,4701.190532524778064,1.401,104.064215024482,2.053
"4353",772706.095703125000000,8964.366158734705095,1.163,142.869002918029,2.877
"4348",604902.263427734375000,6398.287933068113489,1.075,111.360773152791,2.321
"4350",635176.083129882812500,6556.409983140887562,1.452,120.944053245976,2.321
"4349",2469311.169677734375000,26664.983576892547717,1.107,137.617773067818,4.787
"4344",693735.687622070312500,7146.721375788113619,2.845,103.732902510864,2.420
"4343",1287295.339355468750000,13198.110205900469737,1.507,129.712168560484,3.281
"4346",752543.349365234375000,7702.017395037574715,1.195,108.35705686415,2.505
"4345",484882.311645507812500,5187.890868870566919,1.072,111.242857609417,2.102
"4308",380527.341430664062500,4668.480845814902750,1.317,104.001930043553,2.135
"4307",1407427.619628906250000,14525.694422303136889,1.553,111.456020583726,3.454
"4310",309208.957641601562500,3367.845259572500254,1.130,105.293079571115,1.709
"4309",1259566.073852539062500,12891.880351620431611,1.400,129.565536881481,3.240
"4304",772138.524902343750000,8077.351564066364517,1.194,114.188524341114,2.593
"4303",484134.619506835937500,4967.597027273488493,1.612,102.077311844987,2.014
"4306",1098248.575683593750000,11322.326725592156436,1.344,122.518571607013,3.048
"4305",733154.092407226562500,7782.786488651109721,2.040,115.636469215219,2.564
"61447",560332.677490234375000,5823.767945206414879,2.263,111.789613476733,2.195
"4300",544265.649780273437500,5583.774164752632714,1.613,123.647992334699,2.135
"4299",651518.132019042968750,6936.392536942830702,1.236,121.083637439548,2.424
"4302",622683.093261718750000,7057.952011711690830,1.473,114.155641669839,2.523
"4301",825993.583984375000000,8588.738226124862194,1.270,122.650149817079,2.666
"4296",612082.875366210937500,6336.984347391700794,1.001,109.992349328738,2.285
"4295",4978686.395996093750000,58954.730983967092470,4.143,140.520661540001,7.453
"4298",857570.061279296875000,8854.639494999482849,1.538,133.025665661188,2.697
"12538",376954.058471679687500,4310.553404588695230,1.104,110.759833574373,1.981
"4297",483668.781494140625000,5051.769083674246758,1.172,106.233029656497,2.049
"4324",549709.494628906250000,5987.413244635140472,1.766,121.934129675518,2.278
"4323",476017.376464843750000,4893.491920279957412,1.434,106.713018038351,2.001
"4326",3260107.662719726562500,36606.592691954305337,1.432,153.734876440864,5.719
"4325",814588.244995117187500,10343.639303635569377,1.733,121.833773631401,3.233
"4320",717345.865722656250000,8762.914999639140660,1.175,109.017132782638,2.919
"4319",1070999.103637695312500,11003.218622625121498,1.264,116.012717947469,2.999
"4322",937727.926757812500000,9619.025016333827807,1.566,137.34484537658,2.802
"4321",1205.036193847656250,131.077094734650188,1.924,152.463405923908,1.065
"4316",1892481.343322753906250,21230.021979570661642,2.234,125.321675242771,4.353
"4315",1318845.699035644531250,15091.639739469927008,1.647,121.150099330279,3.707
"4318",915879.261230468750000,9744.997333788214746,1.570,113.052665966156,2.872
"4317",419569.009765625000000,4312.561489588992117,1.472,104.662067611841,1.878
"4312",527271.013366699218750,5506.511894537153239,1.689,107.730044041841,2.139
"4311",832085.608642578125000,9316.518434776266076,1.477,127.535256894999,2.881
"4314",3276060.731475830078125,34550.386230195537792,1.193,129.610077851074,5.385
"4313",484294.346191406250000,4930.262298182665290,1.542,107.837274347989,1.999
"4404",1470489.141967773437500,18183.528408280621079,1.462,127.998900909125,4.230
"4403",627013.865661621093750,6507.930088983706810,1.281,119.382607106433,2.318
"4406",1375525.188537597656250,14855.760251296676870,1.150,135.889450580245,3.573
"86199",340855.655761718750000,3519.659671273989261,1.433,107.444412744418,1.701
"4405",5014021.873779296875000,53477.505491540287039,3.749,131.906713263227,6.737
"4400",706306.624755859375000,7569.427122506442174,1.823,122.999596222987,2.541
"4399",652287.314086914062500,6905.913854218188135,1.891,110.005543516436,2.412
"4402",911112.074157714843750,9426.717900510255276,1.696,111.758851840981,2.786
"4401",1196766.868164062500000,12319.963474284842960,1.427,126.300423566237,3.177
"4396",1577249.521667480468750,16021.596416623680852,1.369,153.264986855704,3.599
"4395",689246.529052734375000,7253.042165946853856,1.439,130.333564169101,2.464
"4398",432358.756042480468750,4437.475613135049571,1.320,117.240349559979,1.904
"4397",980340.552307128906250,10184.036390246406881,1.853,120.816642378262,2.902
"4391",823937.345336914062500,8476.103485605097376,1.588,120.032969481421,2.634
"94402",1508056.233764648437500,15635.006646606785580,1.447,172.429414767022,3.592
"118775",692241.214263916015625,7198.632174338463301,1.422,114.028018657774,2.441
"4393",865677.195465087890625,8869.927621584269218,1.869,114.69363698097,2.689
"4420",542094.687927246093750,5559.283656912958577,1.394,119.879970731938,2.130
"4419",795196.913452148437500,8981.527633523057375,1.604,121.52679842584,2.841
"4422",1977023.681518554687500,20395.364223853677686,3.577,111.626372855823,4.092
"4421",862727.844726562500000,8878.969556722899142,1.051,144.330716648322,2.697
"4416",660634.638549804687500,6750.887081242368367,1.849,111.034695880698,2.343
"4415",2498661.929199218750000,26670.230185585518484,1.680,135.223008383315,4.760
"4418",1408751.245605468750000,15980.584464909172311,1.625,130.985758345192,3.798
"4417",577365.488525390625000,6118.319804427790586,1.478,110.456623352126,2.271
"4412",1261536.043457031250000,13462.167796613077371,1.303,133.211793332004,3.381
"4411",485854.492248535156250,5020.980834780217265,1.248,101.652602265066,2.032
"4414",576404.921386718750000,6250.035830364633512,1.054,111.055860852066,2.322
"4413",1647507.944580078125000,17716.278969806760870,3.745,118.437428282499,3.894
"4408",5139518.424865722656250,55959.826841029702337,2.991,195.681190140192,6.963
"4407",1036035.936889648437500,11145.873748538997461,1.638,137.36311845535,3.089
"4410",578112.760131835937500,5922.196965090995946,1.242,110.876595091087,2.197
"4409",468899.755187988281250,4811.777238618661613,1.200,101.666357825473,1.982
"4372",505139.250366210937500,5199.649357596444133,1.212,107.733976151737,2.064
"4371",1060364.992065429687500,10883.865821059793234,1.458,114.340523912015,2.982
"4374",409067.984130859375000,4226.348159665570165,1.642,105.695294421386,1.864
"4373",539119.543945312500000,6586.375241050594923,1.734,107.437815257789,2.530
"4368",894424.509643554687500,9530.777200141539652,1.446,133.158794584515,2.843
"4367",1242658.793579101562500,13301.506360805136865,1.160,115.419424078493,3.366
"4370",1215821.895751953125000,12582.119393172408309,1.435,117.010025975358,3.219
"4369",591950.206542968750000,6289.515253382436640,1.091,115.948971021874,2.306
"4364",872728.299072265625000,9184.554592702272203,1.128,115.72580995614,2.773
"4366",337909.095947265625000,3471.873617820573600,1.065,99.7942615872481,1.685
"4365",592914.098022460937500,6071.663974506608611,1.077,113.821970425174,2.224
"4360",956673.842773437500000,11289.328381632369201,2.334,111.393978672842,3.256
"126926",586440.489746093750000,6051.983789978232380,1.570,106.361464607691,2.229
"4359",881639.679199218750000,10427.952195515590574,1.218,114.173248315817,3.133
"4362",1600428.844909667968750,17621.242532799056789,1.227,143.233834623487,3.929
"4361",472522.881225585937500,5013.376415073045791,1.427,107.56317334583,2.057
"4388",475705.012695312500000,4880.556729855611593,1.601,103.831734836038,1.996
"4387",731414.309936523437500,8165.217038617527578,1.933,116.682808868058,2.693
"4390",1049672.355957031250000,11008.060647997097476,1.185,140.972337932223,3.031
"4389",736440.843750000000000,8195.707492740741145,1.677,123.986939557986,2.694
"4384",492374.711181640625000,6171.340063024992560,1.090,115.678596630416,2.481
"4383",1806659.711120605468750,19857.240555847994983,2.224,130.840489498303,4.168
"4386",662070.132812500000000,6892.586337594753786,1.964,107.636760367136,2.390
"4385",2798116.033447265625000,30291.667599941742083,1.156,129.25092323765,5.108
"4380",748382.061645507812500,7705.244167391774681,1.606,132.033076906463,2.513
"4379",653847.879882812500000,6744.769313136155688,1.584,108.093317813512,2.353
"4382",941289.482543945312500,9673.286862241520794,2.092,125.510940473003,2.813
"4381",1353692.338378906250000,14213.165489905590221,1.025,112.394894208502,3.446
"4376",1339944.391479492187500,14673.009476481813181,1.173,146.444299902021,3.576
"4375",680192.042663574218750,7002.862008586042066,1.168,106.99359195036,2.395
"4378",3066075.866943359375000,33119.399989677629492,3.829,132.234398201549,5.336
"4377",1040108.729125976562500,11011.984314221379464,1.554,121.873104256022,3.046
"77969",2884105.035522460937500,29723.569832185108680,4.040,123.900954350538,4.937
"4468",2062338.076660156250000,24142.174244345314946,1.458,129.609907556578,4.742
"20816",405403.503295898437500,4225.109579658861549,1.516,104.252586259738,1.872
"4470",811777.758361816406250,8484.894504943720676,1.655,108.928629886564,2.657
"4469",705659.882446289062500,7287.340204203646863,1.803,113.608796099703,2.447
"4464",602451.316040039062500,6502.108986827877743,1.070,106.396007291429,2.363
"4466",947022.354492187500000,10583.213255751597899,2.079,107.526434600391,3.068
"4465",1687619.859863281250000,18239.045761169560137,2.110,124.852310649159,3.961
"4460",839611.750122070312500,8823.607234085269738,1.379,119.048754194275,2.716
"4459",1281943.818786621093750,14667.737099917567321,1.258,123.658021755455,3.654
"4462",744628.202148437500000,7885.626900629598822,1.296,110.528867945786,2.578
"4461",685729.220336914062500,8350.508144527131662,2.322,104.672714216169,2.845
"4456",698793.537475585937500,7098.014668537398393,1.288,141.298545773078,2.395
"4455",922973.766235351562500,9463.864032385117753,1.987,142.461810384795,2.779
"4457",1083941.911987304687500,11956.391956749062956,1.159,116.10910633645,3.240
"4484",987018.924804687500000,10383.113627823699062,2.540,117.376769078917,2.948
"4483",2874528.692382812500000,32462.361244333744253,2.248,133.358772457778,5.401
"4486",1571777.498046875000000,16419.818951433138864,1.165,147.724448305681,3.695
"4485",1185168.222045898437500,12466.002908797367127,1.012,124.96721866232,3.230
"20831",286379.327880859375000,2944.427030939873475,1.061,99.5083950595427,1.552
"4480",701094.636108398437500,7587.287214689613393,1.837,111.096998292283,2.556
"4479",663155.769897460937500,6894.327327441602392,2.148,110.008201229572,2.388
"4482",2014012.457946777343750,21706.096509698356385,1.912,131.511436669028,4.315
"4481",753241.074523925781250,8653.153751112393365,2.736,113.105603481535,2.813
"4475",483447.113769531250000,5043.325980898269336,1.584,106.967643024511,2.046
"4478",428898.200622558593750,4837.218422323317100,1.317,107.586759208976,2.084
"4477",504868.779541015625000,5187.072004624953479,1.535,109.065858287715,2.059
"4472",1093713.645507812500000,11409.561244113756402,2.023,115.187537352311,3.078
"4471",601773.955200195312500,7054.215973515199039,1.594,111.444991298925,2.565
"4474",289514.026489257812500,3149.787009360494267,1.155,102.93459532931,1.651
"4473",668893.486389160156250,6886.328627408627653,1.479,117.239572103065,2.375
"4436",1828211.628662109375000,18990.883817419467960,3.587,122.314024743985,3.962
"4435",595331.777832031250000,7208.933422765896466,1.721,118.644709813963,2.636
"4438",674369.965332031250000,6881.370451988495915,1.302,108.549172141078,2.364
"4437",638649.344970703125000,7061.487997427476330,1.725,112.574538788348,2.493
"4432",6169962.569763183593750,63279.087533132034878,1.688,156.596068079333,7.186
"4431",632890.975952148437500,7167.192452287614287,1.649,111.439289544418,2.541
"4434",2742053.865234375000000,29103.191586879322131,2.906,132.700485924905,4.958
"4433",294965.676269531250000,3372.935729958602678,1.009,106.840750444618,1.752
"4428",558544.913452148437500,5745.159592422885908,1.084,117.873524884097,2.169
"4427",884873.141967773437500,9043.548794435027958,2.231,109.815081738308,2.712
"4430",391814.238403320312500,4035.995461431593867,1.471,111.851975952076,1.819
"4429",460995.019531250000000,4740.871798622068127,1.448,112.518706365454,1.970
"4424",809800.084472656250000,8288.125575892818233,1.484,104.016145905773,2.598
"45225",608585.246398925781250,6436.647480488660221,1.761,110.547050864327,2.328
"4423",687801.329711914062500,7142.554393070382503,1.261,113.440498918865,2.430
"4426",309701.701171875000000,3214.105566594495940,1.253,105.696946376823,1.629
"4425",942005.268188476562500,9962.509383313012222,1.008,114.739871826733,2.896
"4452",1002570.330200195312500,10744.710257460897992,1.710,122.070052856807,3.027
"4451",1500468.124023437500000,17175.732448304821446,2.815,126.253550359129,3.955
"135254",383731.037109375000000,3964.313499659508125,1.374,107.436164954482,1.805
"4453",371451.576782226562500,3853.570904201494614,1.375,104.72709466506,1.784
"4448",963599.508941650390625,10024.648462145833037,1.059,115.972302183056,2.881
"4447",696312.629638671875000,7147.653939840259227,1.662,107.620752749091,2.416
"4450",496670.371215820312500,5569.058240469694283,1.202,109.710203823794,2.229
"4449",2079500.280761718750000,21309.329330141739774,2.266,115.356296401618,4.169
"4443",1388323.728820800781250,14257.887370011030725,1.114,131.989719988797,3.414
"4446",1331327.192016601562500,14782.760902447062108,1.435,138.195865585515,3.614
"4445",944089.492187500000000,9764.231460554474324,1.098,106.786558194144,2.835
"4440",338067.611419677734375,3471.728718941049010,1.483,102.138265458616,1.684
"4439",757419.400878906250000,7798.475394343074186,2.020,116.540037176326,2.528
"4442",827276.080078125000000,8577.445223262831860,1.828,114.021565102538,2.660
"4441",4791712.911560058593750,51635.217362353185308,1.878,171.88528016687,6.654
"4532",1129465.146636962890625,11699.287721664404671,1.230,125.170562590996,3.105
"4531",364174.153808593750000,3739.408650635215054,1.403,103.768443375184,1.748
"4534",1127060.517700195312500,11595.851426245651965,1.944,146.753909031784,3.081
"4533",2343542.433593750000000,25337.073693011654541,1.143,178.439054841776,4.669
"4528",906463.261352539062500,9810.108697782276067,1.109,113.726877410392,2.907
"94506",272753.120117187500000,2801.752291975930802,1.078,100.880797389137,1.513
"4527",2369449.083496093750000,25203.518972698708239,2.232,161.800373711529,4.619
"4529",354163.161010742187500,3627.807059383363594,1.095,112.544205556661,1.720
"4524",560874.785278320312500,5948.505469474407619,1.058,107.406739329903,2.241
"4523",961745.377258300781250,10042.549683769253534,1.831,117.898979952671,2.889
"4526",2108210.868286132812500,22233.920347142200626,2.024,149.679327985718,4.320
"4525",359225.661132812500000,3730.659939172530358,1.144,106.392708879401,1.756
"4520",1711808.731201171875000,17056.293945979941782,1.780,169.174181088767,3.677
"4519",2345539.342285156250000,25370.710397319362528,2.405,136.906926921674,4.673
"4522",2088159.644287109375000,22104.449614883553295,2.799,123.106159798967,4.315
"127085",518868.211120605468750,5896.619152145002772,1.497,117.6537512948,2.309
"4521",2848042.996337890625000,32851.979980689851800,1.849,157.99630318811,5.491
"37109",1032566.323852539062500,10599.104663114905634,1.166,137.838824490403,2.942
"4548",2589416.747131347656250,28930.550992029828194,2.149,135.302581680573,5.072
"4547",770909.805786132812500,7940.116294346578798,2.027,122.169798560969,2.551
"4550",336106.890563964843750,3870.018992908791006,1.442,104.827184843432,1.883
"4549",901866.964294433593750,9664.875558767793336,2.205,117.511706741089,2.871
"4544",911263.858154296875000,9507.471973523246561,1.557,112.935314889851,2.810
"45217",1119089.046722412109375,11212.662649364690878,1.780,154.835500623634,2.990
"4543",330958.733276367187500,3903.154831542345619,1.054,105.263804340228,1.914
"4546",756070.349304199218750,7766.460765305255336,2.109,110.792979427246,2.520
"94484",297789.157226562500000,3061.955636546853384,1.219,108.043639707888,1.583
"4545",501031.373657226562500,5209.570278742354276,1.190,110.664712091668,2.076
"4540",310851.901123046875000,3191.646908753360549,1.269,107.071154077123,1.615
"4539",983205.720581054687500,10633.665600446020107,1.478,118.587227361594,3.025
"45207",356647.994171142578125,3650.668601179650523,1.263,107.611343166765,1.724
"4542",323252.209655761718750,3396.743041155962146,1.171,105.754859806486,1.685
"4541",1694387.975097656250000,18387.058277353709855,3.557,112.587626209752,3.985
"4536",516977.391113281250000,5539.192234827447464,1.365,111.28287839484,2.173
"4535",827669.124694824218750,8497.923352365820392,2.756,123.188024914692,2.635
"102507",1255394.793334960937500,13509.960380402393639,1.345,128.776576713999,3.401
"4538",664110.896850585937500,8680.901405468823214,1.461,123.266898041512,3.005
"78130",380532.046020507812500,3942.375739852715014,1.761,101.532109938782,1.803
"4537",515548.703002929687500,5346.084465482272208,1.923,110.771302796266,2.100
"4500",535421.210937500000000,5486.221966652155970,1.194,106.027260979389,2.115
"4499",2438302.062622070312500,27643.528191088884341,1.794,133.325363994863,4.994
"45295",946881.039741516113281,10089.344802153776982,2.377,117.044863365539,2.925
"4502",659600.726867675781250,6820.806069848622428,1.359,111.220935559354,2.369
"4501",3584641.617492675781250,36834.627300394968188,1.096,127.587512906761,5.488
"12742",778790.186584472656250,8017.414901004462081,1.397,106.908904598835,2.563
"4496",478236.050659179687500,5107.507038935516903,1.340,108.681160692407,2.083
"4495",929975.873535156250000,10005.389306678800494,1.207,133.493818086839,2.927
"37115",4149633.673767089843750,43753.036049430607818,1.001,184.378475335335,6.059
"4498",1213338.132202148437500,13232.234233392147871,1.284,123.294512413843,3.389
"4497",486588.657714843750000,4974.013161765800760,1.201,107.246265590121,2.012
"4492",584532.159301757812500,6022.284882693556028,2.071,107.813439715315,2.222
"4491",880295.868835449218750,9342.443354983983227,1.838,111.109284252256,2.809
"4494",5479056.489624023437500,60016.902033278696763,2.342,145.592938584992,7.233
"4493",1323843.795166015625000,14578.597835319073056,1.897,156.073750807917,3.574
"37113",1268239.498260498046875,12764.153808619743359,1.524,170.624048071377,3.197
"4488",629805.539306640625000,6484.284821318020477,1.646,109.693626538617,2.305
"4487",818381.379028320312500,8673.542791196035978,1.944,117.156786716744,2.705
"4490",703385.133422851562500,8316.417753203048051,1.428,123.387198861476,2.797
"4489",1205734.674499511718750,12448.795960779640154,1.216,108.253927753269,3.198
"4516",1374339.564025878906250,14379.744906667798205,3.063,123.336634573717,3.460
"4515",1132935.658081054687500,13034.589501571315850,1.129,123.210098683554,3.455
"61665",388598.638671875000000,3989.905371406202448,1.553,108.117210411229,1.806
"4518",840891.542724609375000,8644.625179570815817,1.716,111.556007303973,2.659
"4517",548891.107299804687500,6081.553722334274426,1.536,116.511582972754,2.316
"4512",1125922.719238281250000,11793.272335369605571,2.474,110.841993835452,3.135
"118966",2123233.485210418701172,21494.580742114841996,1.345,169.127173963717,4.161
"4511",410176.648803710937500,4293.297172293843687,1.069,107.89085356221,1.891
"4514",382069.084594726562500,3935.086752617992715,1.239,108.077806081789,1.796
"4513",2909897.432739257812500,30717.690308658169670,1.072,151.992211658294,5.080
"61656",1231326.252319335937500,12733.277386066980398,2.331,143.694351516091,3.237
"4508",1447423.502441406250000,15084.300144116568845,3.645,109.674992273236,3.537
"4507",525702.788879394531250,6582.834833881179293,1.019,102.444002557429,2.561
"127074",2178019.565124511718750,22580.144476091481920,1.240,169.540334507656,4.316
"29165",482103.150878906250000,5272.526715392245933,1.381,110.902380187602,2.142
"4510",1030314.488647460937500,11595.406992236908991,2.249,117.363800816497,3.223
"4509",1192622.358947753906250,12859.256572878439329,2.004,124.675279485096,3.322
"4504",1171009.592163085937500,12004.916679204918182,1.761,106.823000730737,3.129
"4503",536277.430786132812500,5518.537578806957754,1.394,113.437978580137,2.126
"4506",558474.718750000000000,6285.743241875900821,1.066,110.41830117815,2.373
"4505",999740.234741210937500,10958.483372313739892,1.842,104.489957543549,3.092
"4596",1520496.815063476562500,15712.131607725787035,2.813,110.197261185,3.594
"4595",302055.884521484375000,3679.615310429500369,1.359,106.188121344229,1.889
"4598",1016156.477661132812500,10626.153777993633412,2.023,125.118565632725,2.974
"4597",610885.214843750000000,6190.707738139209141,1.316,123.117194673035,2.234
"4592",574543.838745117187500,5926.235231359498357,1.191,107.239697778641,2.206
"53566",481470.164459228515625,4947.240463774543969,1.983,106.505338841645,2.011
"4591",1334323.750122070312500,14746.631640319763392,2.440,117.40714430101,3.601
"102499",539473.861297607421875,5516.407022069453888,1.484,107.484914696668,2.119
"4594",1854443.732940673828125,19192.198521262085706,3.662,110.07827199981,3.976
"4593",871233.795410156250000,9473.638628794920805,1.183,105.334753845659,2.863
"110678",1720542.483642578125000,17682.968277790409047,1.780,123.135214517344,3.803
"4588",1208864.102233886718750,13015.557368910964215,2.081,122.52841506721,3.339
"102496",1150005.175598144531250,11939.999147259250094,1.792,113.502683670248,3.141
"53561",1173729.171081542968750,12051.626961565314559,1.334,109.755717884639,3.138
