NLAID,deviation_100_max,deviation_100_median,deviation_100_min,deviation_100_p70,deviation_100_p80,deviation_100_p90,deviation_1000_max,deviation_1000_median,deviation_1000_min,deviation_1000_p70,deviation_1000_p80,deviation_1000_p90,deviation_500_max,deviation_500_median,deviation_500_min,deviation_500_p70,deviation_500_p80,deviation_500_p90,relief_100_max,relief_100_median,relief_100_min,relief_100_p70,relief_100_p80,relief_100_p90,relief_1000_max,relief_1000_median,relief_1000_min,relief_1000_p70,relief_1000_p80,relief_1000_p90,relief_500_max,relief_500_median,relief_500_min,relief_500_p70,relief_500_p80,relief_500_p90,slope_max,slope_median,slope_min,slope_p70,slope_p80,slope_p90,vcurv_max,vcurv_median,vcurv_min,vcurv_p70,vcurv_p80,vcurv_p90,maxdepth,dist_pole
NLA12_ID-221,19,5.999999999999997,2,6.999999999999999,6.999999999999999,8.999999999999998,159,109.99999999999999,85,119.99999999999999,124,133,78,52,27,59.99999999999999,64,68,19,5.999999999999997,2,6.999999999999999,6.999999999999999,8.999999999999998,159,109.99999999999999,85,119.99999999999999,124,133,78,52,27,59.99999999999999,64,68,0.21495664410806403,0.05398102934352019,0,0.07254742884360155,0.0857862956961298,0.09971431232170769,8.866012312527599e-4,-1.7527750016327147e-4,-0.0012648058242252958,3.727546657360001e-5,2.178227527325485e-4,4.456477567601169e-4,1,164.85283956315922
NLA06608-1163,16,5.999999999999999,1,7.000000000000001,8,10,26,15,11,16,17,18,19,13.000000000000002,8,13.999999999999998,14.999999999999993,16,16,5.999999999999999,1,7.000000000000001,8,10,26,15,11,16,17,18,19,13.000000000000002,8,13.999999999999998,14.999999999999993,16,0.23063524498776145,0.05334464255141379,0,0.08064580580119371,0.09150650742024873,0.11771776543450431,0.0013331249881554982,-7.036061895814099e-5,-8.052152770227602e-4,6.639247353747698e-5,2.0604114776053492e-4,4.503493816294557e-4,11.4,142.52820498181643
NLA06608-1220,19,8.999999999999998,3,11.000000000000002,12.000000000000004,13.000000000000004,55,33.99999999999997,21,38.00000000000002,39.99999999999999,44,39,23.999999999999996,15,27.000000000000004,29.00000000000001,32,19,8.999999999999998,3,11.000000000000002,12.000000000000004,13.000000000000004,55,33.99999999999997,21,38.00000000000002,39.99999999999999,44,39,23.999999999999996,15,27.000000000000004,29.00000000000001,32,0.30584116369702075,0.10060857100452605,0,0.12011341883142465,0.13994547360459567,0.16293120420413995,0.0015443126457883288,-2.8291540522470005e-4,-0.0016879037635743669,5.239617186061591e-5,2.4134721728022196e-4,4.518594988845178e-4,2.2,180.02006007402008
NLA12_IN-144,15,5.999999999999999,0,8,9,10,28,14.999999999999996,11,17,18.000000000000004,20.000000000000004,22,13.999999999999998,7,16,17.000000000000004,18.000000000000007,15,5.999999999999999,0,8,9,10,28,14.999999999999996,11,17,18.000000000000004,20.000000000000004,22,13.999999999999998,7,16,17.000000000000004,18.000000000000007,0.27442474415249163,0.064775736682121,0,0.083753122204862,0.10624741537776228,0.13411904833462632,0.0016454440767471198,-1.2827566760559018e-4,-0.0011863195504580898,8.428754997394802e-5,2.6967365724358514e-4,5.003748192766065e-4,28,248.93322278017857
NLA12_RI-112,23,8,0,11,12,14,47,26.000000000000014,17,29.000000000000004,30.99999999999999,34.00000000000001,30,19,9,22,23.00000000000001,25,23,8,0,11,12,14,47,26.000000000000014,17,29.000000000000004,30.99999999999999,34.00000000000001,30,19,9,22,23.00000000000001,25,0.5244270656920899,0.06505000724806446,0,0.10392015447287961,0.130578526539849,0.1839594635045449,0.0012127437359764472,-2.2427173362730022e-4,-0.0015785661616478312,-4.32213484646207e-6,9.660573241778986e-5,3.788363989440351e-4,1.6,221.3968159498836
NLA12_ND-149,11,4.999999999999999,0,6.000000000000002,7,8,31,26.000000000000004,13,27,28.999999999999996,29.999999999999996,27,20.000000000000004,8,22,24.00000000000001,25,11,4.999999999999999,0,6.000000000000002,7,8,31,26.000000000000004,13,27,28.999999999999996,29.999999999999996,27,20.000000000000004,8,22,24.00000000000001,25,0.1962258559783421,0.0485618764663893,0,0.06795132087270665,0.08059854411237448,0.10674963654133716,8.489781390440791e-4,-2.0875906459888197e-4,-0.00118296399999311,-6.700297684158457e-5,3.824573859150853e-5,2.5564625443847365e-4,4.3,181.11011141839074
NLA12_NE-156,14,4,0,6,7.000000000000002,9.000000000000002,70,53.99999999999999,23,63.000000000000014,65,67,47,25,6,29.999999999999996,34,39,14,4,0,6,7.000000000000002,9.000000000000002,70,53.99999999999999,23,63.000000000000014,65,67,47,25,6,29.999999999999996,34,39,0.2214155515219121,0.032374584893496997,0,0.065042043817658185,0.07325368030262976,0.09340716495060959,7.365143031625078e-4,-1.3462207995798044e-4,-7.055076802829158e-4,-1.1620618395708996e-5,4.091136223433429e-5,1.7931653600025956e-4,1,176.34902233108792
NLA12_ME-120,22,10.999999999999998,0,14,15,17,79,61,36,65.00000000000001,67,71.99999999999999,58,34.00000000000001,13,42.00000000000001,47,50,22,10.999999999999998,0,14,15,17,79,61,36,65.00000000000001,67,71.99999999999999,58,34.00000000000001,13,42.00000000000001,47,50,0.40358488893145894,0.11377764634028817,0,0.1614782526162497,0.1865118946186906,0.23125417703943527,0.0013026483504686842,-3.1013350916860765e-4,-0.0017625396186576946,2.3605123648809902e-4,4.173484771796927e-4,6.430589035645495e-4,5.7,115.37674616112628
NLA06608-0862,14,5,1,6.999999999999999,8,10.000000000000002,38,27.999999999999996,15,31.000000000000007,33.000000000000014,34.999999999999986,29,17.999999999999996,12,20,21.000000000000004,24,14,5,1,6.999999999999999,8,10.000000000000002,38,27.999999999999996,15,31.000000000000007,33.000000000000014,34.999999999999986,29,17.999999999999996,12,20,21.000000000000004,24,0.19020683207443004,0.049447426298984486,0,0.0772020855849832,0.09512944136295892,0.12949830186615333,0.0012269438639758174,-8.27706160616096e-5,-8.887153646920034e-4,9.575134893139583e-5,2.208209272177399e-4,3.605006352312084e-4,7.3,161.57639728437917
NLA12_WI-132,15,6.9999999999999964,1,8,9,10.999999999999996,38,19,11,24,27.000000000000004,29.999999999999996,25,13.000000000000004,7,15.000000000000002,16,19,15,6.9999999999999964,1,8,9,10.999999999999996,38,19,11,24,27.000000000000004,29.999999999999996,25,13.000000000000004,7,15.000000000000002,16,19,0.2900417552273274,0.06732280889104918,0,0.0941292670893959,0.11435305844852438,0.14520321076368972,0.001319680206064456,-9.965331309001431e-5,-0.002160372894694799,1.7282652059577035e-4,3.4289096637568807e-4,5.751374444091006e-4,1,131.77641994836105
NLA12_UT-141,35,4,0,6.000000000000003,6.999999999999998,10,220,57.000000000000014,9,107.99999999999999,149,185,114,12.000000000000005,3,20.000000000000004,51.99999999999999,85.00000000000001,35,4,0,6.000000000000003,6.999999999999998,10,220,57.000000000000014,9,107.99999999999999,149,185,114,12.000000000000005,3,20.000000000000004,51.99999999999999,85.00000000000001,0.4991547433864528,0.041573089546093955,0,0.06428775485244442,0.07903995835110297,0.1147002391152187,5.248530537088568e-4,-1.2926939499681596e-4,-0.002255585029874706,-2.1443717701572483e-5,5.109777291191371e-5,1.4260429062379392e-4,2.7,203.9288676010792
NLA12_CO-109,42,16,3,19,21,27,208,99.00000000000001,54,114,142,159.00000000000003,141,59,23,71.99999999999999,81,95,42,16,3,19,21,27,208,99.00000000000001,54,114,142,159.00000000000003,141,59,23,71.99999999999999,81,95,0.5274914145951062,0.1692411124137949,0,0.21279002392823995,0.24481234186050518,0.29510683749490224,0.0018526109078882771,-5.978715311431063e-4,-0.0024880502402261804,2.5585712922796114e-4,5.088923169986152e-4,8.376556803395152e-4,12.5,271.4563951228465
NLA06608-0993,44,19.000000000000004,3,21.999999999999996,25.000000000000004,29.000000000000004,324,222.00000000000003,83,242,250.00000000000003,268,213,98.00000000000003,37,126.99999999999999,135,147.99999999999997,44,19.000000000000004,3,21.999999999999996,25.000000000000004,29.000000000000004,324,222.00000000000003,83,242,250.00000000000003,268,213,98.00000000000003,37,126.99999999999999,135,147.99999999999997,0.6849285158136951,0.19049038797759574,0,0.2514543006680052,0.2907818889543557,0.3422042985017407,0.002083031118670908,-6.901504630391415e-4,-0.0028122252965712643,-2.3388900488153255e-4,-4.4965973102446625e-5,1.993258060047021e-4,34.8,212.07004104273688
NLA06608-0170,16,4.9999999999999964,0,6.000000000000003,6.999999999999998,9,27,14.999999999999998,9,18,20.000000000000004,21.999999999999996,18,12,7,12.999999999999998,14,15.000000000000004,16,4.9999999999999964,0,6.000000000000003,6.999999999999998,9,27,14.999999999999998,9,18,20.000000000000004,21.999999999999996,18,12,7,12.999999999999998,14,15.000000000000004,0.29723542126830915,0.048068735292947765,0,0.06571282640426948,0.07885013504591826,0.09969575523292998,0.0010510341010838491,-1.2695517247165547e-4,-0.0010184094361929987,9.717494988394962e-5,2.653044663675954e-4,4.604856342907291e-4,3.4,333.76665883754083
NLA06608-1623,6,4,2,4,4.999999999999998,4.999999999999998,21,17,13,18,18.999999999999993,20,15,9.999999999999998,6,10.999999999999998,11.999999999999998,13.000000000000002,6,4,2,4,4.999999999999998,4.999999999999998,21,17,13,18,18.999999999999993,20,15,9.999999999999998,6,10.999999999999998,11.999999999999998,13.000000000000002,0.09507448954123623,0.0374368258825327,0,0.049521656252528426,0.05849539324326102,0.06740572422446882,2.37652919317691e-4,-4.643425677735748e-5,-3.3902135984469804e-4,4.499674867515823e-5,9.317878628329513e-5,1.299813682382961e-4,2.8,98.48160696327507
NLA06608-R10COUNCI,60,29,10,35,38.99999999999999,43.00000000000001,278,202,116,229.99999999999994,241,251.00000000000003,164,111.99999999999999,57,126.99999999999999,136.00000000000003,145,60,29,10,35,38.99999999999999,43.00000000000001,278,202,116,229.99999999999994,241,251.00000000000003,164,111.99999999999999,57,126.99999999999999,136.00000000000003,145,0.8063543692673211,0.3165039301646815,0,0.42690052249722465,0.4861368382302611,0.5723881454509219,0.002520106843968453,-5.700685508088865e-4,-0.003324433458510818,1.8767639419552725e-4,6.32004260653329e-4,0.0016628569021033006,12,157.3476521018958
NLA12_WI-147,11,5,1,7,7,9,22,14,11,16,17,18,20,12.999999999999996,9,12.999999999999996,14.000000000000002,15.000000000000004,11,5,1,7,7,9,22,14,11,16,17,18,20,12.999999999999996,9,12.999999999999996,14.000000000000002,15.000000000000004,0.18759029954797793,0.03997482716747089,0,0.06474916676910376,0.07743953075797867,0.09537507198341687,0.0013663462010628932,4.116689301127717e-5,-7.037062508657793e-4,1.2971945579054654e-4,1.9352662846376637e-4,3.482992342980851e-4,2.2,128.1331000575492
NLA12_MN-116,13,5.000000000000001,0,6.000000000000001,6.000000000000001,7,22,14.000000000000004,8,17.000000000000007,17.999999999999996,19.999999999999996,19,10.999999999999998,5,13.000000000000004,14.000000000000005,14.999999999999998,13,5.000000000000001,0,6.000000000000001,6.000000000000001,7,22,14.000000000000004,8,17.000000000000007,17.999999999999996,19.999999999999996,19,10.999999999999998,5,13.000000000000004,14.000000000000005,14.999999999999998,0.27106134637146473,0.048516391494979764,0,0.06669130493525241,0.07582636699909351,0.09701594713429497,0.0012377055560115347,-7.180416515660454e-5,-9.494245764203249e-4,1.122362557123224e-4,2.2448844953844614e-4,3.916729581280679e-4,8.5,269.06541963491605
NLA12_TN-122,24,12,3,13.999999999999996,15,16,56,37,26,40.00000000000001,42,46,48,26.999999999999993,16,29,31,35.000000000000014,24,12,3,13.999999999999996,15,16,56,37,26,40.00000000000001,42,46,48,26.999999999999993,16,29,31,35.000000000000014,0.389297596720566,0.11373074942838765,0,0.15112478392008252,0.17145969310993905,0.20360266522544584,9.115516311744623e-4,-2.815549394354293e-4,-0.0019058873465688225,-3.789370866172838e-5,3.0477141786832356e-4,6.708209613142647e-4,2.6,157.44900223796017
NLA12_OR-111,44,4,1,7.000000000000001,12.999999999999998,20,97,28,5,48.99999999999999,56,80.00000000000001,79,22,3,34,40,55,44,4,1,7.000000000000001,12.999999999999998,20,97,28,5,48.99999999999999,56,80.00000000000001,79,22,3,34,40,55,0.5346935212591889,0.047433989933425555,0,0.06573097352473685,0.09154482703571105,0.17876817151337487,0.0029974217261575604,-7.654633771624165e-5,-0.0027713424121304305,2.2846283523160528e-4,5.93660149778211e-4,0.001266092414476629,1,641.7247705282676
NLA12_SD-198,11,3.0000000000000004,0,4,4,5,21,12.000000000000002,7,12.999999999999993,14.000000000000004,14.999999999999998,16,8,4,9.000000000000002,9.000000000000002,10.000000000000004,11,3.0000000000000004,0,4,4,5,21,12.000000000000002,7,12.999999999999993,14.000000000000004,14.999999999999998,16,8,4,9.000000000000002,9.000000000000002,10.000000000000004,0.18640881666133693,0.03237458489349667,0,0.045465376136801856,0.05361908985867877,0.06652294107354968,7.750053207737446e-4,-4.358802251161875e-5,-6.566381994107469e-4,8.747833186805725e-5,1.6556515996635728e-4,2.8597213999803455e-4,1.3,743.4722491465076
NLA06608-0241,76,38,2,44.99999999999997,48.99999999999999,53.999999999999986,404,254.4963747592614,125,278.3798278400725,292.57443229604706,322.50228920259445,297,166.59450122354974,39,188.5317416329141,202.29654954765408,232.37474150664698,76,38,2,44.99999999999997,48.99999999999999,53.999999999999986,404,254.4963747592614,125,278.3798278400725,292.57443229604706,322.50228920259445,297,166.59450122354974,39,188.5317416329141,202.29654954765408,232.37474150664698,1.0072118827419925,0.4260456066730657,0,0.519101135282645,0.5735887577742054,0.6448687844885098,0.003702093022169809,-0.0011298194284553096,-0.005232615773789782,-2.142375368320169e-4,1.5143168891299414e-4,7.555800103965512e-4,4,187.63382447816173
NLA12_TX-141,38,9,0,11.999999999999996,13.999999999999998,18,60,32,18,36,38.99999999999998,42.00000000000001,52,25,10,28.999999999999996,32,36,38,9,0,11.999999999999996,13.999999999999998,18,60,32,18,36,38.99999999999998,42.00000000000001,52,25,10,28.999999999999996,32,36,0.5245962579293934,0.08289328328852512,0,0.11895393108688923,0.14762264333220926,0.19393731531132546,0.0018325338432431918,-2.597283876962268e-4,-0.0020898375508727977,4.40785485385989e-5,1.9536102350084316e-4,4.1431929104259726e-4,9.2,293.1326342776833
NLA12_MI-122,14,4,1,6,7,8.999999999999998,42,21,7,31,33.000000000000014,34.99999999999999,27,12,6,16,19,20.999999999999996,14,4,1,6,7,8.999999999999998,42,21,7,31,33.000000000000014,34.99999999999999,27,12,6,16,19,20.999999999999996,0.29042321779133584,0.0396795529158416,0,0.05615583871445696,0.07070499829723095,0.09449635828848724,8.299127828754928e-4,-2.6252223059637122e-5,-0.0010413113787636028,1.4325786902034282e-4,2.7191383150886506e-4,3.9332915750034484e-4,26.3,316.6914769490554
NLA06608-0823,22,5.999999999999997,1,8,9,11,38,20.999999999999993,10,24.000000000000004,25.999999999999996,28.000000000000025,34,15.000000000000005,6,18.000000000000004,20,24,22,5.999999999999997,1,8,9,11,38,20.999999999999993,10,24.000000000000004,25.999999999999996,28.000000000000025,34,15.000000000000005,6,18.000000000000004,20,24,0.43248145426457846,0.05640304058090115,0,0.08439569720635438,0.09787921696342497,0.12525771799912228,0.002116237928510835,-7.47277730969149e-5,-0.0019825044833788183,1.621602743330784e-4,3.1863668597875987e-4,5.898031503004449e-4,18.3,397.11035967483497
NLA06608-2457,41,14.000000000000004,0,18,20.000000000000004,23,170,96,45,110.00000000000003,117.99999999999999,137,99,46.99999999999999,14,57,62.000000000000014,70,41,14.000000000000004,0,18,20.000000000000004,23,170,96,45,110.00000000000003,117.99999999999999,137,99,46.99999999999999,14,57,62.000000000000014,70,0.6780286087995064,0.13897205668944165,0,0.18230935384619038,0.2090842716817201,0.25632754671366076,0.0030323526547136196,-4.462545288558877e-4,-0.003205331559733065,7.375703903801255e-5,3.820347393762046e-4,6.843510909509095e-4,4.8,240.49363851157156
NLA06608-1100,28,12.999999999999996,3,16,17.000000000000004,19.000000000000004,60,43.000000000000014,28,47,47.99999999999999,50.99999999999997,53,32.99999999999999,17,37.00000000000001,40.000000000000014,42,28,12.999999999999996,3,16,17.000000000000004,19.000000000000004,60,43.000000000000014,28,47,47.99999999999999,50.99999999999997,53,32.99999999999999,17,37.00000000000001,40.000000000000014,42,0.4323493230478124,0.1411818059639728,0,0.17525304695602764,0.19414303319620108,0.2297771304704366,0.0018792702848848004,-4.17321348745065e-4,-0.0024893577312324914,4.718076334926604e-5,4.1914646130975175e-4,6.510237366157405e-4,8,193.44390627478836
NLA12_IA-152,14,4,0,5.000000000000003,5.000000000000003,5.999999999999997,24,16,6,18,19.000000000000007,20,22,11,4,11.999999999999998,12.999999999999993,14.999999999999998,14,4,0,5.000000000000003,5.000000000000003,5.999999999999997,24,16,6,18,19.000000000000007,20,22,11,4,11.999999999999998,12.999999999999993,14.999999999999998,0.2569792814809284,0.03925141538250974,0,0.047674797226339126,0.05494048403911578,0.07403935666300865,0.001067704415380033,2.2683928111939935e-5,-0.0011508416101496614,1.1454208045872782e-4,1.7652610245438318e-4,3.100536858555183e-4,3.7,938.3770851425196
NLA06608-0718,14,4,1,4,5,5.999999999999998,21,11.000000000000004,6,12.999999999999998,14,16,16,8,4,9.000000000000002,9.999999999999998,11,14,4,1,4,5,5.999999999999998,21,11.000000000000004,6,12.999999999999998,14,16,16,8,4,9.000000000000002,9.999999999999998,11,0.2663812189132597,0.04000812063252019,0,0.053951748420640495,0.057080998809124685,0.07235199944930946,8.85095140426368e-4,-4.923974874317075e-5,-8.248959572412286e-4,9.556114710375054e-5,1.7125223458769608e-4,2.655073921672003e-4,1.3,345.8884920904515
NLA06608-2250,50,8,0,10,12.999999999999996,17,154,57.00000000000001,17,79.44499512512188,94.43037916507083,110.00000000000001,119,31,6,43,59.00000000000001,75,50,8,0,10,12.999999999999996,17,154,57.00000000000001,17,79.44499512512188,94.43037916507083,110.00000000000001,119,31,6,43,59.00000000000001,75,0.6209780627184449,0.07955886083769308,0,0.11446162545838465,0.13860192976690328,0.19811307426542318,0.0030755000310358294,-7.422951656289769e-5,-0.0027484192325267637,1.3439032669840278e-4,3.201988324199125e-4,6.544346487703515e-4,25,1386.1110148517466
NLA06608-MN:15-0010,26,10,0,12,12.999999999999995,15.000000000000004,44,25.999999999999993,13,30.000000000000004,32,35.99999999999999,33,18.999999999999996,10,22.000000000000004,24.000000000000004,25.999999999999996,26,10,0,12,12.999999999999995,15.000000000000004,44,25.999999999999993,13,30.000000000000004,32,35.99999999999999,33,18.999999999999996,10,22.000000000000004,24.000000000000004,25.999999999999996,0.42311096340528054,0.09663399569044252,0,0.1379836431366091,0.1672502831980854,0.2017214688893847,0.0023545599252046755,4.872725917227933e-5,-0.0021219849690311,5.039440730778861e-4,7.454038667854374e-4,0.0011741640755502762,28,431.26569103249676
NLA12_IN-172,12,4,0,5,6.000000000000001,7,25,12,7,12.999999999999991,14.000000000000007,17,22,9.000000000000002,4,10.999999999999995,11.999999999999996,13.999999999999996,12,4,0,5,6.000000000000001,7,25,12,7,12.999999999999991,14.000000000000007,17,22,9.000000000000002,4,10.999999999999995,11.999999999999996,13.999999999999996,0.25282225976993,0.0389055607569522,0,0.05348169576993527,0.06485329049493464,0.08092432509803095,8.600923499593075e-4,-1.0699987278648283e-5,-0.0010035320441688575,1.1865368521079562e-4,1.929759149355448e-4,3.49729631727806e-4,14.6,332.50169211501094
NLA12_CA-168,31,8,2,10.999999999999998,14.000000000000002,16.999999999999996,134,36,12,75,88,116.99999999999999,55,19,7,29,32,35,31,8,2,10.999999999999998,14.000000000000002,16.999999999999996,134,36,12,75,88,116.99999999999999,55,19,7,29,32,35,0.4005202142660704,0.06474916676910379,0,0.10264577112150208,0.13747610195299528,0.19806553215790515,0.0012852820243651074,-2.6605067635099007e-4,-0.002079416097154811,-3.9862218686386225e-5,6.669997824931664e-5,2.518214772574374e-4,24.1,247.33681785885491
NLA06608-1586,36,12.999999999999996,4,15,16.999999999999993,19,79,48.000000000000014,34,51.999999999999986,55.000000000000014,58.99999999999999,66,35,20,37.99999999999999,39.99999999999999,43.00000000000001,36,12.999999999999996,4,15,16.999999999999993,19,79,48.000000000000014,34,51.999999999999986,55.000000000000014,58.99999999999999,66,35,20,37.99999999999999,39.99999999999999,43.00000000000001,0.590866400752991,0.13050301843732137,0,0.17302763211782546,0.19777975999424893,0.24745229023068255,0.002107074431838086,-5.0579770177392366e-5,-0.0035438651937843603,2.883384212059199e-4,5.319539974776623e-4,8.988854321653562e-4,2.2,270.8620828422928
NLA12_WI-107,25,6.999999999999998,1,9,10.999999999999998,13,45,21.999999999999986,12,24.999999999999996,27,30.000000000000004,41,16,6,20,20.999999999999993,24.000000000000007,25,6.999999999999998,1,9,10.999999999999998,13,45,21.999999999999986,12,24.999999999999996,27,30.000000000000004,41,16,6,20,20.999999999999993,24.000000000000007,0.5370350005166895,0.06547630132126026,0,0.09222358152733574,0.11501996808391347,0.14670072530731537,0.001393785927839778,-1.2981702485230284e-4,-0.0012382015423875255,8.374176057343705e-5,2.500104270939138e-4,5.369890694307987e-4,25.2,307.36928533881456
NLA12_NM-160,25,8,2,10.000000000000004,11,11.999999999999998,116,42.99999999999999,20,54,58.99999999999999,69,57,23.999999999999993,10,29.00000000000001,30.999999999999996,35,25,8,2,10.000000000000004,11,11.999999999999998,116,42.99999999999999,20,54,58.99999999999999,69,57,23.999999999999993,10,29.00000000000001,30.999999999999996,35,0.41427237868252076,0.0811979507521168,0,0.1048590810565152,0.12385980737656337,0.14745433939350142,0.0019716402791715762,1.7086320832051375e-5,-0.0020577428724423506,2.2810595057436094e-4,4.119300197082922e-4,6.897818046665492e-4,3.4,845.9496842673682
NLA06608-1638,30,7.000000000000002,0,10.000000000000004,12.000000000000005,15.000000000000004,150,46,15,70,79,94.00000000000003,71,21.999999999999996,9,26,34.00000000000001,45.99999999999999,30,7.000000000000002,0,10.000000000000004,12.000000000000005,15.000000000000004,150,46,15,70,79,94.00000000000003,71,21.999999999999996,9,26,34.00000000000001,45.99999999999999,0.48628308209904825,0.06926154481482609,0,0.09972911171079063,0.1321371474926061,0.171314983895449,0.001251394474511572,-1.1427733129299543e-4,-0.0014522737804023506,1.319758813950522e-4,2.3793448682245873e-4,4.521567811205067e-4,21.3,284.2896996808499
NLA06608-1948,22,4.999999999999998,0,6.9999999999999964,8,12.000000000000002,43,22.99999999999999,8,27.99999999999998,32,35.00000000000001,32,17,5,21,22.999999999999996,26,22,4.999999999999998,0,6.9999999999999964,8,12.000000000000002,43,22.99999999999999,8,27.99999999999998,32,35.00000000000001,32,17,5,21,22.999999999999996,26,0.28874549390781334,0.043934781979476534,0,0.06527336739794179,0.08159242889646728,0.11389893451417187,0.0011323760989969402,-9.79330605710832e-5,-0.0012836999269556061,3.802406727633762e-5,1.7595676431040344e-4,4.6360198777956876e-4,1.2,277.30993005149895
NLA12_NV-103,14,2.9999999999999996,0,4,4.999999999999998,6,25,12.999999999999998,6,15.000000000000002,16,17.999999999999996,23,9.000000000000002,4,10.999999999999998,12.000000000000004,14.999999999999996,14,2.9999999999999996,0,4,4.999999999999998,6,25,12.999999999999998,6,15.000000000000002,16,17.999999999999996,23,9.000000000000002,4,10.999999999999998,12.000000000000004,14.999999999999996,0.22935213894642062,0.032374584893497045,0,0.0443663329023805,0.052482917263565354,0.06796334996355427,0.0011436432443462192,-2.2887591280619044e-5,-8.977935097811467e-4,6.872339233163753e-5,1.45618926403834e-4,2.3560422663247365e-4,2,216.05736113555838
NLA06608-1496,17,7.000000000000001,2,9,11,14,51,41.99999999999999,29,44,44.99999999999999,46,45,37.99999999999999,16,40,41,41.99999999999999,17,7.000000000000001,2,9,11,14,51,41.99999999999999,29,44,44.99999999999999,46,45,37.99999999999999,16,40,41,41.99999999999999,0.22774116260533797,0.06672962174599116,0.0161872933341078,0.08979947352790237,0.11980237964035025,0.15693627936177723,2.700002926844114e-4,-2.459726548630996e-4,-0.0012049669562007401,-1.1711074985211265e-4,-2.0224536146138097e-5,8.606514480597474e-5,1.6,74.4968852111269
NLA12_KS-106,16,6.999999999999999,2,8,9,10.999999999999998,63,25,17,34,48.00000000000001,52.999999999999986,41,18.000000000000007,9,21,23,24,16,6.999999999999999,2,8,9,10.999999999999998,63,25,17,34,48.00000000000001,52.999999999999986,41,18.000000000000007,9,21,23,24,0.24439639537111932,0.06315815377640072,0,0.08749470844209072,0.10663781397494997,0.13945298675427684,9.469703001668081e-4,-2.3710838683213773e-4,-0.0016239725741296854,5.727161655778878e-5,1.8899936031217725e-4,4.456273705715673e-4,3,65.760055432238
NLA12_MN-162,10,6,2,7.000000000000003,8,8,21,14.999999999999998,11,14.999999999999998,16,17,21,12.000000000000004,8,13.000000000000002,13.999999999999998,14.999999999999998,10,6,2,7.000000000000003,8,8,21,14.999999999999998,11,14.999999999999998,16,17,21,12.000000000000004,8,13.000000000000002,13.999999999999998,14.999999999999998,0.17479126404127812,0.05416316537634156,0,0.07376025366579977,0.08681316332533592,0.10126485284212045,0.0010924867660981209,-8.102024657755768e-5,-6.360446891640393e-4,1.253750662439932e-4,2.757696564775724e-4,4.7967102661932045e-4,6.3,141.40590994221282
NLA12_WA-141,29,11.000000000000002,2,14.000000000000002,16,18.999999999999996,72,50.00000000000001,28,53.00000000000001,55.999999999999986,59.99999999999999,63,38,12,44,47,51,29,11.000000000000002,2,14.000000000000002,16,18.999999999999996,72,50.00000000000001,28,53.00000000000001,55.999999999999986,59.99999999999999,63,38,12,44,47,51,0.43041693405616316,0.11545496588244782,0,0.1674699274312975,0.2015780781050346,0.2567700291675321,0.002482059765811232,-2.2728716081221934e-4,-0.002803971293560241,1.3088526267829556e-4,3.506260166304582e-4,6.010365859318527e-4,4.1,318.4079758854202
NLA06608-2135,16,4,0,5.000000000000001,5.999999999999998,7,36,18,8,21,22.000000000000004,25,29,11.999999999999996,4,13.999999999999995,16,19.000000000000004,16,4,0,5.000000000000001,5.999999999999998,7,36,18,8,21,22.000000000000004,25,29,11.999999999999996,4,13.999999999999995,16,19.000000000000004,0.3271802968863294,0.03958406863223638,0,0.05363800944561494,0.06732116057875336,0.08382640030095811,9.90588777873251e-4,3.809014261394484e-5,-0.0010267785902730703,2.0504288293540874e-4,2.972606099817737e-4,4.310216023894705e-4,5.3,390.644815672091
NLA12_NH-102,23,11,2,12.000000000000002,13.999999999999998,14.999999999999998,147,119.99999999999999,72,129,137,141,102,66.00000000000001,16,76,79.99999999999999,83.99999999999999,23,11,2,12.000000000000002,13.999999999999998,14.999999999999998,147,119.99999999999999,72,129,137,141,102,66.00000000000001,16,76,79.99999999999999,83.99999999999999,0.370953445222285,0.11194268766083328,0,0.14538790073346852,0.17851640676052302,0.22464493914923825,0.001261831586268791,-5.575093796156453e-4,-0.0021493008803516686,-1.7480330415763385e-4,-2.406607330366453e-5,2.518846155252832e-4,3.1,159.92439200713363
NLA12_ND-110,10,3.0000000000000004,1,4,4,5.000000000000001,19,11.999999999999996,6,12.999999999999995,14,15,14,7,4,8,9,10.999999999999998,10,3.0000000000000004,1,4,4,5.000000000000001,19,11.999999999999996,6,12.999999999999995,14,15,14,7,4,8,9,10.999999999999998,0.1872868962800864,0.03237458489349706,0,0.048469931040839985,0.054225879595086166,0.0687676204025999,6.71486471025184e-4,-1.7940256742797633e-5,-5.141111971192201e-4,1.2660377418382155e-4,1.8055501569764625e-4,2.2335365325931264e-4,1.8,187.92591940442367
NLA12_MN-147,14,4.999999999999999,2,6.999999999999999,8,10,28,14,9,16,19,21.999999999999996,28,10,7,12,12.999999999999998,13.999999999999991,14,4.999999999999999,2,6.999999999999999,8,10,28,14,9,16,19,21.999999999999996,28,10,7,12,12.999999999999998,13.999999999999991,0.28019474091632157,0.053866895585149996,0,0.07706498819431284,0.09712374255629408,0.13367061645947392,0.001205428450652039,-1.172083668671504e-4,-0.0013845785948391927,5.6454915214048405e-5,1.9357740949436136e-4,3.839751250250534e-4,4.4,155.75321825028468
