lagoslakei,hcurv_min,hcurv_max,hcurv_median,vcurv_min,vcurv_max,vcurv_median,elev_min,elev_max,elev_median,slope_min,slope_max,slope_median,relief1000_min,relief1000_max,relief1000_median,relief500_min,relief500_max,relief500_median,relief100_min,relief100_max,relief100_median,relief50_min,relief50_max,relief50_median,dev1000_min,dev1000_max,dev1000_median,dev500_min,dev500_max,dev500_median,dev100_min,dev100_max,dev100_median,dev50_min,dev50_max,dev50_median
3537,-0.001969903,0.002180983,4.46e-5,-0.002085669,0.001874769,4.54e-5,491,526,500,0,19.86431003,3.086602395,12,46,23,5,38,16,0,19,6,0,14,3,-1.821595214,2.003185432,-0.210745333,-1.575672935,4.164388397,0.047161215,-2.44249924,2.628764295,0.077079352,-2,2.666666667,5.32e-4
3547,-9.71e-4,0.001035464,3.94e-5,-8.77e-4,0.001206353,-7.9e-6,336,353,342,0,14.47793278,1.854334169,8,18,12,4,17,10,0,13,4,0,11,2,-2.334899675,2.112843074,-0.579407385,-2.473223815,1.895627687,-0.200673333,-2.330720014,2.275725326,0.0468722,-2.666666667,2.666666667,0
3687,-0.001203456,0.002015589,9.96e-5,-0.001486929,0.002039505,8.41e-5,481,501,490,0,15.81932842,3.243434167,11,27,15,8,20,12,2,16,7,0,11,3,-1.917199976,2.253704768,0.229782714,-1.684507004,2.900959081,0.321072836,-1.718874021,2.374941546,0.175650145,-2.035526756,1.849000654,0.055303829
3710,-0.001606569,0.001423813,3.99e-5,-0.001891827,0.001344342,-1.12e-4,347,373,353,0,15.03496447,3.237184272,12,37,27,10,30,17,1,21,7,0,11,3,-1.719166114,3.235438163,-0.485115777,-1.536928781,2.733905081,-0.231091758,-2.11549117,1.633181747,-0.042327904,-1.849000654,2.666666667,3.72e-4
3657,-0.001601739,0.001665629,9.95e-5,-0.002643203,0.001826012,1.49e-5,212,243,222,0,16.43508198,2.785488209,8,45,26,6,43,12,2,23,5,0,12,2,-2.07398068,2.236381054,-0.015685992,-1.635090484,2.625305197,0.141806226,-2.513040108,2.279334048,0.111122848,-2,2.666666667,0.050767087
3722,-0.00169771,0.002489696,1.39e-5,-0.001827265,0.001577458,-8.33e-5,476,526,488,0,19.00746999,4.309586829,43,87,56,10,61,35,0,26,8,0,13,3,-1.096460772,1.224411028,-0.148661225,-1.183566911,1.69755816,-0.133246862,-1.935656067,1.89861719,-0.009699293,-1.466666667,2.666666667,4.3e-4
3742,-0.002388337,0.002320587,1.38e-4,-0.002739205,0.002774042,-1.39e-4,116,186,142,0,28.19383989,10.72035788,47,135,101,29,120,55,3,35,17,1,21,7,-1.32278089,2.010087788,-0.38276696,-1.063773219,1.806705069,-0.19570865,-1.839111876,1.940505571,0.02319569,-1.829318242,1.384587036,1.53e-4
3830,-0.002260877,0.002808445,4.63e-5,-0.002236219,0.002678799,7.55e-5,281,323,298,0,29.51332014,3.910196006,19,46,29,11,41,21,0,24,8,0,21,3,-1.818578185,1.605214499,-0.036940828,-1.801584698,2.134700643,-0.005565064,-1.817237759,1.996023189,0.09927439,-1.777777778,2,0.026688351
3888,-0.001428784,0.001221728,3.87e-5,-0.001614411,0.001644779,6.78e-5,347,368,357,0,15.36531027,3.704791834,18,48,38,12,46,22,2,17,6,0,10,3,-1.940517434,1.179534861,-0.743150359,-1.54196486,1.619860235,-0.320942676,-1.892468165,1.664533296,0.020155466,-1.479200523,1.833333333,0
3904,-0.001274039,0.001669214,1.46e-4,-0.001397053,0.001625575,4.09e-5,320,345,328,0,11.64575433,3.940225977,15,31,20,11,28,16,2,15,7,1,8,3,-1.172717267,3.411434719,0.452778256,-1.555227721,3.492741368,0.324864473,-1.79301492,1.993982583,0.129875316,-2.666666667,1.63784605,0.076628007
3902,-0.001936618,0.001373351,3.93e-5,-0.002020713,0.001688678,-7.55e-6,396,422,402,0,25.07303282,2.835867345,9,28,17,6,28,12,0,24,5,0,17,2,-1.662030354,2.770503234,-0.139009038,-1.894051438,2.734571689,-0.016660888,-1.962592493,2.357608669,0.046091234,-2.666666667,1.849000654,5.62e-4
3948,-0.001918528,0.002909553,7.68e-5,-0.002437522,0.003442396,2.91e-4,479,520,501,0,29.26564221,6.065644384,18,50,28,14,40,23,2,27,11,0,20,5,-1.906416371,2.321569811,-0.076837624,-1.669457103,2.50810228,0.238970127,-1.841064224,1.614985715,0.132510441,-1.63784605,1.849000654,0.053044782
3946,-0.001712735,0.00220377,1.07e-4,-0.002004884,0.002254053,1.67e-4,284,307,297.2800064,0,20.13386524,3.83396396,10,23,15,7,21,13,1,18,7,0,14,3,-1.747379454,2.090792811,0.445373107,-1.512238618,2.244375711,0.397972755,-2.110066146,2.107756493,0.17141421,-2.666666667,2,0.110644778
3965,-0.002624127,0.002023408,1.4e-4,-0.002457351,0.001939393,1.4e-4,412,438,425,0,26.02671468,4.175637651,13,43,20,10,29,16,2,21,8,0,17,3,-1.679851197,3.098238923,0.421170158,-1.81843727,2.558890344,0.456280875,-1.912714075,2.18836281,0.172025101,-1.885618083,1.849000654,0.070367873
3924,-0.001652994,0.00203525,3.77e-5,-0.001517038,0.001822193,7.14e-6,292,328,301,0,20.37374041,2.749281209,4,40,23,3,39,13,0,24,5,0,14,2,-2.155123186,5.29574594,-0.297286407,-2.846155161,4.439875479,-0.046081673,-2.293831707,2.889369412,0.077926964,-2.666666667,2.666666667,1.45e-4
3930,-0.002288364,0.002065747,1.09e-4,-0.002333376,0.002051138,4.32e-5,335,373,349,0,20.42124106,4.836019755,22,44,31,11,43,26,2,30,9,1,13,4,-1.415297998,2.593406122,-0.014578625,-1.422932918,1.930185066,0.040482818,-1.940069363,2.17734176,0.046200057,-2.141213516,1.988269694,0.048047608
4014,-0.001369201,0.001089771,1.45e-4,-0.001416634,0.00130541,-8.63e-6,267,295,280,0,17.83302167,3.704791834,14,54,23,9,26,16,3,17,6,0,13,3,-1.821160273,1.828663188,-0.113557712,-1.992691484,2.762383771,0.016853331,-1.802065822,1.783034317,0.087769475,-2.666666667,1.849000654,1.36e-4
3980,-0.001521004,0.001848849,6.95e-5,-0.001631789,0.002171097,1.15e-4,470,492,479,0,18.68034301,3.261613224,11,43,23,8,30,13,0,18,6,0,12,3,-1.548862744,1.777233926,-0.164553683,-1.373821777,2.911087767,0.11099689,-2.613873899,2.333587727,0.079009931,-2,2,1.44e-4
4004,-0.002360462,0.002506824,1.06e-4,-0.002181831,0.002339878,1.09e-4,396,431,406,0,27.73597671,3.829688435,14,40,25,6,39,19,0,24,7,0,19,3,-1.844369192,2.756129533,-0.174470674,-1.880260901,2.861785692,0.144486865,-1.954845147,2.087048292,0.139870785,-2.357022604,2,0.048734074
4321,-0.002064942,0.002234713,7.67e-5,-0.001691181,0.002156294,9.92e-5,312,340,325,0,28.5644357,3.076795222,10,46,22,9,29,15,0,20,6,0,20,3,-2.030708537,2.477725431,0.172082248,-1.817418979,2.582541756,0.296475177,-2.272724329,2.512436086,0.141571625,-2.666666667,2.666666667,0.077920147
4420,-8.75e-4,0.001596627,6.91e-5,-9.15e-4,0.001447838,6.99e-5,306,334,318,0,14.77036274,3.732871381,14,46,24,8,30,17,0,17,6,0,10,3,-2.237644895,2.111586609,0.14589011,-1.76188884,2.24685091,0.109250549,-1.908134768,2.1,0.106598244,-1.924500897,1.988269694,0.052469697
4474,-0.001463073,0.00158223,3.83e-5,-0.001460202,0.001328695,3.7e-5,271,290,281,0,15.82503332,3.066862593,12,35,16,8,23,13,2,18,6,1,16,3,-1.247531446,2.182595633,0.30761372,-1.862565048,2.315216285,0.359110357,-1.796969934,2.069238848,0.235793248,-1.421338109,1.885618083,0.113661885
4608,-0.00169051,0.001970955,8.32e-5,-0.002202601,0.001979726,1.27e-5,449,483,460,0,29.49300619,3.841978799,11,40,22,7,37,17,0,26,7,0,21,3,-2.033798739,2.246850412,-0.268049033,-1.960879295,2.991891523,0.015633118,-2.558902146,2.211349086,0.077934572,-2,2,6.51e-4
4562,-0.00191996,0.002376987,1.68e-4,-0.002126571,0.002419061,1.98e-4,357,387,371,0,24.20154971,5.214069546,14,51,29,10,48,21,2,22,10,0,18,4,-1.469859788,2.54664991,0.296957791,-1.508321041,2.270538929,0.395316401,-1.620810608,1.967490988,0.162016406,-1.763834207,1.632993162,0.070297064
4558,-0.002622129,0.001518491,1.39e-4,-0.002322859,0.001715127,-7.45e-5,703,749,722,0,19.64238911,6.307800311,41,83,59,21,53,34,3,22,11,1,13,5,-1.708126314,1.348952509,-0.590307122,-1.636427194,1.675585593,-0.256670386,-1.753008272,2.15895082,0.006452528,-1.833333333,1.849000654,0
4657,-0.001207155,0.001733372,8.34e-5,-0.001793341,0.001534965,1.14e-4,357,382,369,0,23.04825124,3.949677061,17,46,24,8,32,18,0,22,7,0,16,3,-1.4803957,1.851533993,-0.100190827,-1.762843858,2.332226251,0.234758208,-1.948011434,2.058630092,0.142717331,-1.547479629,1.833333333,0.056115507
4709,-8.55e-4,0.001263368,6.85e-5,-9.59e-4,0.001264892,-7.78e-6,256,273,262.3241608,0,14.76709195,3.73356056,9,23,13,7,17,11,0,17,6,0,10,3,-1.873514561,1.899785998,-0.149363335,-1.69621174,2.332074186,0.111940081,-2.21711881,2.102902183,0.046568013,-2.175169942,2.002775851,3.19e-4
4750,-8.39e-4,0.001189009,3.82e-5,-8.14e-4,0.001012478,2.76e-5,515,529,521,0,9.205452026,2.287611974,9,21,13,6,17,10,1,10,4,0,7,2,-1.854743216,1.904631134,-0.148142412,-1.569441832,1.852804219,0.053161824,-1.947490694,1.839314301,0.03836479,-2.666666667,2,0
4882,-0.00110277,0.001233685,6.77e-5,-0.001151638,0.001313756,5.37e-5,427,446,434,0,18.2885966,2.250775156,7,29,14,4,22,9,0,13,4,0,12,2,-1.748481824,3.219087925,0.236955191,-1.943535957,3.337373478,0.360893533,-2.140007413,2.370108867,0.110052255,-2,2,0
4901,-0.001859921,0.001547428,6.99e-5,-0.001513413,0.001519073,1.15e-4,348,370,358,0,13.19680198,3.086874123,16,41,28,11,40,19,1,15,6,1,10,2,-2.105231486,1.609216089,-0.210899994,-2.121710588,1.996411637,0.044823989,-1.673620244,2.207483495,0.072593477,-1.763834207,1.885618083,0
4976,-0.001325689,0.001852339,9.93e-5,-0.001286977,0.00175553,2.05e-4,495,514,505,0,19.78858938,3.082951283,10,23,14,8,20,13,2,18,6,0,14,2,-1.528608847,2.591770697,0.513325155,-1.51061695,2.415839013,0.538168062,-1.930462569,2.253263023,0.202897834,-1.833333333,1.833333333,0.103006828
47,-0.002235724,0.002152314,1.04e-4,-0.002216146,0.002112943,1.58e-5,155,201,174,0,28.29616498,5.291764275,15,58,36,12,57,26,0,25,11,0,21,5,-2.287652243,1.912669427,-0.203260718,-2.528482764,2.82748066,-0.046512979,-2.489979046,2.819005746,0.046392424,-2.117603702,2.033314271,0.00114636
601,-0.003375863,0.002370122,1.2e-5,-0.002089454,0.001960582,-1.07e-4,139,178,156,0,17.21826436,4.777382438,27,53,38,20,44,31,2,25,10,1,11,4,-2.449277838,0.770745232,-1.104055682,-2.416418275,1.211890447,-0.614771787,-2.161363157,2.366105576,-0.078775774,-1.905158689,2.035526756,0
710,-0.004562064,0.00638741,3.39e-4,-0.005216928,0.005710312,-7.01e-4,254,354,292,0,49.15548331,18.60877932,57,120,88,41,113,75,8,65,33,0,39,13,-1.817013966,1.379232174,-0.740303757,-1.605987688,1.663246713,-0.321395326,-1.208500492,1.36039407,-0.024971997,-1.539600718,1.181873681,0.003842022
702,-0.001554685,0.001636057,-5.45e-5,-0.0015595,0.002137527,1.58e-4,519,548,534,0,17.52124377,4.839542787,18,34,22,14,32,20,2,21,10,1,11,4,-2.746754887,0.883743917,-0.682047793,-2.281908506,1.422788835,-0.103099179,-1.822101154,2.005552876,0.084119594,-1.875146502,1.833333333,0.05444474
653,-9e-4,0.001968564,8.28e-5,-9.78e-4,0.001820471,1.45e-4,521,542,530,0,24.92286184,3.704791834,17,38,25,10,26,16,1,18,7,0,18,3,-0.894028162,1.874954736,0.103351525,-1.433435905,2.585098518,0.267531027,-1.799540992,2.026857877,0.210784746,-1.763834207,1.988269694,0.098716793
650,-0.002435465,0.002210466,7.82e-5,-0.001984213,0.002517305,4.45e-4,515,544,529,0,22.96074558,4.843793817,16,32,22,11,31,20,2,26,8,0,15,4,-1.387868512,2.046165457,0.521470746,-1.687179179,1.779887737,0.543142491,-1.334544925,1.830383933,0.178622723,-1.168613095,2,0.07124438
672,-0.001414031,0.002055622,1.44e-4,-0.002111789,0.003339642,4.56e-5,500,537,511,0,28.42203087,4.104043699,15,42,28,9,38,20,2,33,8,0,20,3,-1.702530627,2.320398972,-0.108332494,-1.695530147,2.233373118,0.127190201,-1.801122721,2.089766043,0.130954013,-2.141213516,1.763834207,0.05548304
816,-0.001687096,0.001773047,9.91e-5,-0.002571309,0.002101324,2.29e-4,411,441,424,0,28.79043789,4.112602506,15,36,21,8,30,17,0,25,8,0,19,3,-1.486377706,1.535546737,0.025005618,-1.403527496,1.747374544,0.305620662,-1.646174802,2.194493022,0.147419099,-1.833333333,2,0.069720194
810,-0.001380298,0.001821571,1.3e-4,-0.001957387,0.002392428,1.62e-5,316,346,324,0,21.30687566,3.166649342,9,38,22,7,29,15,0,27,6,0,15,3,-1.606936099,2.871368533,-0.235148324,-1.60544464,3.01661363,0.076665788,-2.063442817,1.91355234,0.06947866,-1.988269694,1.626651417,0
825,-0.001314308,0.001465866,7.63e-6,-0.001830532,0.002233474,2.54e-4,478,504,493,0,17.9359954,3.855115282,14,28,18,11,28,18,2,22,7,1,13,3,-2.70807777,2.820273763,0.358765222,-2.158310147,2.511675734,0.38878374,-1.880932043,2.14324544,0.140979058,-1.849000654,2,0.068266279
802,-0.001987512,0.002387456,1.39e-4,-0.001851737,0.002200322,3.8e-4,496,530,512,0,25.97620623,4.83846478,14,37,22,11,34,19,2,24,10,0,21,4,-1.405207079,2.460128063,0.570797128,-1.81370223,2.275363715,0.485358188,-1.938437328,1.887289498,0.196249476,-2,2.666666667,0.076658539
866,-0.003337152,0.003816079,2.57e-4,-0.003751508,0.004482244,9.15e-5,428,480,447,0,41.40983352,6.198117569,21,59,36,16,48,28,2,43,11,0,29,5,-1.839589656,2.376210063,-0.141695522,-1.806308567,2.023987885,0.006953339,-1.769030988,1.887967995,0.102205273,-1.833333333,2.666666667,0.046337521
961,-0.001047821,0.001165641,6.93e-5,-0.001468404,0.001858839,2.05e-4,479,499,488,0,16.83962787,2.810607552,9,24,16,5,23,11,2,16,5,0,11,2,-1.42934148,2.061588621,0.489514665,-1.577496441,2.971967392,0.580048694,-1.775168733,2.039992102,0.195887121,-1.849000654,2.666666667,0.075814208
920,-0.001399011,0.001456235,8.37e-5,-0.001259408,0.001998703,-2.36e-5,239,266,248,0,16.62450823,2.695856923,16,31,24,7,31,18,2,18,5,0,9,2,-1.574467796,2.398882136,-0.350257941,-1.544588786,1.931163046,-0.054489457,-1.64331872,2.001554194,0.040581231,-1.833333333,2.666666667,0.001789426
1022,-0.001710353,0.001862186,1.31e-4,-0.001590782,0.001826628,-2.32e-5,586,620,597,0,15.25967935,3.907033415,14,35,22,9,30,18,0,17,7,0,10,3,-1.18892095,2.667451474,0.099385036,-1.867738211,2.983650652,0.172393409,-1.840074101,2.007256938,0.180585017,-1.421338109,2.141213516,0.102304345
1068,-0.001333383,0.00141955,-2e-5,-0.001304188,0.001461384,9.92e-5,500,518,510,0,11.50996032,2.286116233,10,25,15,8,19,12,1,13,6,0,8,2,-2.858372985,2.017794865,0.139551104,-2.041665783,2.341427606,0.173463989,-2.100679366,2.560611255,0.107715484,-1.763834207,2.666666667,0
1136,-0.001612282,0.001307126,2.25e-5,-0.001582417,0.001735779,2.22e-4,489,516,502,0,19.19639567,3.848019072,12,30,18,9,25,15,2,22,8,0,13,3,-1.564602578,2.477905213,0.17140988,-1.337628094,2.690010323,0.360559715,-2.31451452,2.107004847,0.2018818,-2.666666667,1.833333333,0.110449272
1217,-0.001525061,0.001613054,8.64e-5,-0.001834853,0.002015523,1.47e-4,518,543,527,0,23.60330633,3.252395743,14,37,25,8,32,16,2,19,7,1,16,3,-1.511021201,1.691469247,-0.085925035,-1.489950734,2.278830081,0.225791441,-2.554141935,1.86610681,0.202266337,-2.666666667,1.763834207,0.110913609
1167,-0.002827393,0.002002406,1.68e-4,-0.003036856,0.001689389,4.36e-5,408,450,419,0,24.59854695,4.626367115,11,52,28,6,44,19,0,24,8,0,16,4,-1.350705634,2.363886362,0.007631832,-1.424546524,5.43688799,0.14059926,-1.948874384,1.896744695,0.100939616,-1.885618083,2.666666667,0.047448928
1163,-0.001517943,0.001652587,1.43e-4,-0.001370822,0.001742645,5.1e-5,471,491,480,0,21.60427149,4.627367506,13,28,19,9,23,14,2,16,8,0,14,4,-1.66481855,1.898281481,0.037751242,-1.364817765,2.402129352,0.222456588,-1.549348661,1.830025015,0.131125039,-1.763834207,1.534390548,0.037956982
1267,-0.002914651,0.001586238,1.04e-4,-0.002498337,0.001921557,7.85e-5,300,326,310,0,22.59996491,3.968817851,12,38,23,8,27,14,2,17,7,0,16,3,-2.174077686,1.329944478,-0.322618493,-1.938350061,1.620919189,0.05330905,-2.255125181,1.887474992,0.114683005,-2,2.035526756,0
1349,-0.002542241,0.001649115,1.37e-4,-0.001813265,0.002142044,1.65e-4,500,528,511,0,17.82606601,4.838757523,14,29,20,9,29,17,2,20,9,0,14,4,-1.806036923,2.273364515,0.237180854,-1.499086472,2.075169045,0.335733244,-2.054593788,1.844785951,0.115047407,-1.488139572,1.924500897,0.06891731
1344,-0.002910997,0.002427404,1.99e-4,-0.002956942,0.002538307,-7.31e-5,442,480,455,0,30.98296649,5.563333435,17,44,29,15,39,24,2,24,11,0,22,4,-1.617287745,1.937082384,-0.210422364,-1.691328197,2.184363225,-0.051991351,-1.605877197,1.931947519,0.071971503,-1.905158689,2,0
1358,-0.001158012,0.001691868,6.89e-5,-0.001748662,0.002352266,7.63e-5,200,231,210,0,17.88899932,3.221820376,16,41,25,6,32,18,1,18,6,0,12,3,-1.494248038,2.857648669,0.048754246,-1.554412716,2.224081346,0.179914362,-2.150189464,1.917346465,0.078290543,-2,2,4.02e-4
1589,-0.002244743,0.002648303,2.34e-4,-0.00270344,0.002196481,3.84e-4,409,441,425,0,19.13677433,5.323182861,20,39,24,15,35,22,3,27,9,1,14,4,-1.96460889,2.855119169,0.60804077,-2.209118235,2.99264818,0.518900338,-1.8,1.907554764,0.258396235,-1.365726719,1.763834207,0.101792705
1651,-0.001339549,0.00126983,6.85e-5,-0.001386194,0.001452148,1.91e-4,388,406,397,0,20.42831348,3.091633673,9,22,14,7,20,11,2,17,5,0,16,2,-1.937072161,2.112489942,0.11364991,-1.907501981,1.932065288,0.319283174,-1.741772772,1.986452251,0.162996856,-1.479200523,2,0.084433437
1557,-0.001333329,0.001289846,-8.34e-5,-7.83e-4,0.001465714,1.64e-4,511,532,523,0,13.315060860000001,3.851611511,16,44,27,12,25,16,2,14,7,0,9,3,-2.472805955,1.677769295,-0.420293535,-2.135218506,1.876330589,0.017290324,-1.964811095,2.337587466,0.111665081,-1.424791223,1.833333333,0.054054585
1549,-0.002054829,0.001314941,2.39e-5,-0.001454162,0.001711786,2.66e-4,474,493,485,0,15.32957093,2.803134017,10,30,19,8,24,12,1,17,5,0,12,2,-2.315284323,1.674835212,0.516535387,-1.663600657,1.736473153,0.540994329,-2.256870181,2.548965614,0.16864492,-2.666666667,2.666666667,0.073438942
1543,-0.001722937,0.002360449,4.54e-5,-0.001896458,0.002290304,1.08e-4,498,525,507,0,26.36143778,3.937827583,14,29,21,8,26,16,1,25,8,0,23,3,-1.446986277,2.25175036,-0.021508053,-1.56826935,2.113903169,0.209409963,-2.13839167,2.694610889,0.113232841,-2,1.763834207,0.029046781
1623,-8.66e-4,0.001311505,5.29e-5,-0.001542644,0.001308417,8.54e-6,413,444,423,0,14.49179351,2.869558445,14,31,22,7,31,15,0,18,5,0,10,2,-1.461819354,1.864695589,0.003602693,-1.329069588,2.586088432,0.100783532,-2.3815118,1.900837484,0.048671402,-1.763834207,1.763834207,0
1692,-0.00139403,0.001898721,-3.93e-5,-0.001674127,0.00177501,-1.76e-4,7,39,17,0,22.10379292,4.157263036,17,38,27,12,31,22,2,24,8,1,17,4,-2.034781611,2.551444016,-0.423835633,-2.156069395,2.305580873,-0.359293066,-2.487836548,2.544509192,-0.112830804,-2.141213516,2.416274785,8.1e-4
1794,-0.002226143,0.006134635,1.55e-4,-0.002858679,0.005718282,2.77e-5,383,465,410,0,24.53805805,6.88274724,43,103,73,20,86,47,2,29,13,0,20,5,-1.283099481,1.503774964,0.101144087,-1.07296623,1.703290001,0.088217824,-1.451633883,1.549288436,0.085426221,-2,1.763834207,0.038698938
1789,-0.00103474,0.001894208,1.17e-4,-0.001267889,0.001678271,2.25e-5,229,247,236,0,17.37277054,3.087392014,11,26,18,6,18,11,2,17,5,0,15,3,-1.832653785,2.8630459,-0.048041785,-1.964495889,3.330820856,0.111851611,-2.237796779,2.230437875,0.170515933,-2.133333333,2,0.078038429
1747,-8.25e-4,0.001259538,8.4e-5,-7.86e-4,9.6e-4,2.63e-5,513,530,519,0,10.84846869,2.780288516,8,25,13,5,21,9,1,11,5,0,7,2,-1.456705752,2.184732366,-0.023501261,-1.356777508,3.316399988,0.17356346,-2.362678757,2.495401176,0.109412643,-2.666666667,2.666666667,0
1763,-0.003018915,0.002044765,1.06e-4,-0.002561712,0.001973324,-1.67e-4,128,187,157,0,27.38921901,8.966121366,34,89,54,23,68,40,1,33,16,0,22,7,-1.764431742,1.27632856,-0.474138589,-1.58445991,1.362490542,-0.227031084,-1.804587272,1.534522114,0.00582823,-2,1.63784605,6.18e-4
1861,-0.002371266,0.003298458,1.4e-4,-0.00291509,0.004109152,7.86e-5,416,459,433,0,29.4954595,6.9265737,22,58,33,15,47,26,2,35,12,0,24,5,-1.612106161,2.315020841,-0.353169244,-1.875237266,2.244817272,-0.015672966,-1.719752342,1.799540992,0.102138465,-1.924500897,1.608060504,0.038719826
1858,-0.002577303,0.003108471,1.68e-4,-0.002347433,0.003014379,4.69e-5,422,470,435,0,30.18430786,3.939606042,7,49,21,0,46,15,0,26,7,0,19,3,-1.464862497,5.277693475,0.29624333,-1.718326561,5.760957731,0.296295504,-2.259119911,2.46981137,0.140973609,-2.666666667,2.666666667,0.078009848
1812,-0.002335231,0.003165355,1.7e-4,-0.002413148,0.002707584,-1.67e-5,528,567,542,0,24.76636554,6.137243788,21,56,39,18,55,28,0,25,11,0,14,5,-1.425996232,1.927150562,-0.24111443,-1.385811521,2.566873045,-0.008671211,-1.736272955,1.933072689,0.070768463,-1.488139572,2,0.04009744
1895,-0.001212206,0.001893722,5.3e-5,-0.001303823,0.002028347,5.45e-5,367,391,373,0,24.61746223,2.830369472,8,23,14,4,23,11,1,23,5,0,21,2,-1.402549281,4.266506494,0.232243659,-1.484845618,3.095808191,0.513733067,-2.545161429,2.1808209,0.171419617,-2.666666667,1.885618083,0.110191882
1980,-0.002621218,0.002478518,7.68e-5,-0.003019195,0.001422535,-5.03e-4,289,364,317,0,25.77213871,9.535693844,68,170,97,36,103,60,5,33,16,1,17,6,-1.398154758,1.096695602,-0.600149529,-1.398184064,1.171721094,-0.381921761,-1.637159921,1.566698148,-0.068625316,-2.162482024,1.534390548,-0.023849887
1982,-0.003058934,0.002369557,1.75e-4,-0.00259967,0.002326547,7.59e-5,418,452,434,0,21.15639207,7.078427009,19,37,25,14,35,23,3,22,12,1,11,5,-1.853955999,1.6926558,-0.147731769,-1.873616384,1.970849528,-0.037530144,-1.814631658,1.680359764,0.025184847,-1.449094599,1.421338109,0
2103,-0.001424351,0.00149092,1e-4,-0.001162967,0.001626831,6.82e-5,313,334,322,0,17.16064675,3.731666305,11,35,21,7,26,15,1,17,6,0,12,3,-1.676389952,1.693976722,-0.007852887,-1.409871886,2.658312605,0.233039602,-2.145196446,2.288947131,0.173095377,-1.924500897,2,0.070540965
2064,-0.001493489,0.002141181,6.22e-6,-0.001594175,0.001140373,-2.06e-5,484,513,495,0,14.82077262,4.370192831,23,50,34,14,40,25,2,16,8,0,10,3,-1.588575684,1.709365204,-0.415348321,-1.243391372,1.289289155,-0.164470599,-1.781596433,2.150189464,0.004820216,-2,1.924500897,0
2156,-0.002154622,0.002332138,1.36e-4,-0.001958135,0.002421165,1.05e-4,421,461,432.3368962,0,21.77624741,4.586080351,15,51,26,9,40,19,0,26,8,0,15,3,-1.4639012,2.881962539,0.110436305,-1.618804802,2.604232291,0.141169536,-1.900036969,2.032135424,0.100981267,-2,2,0.047027257
2130,-0.002056628,0.00276179,7.55e-5,-0.002302269,0.002548641,7.51e-5,293,323,304,0,19.61648561,3.073404088,10,32,20,7,30,12,1,17,6,0,15,3,-2.421437454,4.182375195,0.107764989,-1.99014313,3.208766536,0.327628166,-2.218993971,2.45084044,0.139584051,-1.829318242,2.666666667,3.79e-4
2225,-0.00132356,0.002905088,1.41e-4,-0.002189637,0.004057998,4.7e-5,347,375,359,0,23.82847921,3.950453048,15,41,22,10,30,17,2,24,7,1,15,3,-1.669176679,2.220835084,-0.060721687,-1.433099986,2.706470997,0.265310476,-2.48744665,1.639458669,0.110117244,-1.833333333,1.849000654,0.069660236
