NLAID,area,perimeter,SDI,bbox_lw_rat,dist_pole
NLA12_IN-111,727512.337524414,6371.98975900795,2.107,2.948,209.22386778312207
NLA12_IN-112,1241815.7388916,14019.5965797669,3.549,2.251,268.0265136978202
NLA12_IN-115,27617951.6520996,91187.6714163874,4.895,2.092,1155.9764528532744
NLA12_IN-116,63155.4167480469,1308.22285693118,1.468,1.793,90.64179743951514
NLA12_IN-117,189601.999267578,1854.49256327242,1.201,1.177,186.43888363317012
NLA12_IN-126,63548.548828125,1456.22202633192,1.63,2.45,79.5119448247378
NLA12_IN-127,5922888.76940918,24009.8289414463,2.783,2.486,596.4278590576287
NLA12_IN-128,490570.87878418,3209.99959205777,1.293,1.659,302.2319318046904
NLA12_IN-131,133323.378540039,3184.88632354774,2.461,3.417,64.78883501362562
NLA12_IN-135,51107.0524902344,1721.05535787924,2.148,2.648,49.80394154281411
NLA12_IN-142,178819.381713867,2657.24428503103,1.773,2.959,103.96280621288848
NLA12_IN-144,797672.312011719,6787.07594472907,2.144,2.079,249.66784072609022
NLA12_IN-146,470709.968017578,5276.4935139305,2.17,4.872,147.5202381689608
NLA12_IN-147,19564.2828369141,524.480906879786,1.058,1.207,68.16187746009508
NLA12_IN-155,35834.2565917969,1050.49531770601,1.565,4.558,46.63410874735088
NLA12_IN-159,52868.4645996094,1280.70547009846,1.571,3.611,68.83473948675548
NLA12_IN-160,121205.828735352,1320.54644530112,1.07,1.565,145.3366554650637
NLA12_IN-162,55746.8139648438,1136.6989003728,1.358,1.496,84.55129066397039
NLA12_IN-163,4735328.67871094,29254.22688379,3.792,3.443,440.9150752783843
NLA12_IN-164,44584.5974121094,867.701397697208,1.159,1.92,81.04961677046049
NLA12_IN-171,95207.0400390625,1687.83443445913,1.543,1.633,104.34545707206757
NLA12_IN-174,382277.930786133,11394.2366945159,5.199,1.079,67.42725935245286
NLA12_IN-179,52895.8184814453,1078.50373998939,1.323,1.219,90.98857480262524
NLA12_IN-180,61296.0708007813,1273.34000165586,1.451,2.319,93.7054901198208
NLA12_IN-183,104450.18737793,1538.7828281100701,1.343,2.018,111.3514754705114
NLA12_IN-191,40340.1241455078,1072.66827583497,1.507,2.816,66.91240681483345
NLA12_IN-193,152981.960083008,2431.02807435259,1.753,3.017,134.40449171586812
NLA12_IN-201,15860.5454101563,717.72037477912,1.608,5.228,31.22661221142318
NLA12_KY-101,905571.46472168,10457.0846666377,3.1,2.217,200.64435694688817
NLA12_KY-103,704561.165893555,10589.8790303214,3.559,1.091,133.32280631246127
NLA12_KY-107,500644.668945313,7750.05365924703,3.09,2.904,146.5160241963335
NLA12_KY-114,22047013.8863525,232080.710002557,13.943,1.485,320.3093332692058
NLA12_OH-102,3271193.6685791,38097.7385451495,5.942,2.859,276.1499945062141
NLA12_OH-105,20189231.3475342,74634.1421681033,4.686,1.194,1313.3392652638338
NLA12_OH-122,71218.0246582031,1538.25906489974,1.626,3.26,74.87517539024581
NLA12_OH-127,650867.341064453,9755.37489471681,3.411,1.184,146.40561069033004
NLA12_TN-103,302182.92175293,6802.0133174588,3.491,2.067,95.85904106924973
NLA12_TN-119,251163.047973633,5985.47668903542,3.369,1.402,86.44198593428351
NLA12_WV-105,26633.0222167969,784.091317981462,1.355,2.92,50.662639585718104
NLA12_WV-112,101927.920288086,1420.47291439963,1.255,2.939,95.78928210436403
NLA12_WV-R01,69664.587890625,1738.36479503862,1.858,2.74,67.45517955768936
NLA12_IL-R04,119049.230102539,2271.23849549606,1.857,1.099,95.70062263552047
NLA12_IL-R01,120275.476623535,1782.97957371863,1.45,1.24,111.52574072704985
NLA12_IL-R03,50606.2563476563,1006.04648192943,1.262,1.973,89.02404353736921
NLA12_VA-R17,1332756.66162109,7028.04811279935,1.717,2.993,359.79086122047244
NLA12_TN-R01,7446118.18762207,63263.7665383747,6.54,2.136,413.1785364787338
NLA12_MN-R12,26951.2037811279,623.482197226994,1.071,1.36,74.20191433362854
NLA12_MN-R13,27724.3467102051,954.597089532209,1.617,3.069,46.97052761167318
NLA12_MN-229,18531.0863342285,523.144619205649,1.084,1.076,62.46065970128875
NLA12_MN-427,1890725.92510223,12245.9773517037,2.512,1.977,429.4916699190266
NLA12_MN-272,188577.491821289,2515.78653712441,1.634,4.142,126.65643197730151
NLA12_WI-R13,964678.287597656,6081.96177580716,1.747,1.013,284.39063314973265
NLA12_WI-R12,94830.5379638672,1811.8038849099,1.66,1.361,91.1181696669549
NLA12_KY-122,1562603.55761719,26587.9765541183,6,1.456,135.4835100403666
NLA12_GA-105,13412560.4683838,100347.644633246,7.729,1.447,642.2257769586729
NLA12_IL-116,108742.676208496,3419.31533536569,2.925,1.466,49.28289984088717
NLA12_IN-130,553229.505126953,5318.21732999222,2.017,1.42,198.86412988240465
NLA12_IN-202,19034.9572753906,649.298566759914,1.328,1.62,50.5279027608831
NLA12_KY-102,204157.656860352,3273.2237922218,2.044,2.852,112.54114796799341
NLA12_KY-116,1510837.11962891,8668.76854403748,1.989,1.773,364.87968038571876
NLA12_KY-120,161826.337524414,2129.29597846438,1.493,1.847,177.9346723883489
NLA12_MN-101,1457552.88961792,12391.4055417608,2.895,5.602,224.88764466931815
NLA12_MN-103,916386.379241943,5895.50374520167,1.737,1.415,304.43233783675936
NLA12_MN-106,4677618.23506927,13713.7594878292,1.789,1.597,758.4747812516979
NLA12_MN-108,1053593.49841309,6059.42418561566,1.665,3.353,289.954534698244
NLA12_MN-111,637459.110168457,3791.39177448512,1.34,1.899,272.6288097387611
NLA12_MN-118,701957.113372803,3994.63092602564,1.345,2.163,252.1012161312727
NLA12_MN-122,4283026.32015991,9177.58631769676,1.251,1.282,858.2783318513906
NLA12_MN-126,15040.5380249023,521.950511299682,1.201,1.461,52.57142752047914
NLA12_MN-132,458868.642456055,2926.99215125009,1.219,1.462,266.35534837321535
NLA12_MN-136,33988.3697052002,699.344184340894,1.07,1.2,89.62747639222522
NLA12_MN-144,55512.8040771484,1583.16412764681,1.896,2.059,65.90973079002214
NLA12_MN-160,26918.9075622559,628.721923757902,1.081,1.598,74.82755434395892
NLA12_MN-162,109183.167602539,1377.20805665838,1.176,1.047,141.81565881399834
NLA12_MN-163,1413297.99749756,8211.04484075913,1.948,5.133,256.38264499305865
NLA12_MN-180,456469.088493347,4636.49508430332,1.936,1.92,183.7254696359229
NLA12_MN-181,420173.096847534,2570.38391499795,1.119,1.323,265.0888602433548
NLA12_MN-185,580617.688140869,4820.58365690894,1.785,4.058,200.37217499918333
NLA12_MN-196,394835.527282715,5099.58229704451,2.289,4.59,137.2263332984324
NLA12_MN-200,27730.0400848389,644.899785118891,1.092,1.806,70.02662374733019
NLA12_MN-205,183533.262672424,2787.79468666692,1.836,3.944,112.41598451898139
NLA12_MN-211,487646.120910645,2696.76850247563,1.089,1.391,303.8616421210727
NLA12_MN-227,20341.251373291,532.6232421289,1.053,1.394,65.73641205247577
NLA12_MN-240,83144.156036377,1174.33175357678,1.149,1.007,131.53983645551438
NLA12_MN-245,247496.471466064,1863.00464062697,1.056,1.485,222.65942784378655
NLA12_MN-252,685882.649810791,3744.62361497318,1.275,1.235,315.6114317743092
NLA12_MN-256,118645.492736816,1299.58841038288,1.064,1.462,155.25697983266005
NLA12_MN-264,225078.856010437,3965.505753242,2.358,1.874,130.26089091999643
NLA12_MN-273,196619.315704346,2096.89105784505,1.334,2.91,144.67183965297295
NLA12_MN-274,223846.823547363,1911.25945264889,1.14,1.247,202.20609807526782
NLA12_MN-276,252052.173553467,2290.58370315434,1.287,1.996,172.07458917116148
NLA12_MN-288,83553.0496368408,1597.15236116043,1.559,1.649,91.47719650501163
NLA12_MN-290,70702.2409973145,1003.85443396254,1.065,1.562,117.4248889759951
NLA12_MN-293,21552.0141448975,588.086876097516,1.13,1.702,63.50694284043509
NLA12_MN-304,62656.490447998,990.365213082374,1.116,1.675,107.55198899404557
NLA12_MN-313,6204208.55075073,36259.0099451408,4.106,2.173,518.993387409866
NLA12_MN-318,34294.1900939941,823.154843305734,1.254,2.45,66.91980528260987
NLA12_MN-320,322300.678375244,2645.2888334502,1.314,2.16,196.65257782784036
NLA12_MN-338,468406.36151123,3994.53844361127,1.646,2.408,182.64176440259402
NLA12_NC-105,6400303.34155273,45145.2257914516,5.034,1.393,413.3943058954088
NLA12_NC-109,338570.850463867,5122.41439607804,2.483,3.053,111.39221234607626
NLA12_TN-101,124238.438720703,1940.91592054301,1.553,2.193,115.30994090239872
NLA12_TN-104,31215662.7581787,260746.491209185,13.165,4.066,707.649354758464
NLA12_TN-108,334331.410522461,3343.06035196977,1.631,1.781,218.70713042920366
NLA12_VA-104,296826.570556641,3491.10592274709,1.808,2.13,122.20158382693086
NLA12_MN-107,2196510.06976318,7211.4846291961,1.373,1.682,499.01500983308927
NLA12_MN-110,1440471.31338501,5954.35170422167,1.4,2.426,456.9732975068246
NLA12_MN-112,1866832.89016724,9456.98491756703,1.953,2.277,374.01399949268745
NLA12_MN-113,340538.346939087,2496.03530568658,1.207,1.597,216.96514399118985
NLA12_MN-114,726803.554122925,6987.63800972234,2.312,2.348,239.39872948021846
NLA12_MN-116,806717.676879883,4278.82078046748,1.344,2.269,270.61117901897853
NLA12_MN-119,48215881.4427872,102774.285619555,4.175,5.544,815.0190608116211
NLA12_MN-121,9070460.6734314,26993.0330423446,2.528,1.825,682.2095414568009
NLA12_MN-123,22702.3786468506,866.796345368951,1.623,4.461,39.03164923052656
NLA12_MN-135,225659.107910156,3315.82907894738,1.969,1.926,131.71356268705716
NLA12_MN-145,447619.098083496,5814.37767604739,2.452,1.503,173.54870630112214
NLA12_MN-147,173831.634033203,1818.9236372427,1.231,2.393,156.38835354181504
NLA12_MN-152,199948.702781677,2865.94749163172,1.808,1.865,152.32062467221203
NLA12_MN-167,572232.212509155,3533.7799770972,1.318,1.988,249.85625142067525
NLA12_MN-186,1487015.46548462,6947.38116594542,1.607,1.964,497.6168966136744
NLA12_MN-187,12056.7156982422,482.772912410292,1.24,2.41,40.08488452413061
NLA12_MN-199,426156.588653564,2876.73662896419,1.243,1.847,231.28671517147566
NLA12_MN-212,44661.2205200195,863.128826246882,1.152,1.581,94.86993122700966
NLA12_MN-215,52381.2979812622,1251.89134958306,1.543,3.056,82.31806567106416
NLA12_MN-219,74574.7156066895,1086.49469054771,1.122,1.307,131.31952565503866
NLA12_MN-221,987979.223449707,8081.59392805004,2.294,3.876,238.7490482182613
NLA12_MN-228,37258.9768276215,841.748408042573,1.23,1.485,77.20617640877143
NLA12_MN-235,16932.6529083252,485.813024276832,1.053,1.325,58.2749002486565
NLA12_MN-236,613801.246459961,4524.61392492843,1.629,1.044,239.0605643285844
NLA12_MN-237,95337.8797912598,1462.96340074554,1.337,1.917,106.07046733570819
NLA12_MN-243,445233.904815674,3732.68372823109,1.578,3.476,222.0435125437755
NLA12_MN-247,5790858.8006897,23719.2538150855,2.781,3.01,629.5142579260349
NLA12_MN-249,1079993.88195801,6546.89684305827,1.777,1.729,318.2763361322919
NLA12_MN-251,101042.100246429,1592.33554966652,1.413,1.928,113.72546502799362
NLA12_MN-254,175330.255645752,1561.76381072144,1.052,1.386,198.69615588686887
NLA12_MN-275,103634.846679688,1256.87434709768,1.101,1.378,142.45569037700932
NLA12_MN-280,106929.09406662,1317.42437905987,1.137,1.682,135.5571388172256
NLA12_MN-283,57331.070558548,868.42650089803,1.023,1.021,126.69668286238326
NLA12_MN-284,36201.3485412598,795.610087710893,1.18,1.695,70.48716954605364
NLA12_MN-299,1626679.57810593,8894.77978147832,1.967,1.229,369.924018836354
NLA12_MN-300,269188.911743164,1879.4273684447,1.022,1.011,273.36167282245464
NLA12_MN-315,526303.091087341,2689.4806020251,1.046,1.316,333.9951904141929
NLA12_MN-420,313995.219740868,2503.13752299574,1.26,1.052,219.5017350861963
NLA12_MN-443,762316.596010685,4855.81160062266,1.569,2.08,300.3583248214134
NLA12_SD-103,4272452.70183563,11534.2306208096,1.574,1.803,683.4324718756759
NLA12_SD-158,1097816.8212204,6111.32449220619,1.645,3.031,300.7515417426288
NLA12_WI-103,261330.713989258,2187.95316009418,1.207,1.082,200.1174414856373
NLA12_WI-106,352867.236755371,2249.21319244007,1.068,1.28,282.2335220898977
NLA12_WI-108,5775639.5098877,22086.9047063292,2.593,3.415,638.2999586512416
NLA12_WI-127,62643.6467895508,1760.1415030338,1.984,5.11,48.30617805140062
NLA12_WI-138,124764.075012207,1831.19252038598,1.462,1.208,127.08012444376183
NLA12_WI-147,102310.901733398,1367.15101759142,1.206,1.468,130.0738605473198
NLA12_WI-151,62077.0333862305,1276.64578840132,1.445,3.55,63.90609608570968
NLA12_WI-153,17579.8922119141,650.906419143838,1.385,4.009,36.67133742490649
NLA12_WI-155,390147.34185791,3303.34459064035,1.492,2.277,252.63888131815983
NLA12_WI-171,146524.230102539,1585.59731735134,1.169,1.811,159.1972755597666
NLA12_WI-174,54556.8803710938,1081.17727567123,1.306,3.196,66.50580089923679
NLA12_WI-183,455713.29107666,3720.40992042543,1.555,1.487,213.5201879558853
NLA12_WI-R06,483739.655761719,3356.73425822819,1.361,1.661,217.69819357020916
NLA12_IA-R02,33935.405090332,804.126185215665,1.231,1.75,72.34780381339205
NLA12_IA-R01,74086.8220825195,1133.49196920612,1.175,1.688,112.01139745715147
NLA12_MN-444,293281.60017395,2255.3644232349902,1.175,1.713,214.09807440027652
NLA12_MN-396,257842.960144043,2065.52384031192,1.147,1.328,226.22599133640063
NLA12_IA-150,247907.792175293,3673.61232310129,2.081,1.712,147.47657638965848
NLA12_IA-101,3626214.38902283,23451.2522927428,3.474,5.979,351.8658846282858
NLA12_IA-103,66183.8441772461,1609.86993679826,1.765,1.023,72.4007126781276
NLA12_IA-104,501711.805480957,7186.49519684299,2.862,1.799,155.3094551994626
NLA12_IA-105,1763473.15829468,8899.26057464832,1.89,5.052,282.4316445453659
NLA12_IA-120,12235332.6461868,17854.7052373237,1.44,1.608,1151.6117277366734
NLA12_IA-132,410770.114135742,2860.37193462888,1.259,1.972,266.0786613287321
NLA12_IA-134,412923.870727539,4049.98687395579,1.778,2.61,160.78785634202262
NLA12_IL-103,426436.179443359,7406.65794163007,3.2,3.589,130.7608116188916
NLA12_MN-220,998239.132228851,4874.54961417179,1.376,1.924,344.647181592619
NLA12_MN-378,182973.061920166,1681.45854529151,1.109,1.247,185.65576398671115
NLA12_WI-101,12933608.4223633,15597.8254114247,1.223,1.303,1455.9408595866694
NLA12_WI-102,3147520.8704834,11020.8210269603,1.752,1.598,575.1406077657426
NLA12_WI-104,4221658.53808594,20674.7162084065,2.839,2.289,342.4275065578344
NLA12_WI-109,17801181.2402344,110402.431948415,7.382,1.014,730.6247063781185
NLA12_WI-115,52743.7337646484,1155.7107423385,1.42,2.02,73.62924364375083
NLA12_WI-122,40396.325012207,1189.12127543939,1.669,4.292,45.43975515915614
NLA12_WI-131,1169707.28894043,6813.26855024774,1.777,1.037,335.755515767565
NLA12_WI-134,116419.162353516,1250.32920632485,1.034,1.16,169.59105869498964
NLA12_WI-136,218873.673706055,3072.63650856213,1.853,2.032,141.32767650146693
NLA12_WI-140,897416.309082031,8579.54640512147,2.555,3.138,346.7879323304315
NLA12_WI-152,7129395.73095703,20225.4400354461,2.137,2.629,708.9028569019601
NLA12_WI-157,148293.548950195,2921.42391799919,2.14,1.649,82.6781062616173
NLA12_WI-166,111481.654174805,2475.14481207202,2.091,2.482,87.60820504430403
NLA12_WI-170,235765.510009766,2476.74304800421,1.439,3.617,153.50377109897303
NLA12_WI-172,354437.220825195,4712.61218196048,2.233,2.44,171.22521250795532
NLA12_WI-173,2425287.68713379,22737.2008331847,4.119,2.545,342.33519138153775
NLA12_WI-179,2137513.72729492,14089.9148524844,2.719,1.685,461.02821170091767
NLA12_WI-188,94075.0122070313,1278.79128102447,1.176,1.16,132.60465605890423
NLA12_IA-106,932822.209716797,10260.695836016,2.997,1.682,179.8552508755501
NLA12_IL-104,885045.409790039,3989.73214196388,1.196,1.493,403.3818176194128
NLA12_IL-106,1548025.39892578,8802.18304507549,1.996,1.555,375.93605343132265
NLA12_IL-109,131525.163146973,2500.98185085798,1.945,2.055,87.13602122961873
NLA12_IL-112,18521.4025268555,567.287424830763,1.176,2.119,49.221771235653364
NLA12_IL-114,729032.470031738,26777.5450856333,8.847,2.387,81.83968398909411
NLA12_IL-118,207283.328735352,3609.06076036872,2.236,2.394,101.33575222280034
NLA12_IL-120,69879.202331543,1465.67944680452,1.564,2.793,79.03325865417582
NLA12_IL-123,850954.867797852,11317.937602073,3.461,1.716,178.81733970534845
NLA12_IN-105,1291172.69604492,8541.15702479039,2.12,1.943,368.3603643934781
NLA12_IN-166,3250384.87451172,14450.0016811672,2.261,1.882,559.6790769583934
NLA12_KY-104,74348.1976928711,1778.34166860204,1.84,4.679,83.57118150779566
NLA12_MO-104,706473.113037109,6050.10916118226,2.031,2.535,243.21883465228922
NLA12_MO-105,1149874.83032227,11185.7159885598,2.943,3.535,213.12189169393557
NLA12_MO-107,308371.608764648,5081.84046125109,2.582,8.9,81.0708613823066
NLA12_MO-109,316189.063171387,3666.82809271707,1.84,1.991,198.53838229369197
NLA12_MO-117,17704.2501831055,546.06016679366,1.158,1.418,56.73424280495651
NLA12_MO-120,43280.2871704102,877.413507142244,1.19,2.726,69.41385955184636
NLA12_MO-122,52828.8213500977,1161.51579565959,1.426,1.513,75.38281163215815
NLA12_MN-204,423735.52381897,3592.17781892985,1.557,3.439,173.79511276341213
NLA12_MN-268,3166279.94872284,13477.4364279223,2.137,1.292,594.3801377668331
NLA12_MO-R01,1243663.72186279,10673.5673266065,2.7,1.108,241.4153120687727
NLA12_MS-113,637276.088012695,6887.09434936793,2.434,1.919,181.938920412312
NLA12_TN-106,16929.1089477539,537.021645102192,1.164,1.712,52.001026555268346
NLA12_TN-113,88590.2976074219,2851.50288658579,2.703,1.309,76.30830486229384
NLA12_TN-114,49221.2486572266,1057.61950918463,1.345,2.441,77.03688778053899
NLA12_TN-122,203206.907531738,2361.79631999956,1.478,1.287,159.16955693120403
NLA12_WI-168,2937067.02026367,9554.43495738864,1.573,2.703,554.4540609036243
NLA12_MS-R03,69099.6209716797,1746.1440040812,1.874,3.095,75.06352713295186
NLA12_MN-213,143335.811191559,1380.22038491893,1.028,1.205,186.83012947520206
NLA12_MN-414,91140.8707313538,1255.41693394137,1.173,2.313,109.95853611350194
NLA12_MN-277,143807.370914459,1421.31637079368,1.057,1.048,187.19498221921157
NLA12_MN-R01,1390504.77218628,10509.7018337161,2.514,5.343,280.8225306548977
NLA12_MN-138,77898.9255371094,1471.31828439078,1.487,2.516,88.18994489274124
NLA12_MN-306,160877.858703613,1740.34440008289,1.224,1.08,174.39908672349247
NLA12_MN-130,398247.422180176,4989.10925365267,2.23,2.241,183.3839872359445
NLA12_MN-178,256337.650878906,3171.4340512144,1.767,1.075,155.6176306130551
NLA12_LA-141,232669.746734619,3182.57940054287,1.861,5.032,109.96681555398995
NLA12_MS-119,85238.7048339844,1362.48286421332,1.316,2.098,96.43429395199388
NLA12_AR-102,958925.269348145,3883.13727119314,1.119,1.072,458.22945215652646
NLA12_AR-103,24289211.9143982,180208.52498024,10.315,1.84,540.1791572716425
NLA12_AR-105,72950.0253601074,1551.51324361449,1.62,1.483,81.49696981283921
NLA12_AR-111,20618.0301818848,594.248560966256,1.167,1.85,56.72267920720183
NLA12_LA-101,4602092.13150024,30108.4478947196,3.959,2.256,227.48344595749123
NLA12_LA-103,369706.207550049,3436.46397884947,1.594,1.904,187.60601167386537
NLA12_LA-106,501152.864837646,6928.65259982575,2.761,1.141,111.61367281312756
NLA12_LA-109,338466.44909668,4125.76553163028,2.001,3.878,131.1295040439109
NLA12_LA-134,162362098.690948,110178.439905728,2.439,1.143,3804.794777237452
NLA12_LA-152,1497906.97207642,12414.2801628683,2.861,2.071,285.2936550153836
NLA12_LA-172,173946.754119873,2538.80746998858,1.717,2.042,120.22719125239115
NLA12_MO-106,28440714.7155762,191848.114175625,10.148,2.115,703.6852751103609
NLA12_MS-101,413188.97543335,8245.88183921217,3.619,7.509,74.94506304211932
NLA12_MS-102,354987.888519287,3218.61563630511,1.524,1.522,217.91372422157235
NLA12_MS-104,774847.455322266,6023.18330396937,1.93,5.141,168.1843042883767
NLA12_MS-106,124590313.564392,240274.740800238,6.072,2.136,2089.017866040808
NLA12_MS-107,39078409.5435181,102363.222793238,4.619,2.223,1194.9902768999543
NLA12_MS-116,236772.130493164,3128.33361593617,1.814,2.593,135.79615642094717
